Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000339235	s__Streptococcus mutans	s__Streptococcus mutans	2021665	0.633158415010731	0.38235994076769364	26765	GCA_000339235.1_genomic.fna.gz
G000339655	s__Streptococcus mutans	s__Streptococcus mutans	2068485	11.237448927639624	6.943379722399144	486037	GCA_000339655.1_genomic.fna.gz
G000340115	s__Streptococcus mutans	s__Streptococcus mutans	1953006	0.052316225733014775	0.03052044014826435	2136	GCA_000340115.1_genomic.fna.gz
G900170855	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2126980	0.2936091905903951	0.18654510692973383	13058	GCA_900170855.1_genomic.fna.gz
G001172605	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2129447	0.04177587337900724	0.026573158836612033	1860	GCA_001172605.2_genomic.fna.gz
G001113545	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2049592	0.011384644666726543	0.006970079109945436	488	GCA_001113545.1_genomic.fna.gz
G001174125	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2121841	0.02308922968056635	0.014634338316525842	1024	GCA_001174125.2_genomic.fna.gz
G900024605	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2028641	3.126517441376111	1.8945970828765897	132622	GCA_900024605.1_genomic.fna.gz
G001162245	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2081736	0.04036834774949316	0.025102526659309655	1757	GCA_001162245.1_genomic.fna.gz
G002929935	s__Vibrio jasicida	s__Vibrio jasicida	5814615	0.10846493180233446	0.188391420937739	13187	GCA_002929935.1_genomic.fna.gz
G002929985	s__Vibrio jasicida	s__Vibrio jasicida	6089772	0.04537580557537066	0.08254222876449961	5778	GCA_002929985.1_genomic.fna.gz
G005844065	s__Elizabethkingia miricola	s__Elizabethkingia miricola	3741012	0.25737254289404976	0.287608769967871	20133	GCA_005844065.1_genomic.fna.gz
G900092045	s__Elizabethkingia miricola	s__Elizabethkingia miricola	4299971	0.0004303747649478097	0.0005527937638886132	39	GCA_900092045.1_genomic.fna.gz
G900157035	s__Elizabethkingia miricola	s__Elizabethkingia miricola	4150850	0.19095447099184903	0.23676509703100143	16574	GCA_900157035.1_genomic.fna.gz
G002738605	s__Elizabethkingia miricola	s__Elizabethkingia miricola	4219019	0.011665779152830425	0.014701987244158311	1029	GCA_002738605.1_genomic.fna.gz
G001675285	s__Elizabethkingia miricola	s__Elizabethkingia miricola	4293809	0.037876094927476275	0.048580136221122124	3401	GCA_001675285.1_genomic.fna.gz
G003952825	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2192395	0.2553793777455676	0.16724588359790468	11707	GCA_003952825.1_genomic.fna.gz
G003465775	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2360283	0.0028729020284304616	0.002025516122053444	142	GCA_003465775.1_genomic.fna.gz
G006828885	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2277780	0.002373998036826438	0.0016152618683256909	113	GCA_006828885.1_genomic.fna.gz
G003463455	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2248920	0.16819276596246158	0.11298795007140694	7909	GCA_003463455.1_genomic.fna.gz
G003458965	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2183304	0.16065777505568876	0.10477719519340215	7334	GCA_003458965.1_genomic.fna.gz
G004001995	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6926299	0.07176575585098345	0.14848046153439168	10394	GCA_004001995.1_genomic.fna.gz
G002197125	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6808187	0.00136130114458671	0.0027684487972912766	194	GCA_002197125.1_genomic.fna.gz
G004004155	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7000047	0.014227866244164116	0.029750313028885964	2083	GCA_004004155.1_genomic.fna.gz
G000968555	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6905839	0.06423236203061589	0.13250160893278193	9275	GCA_000968555.1_genomic.fna.gz
G004004035	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6864552	0.010047615539133655	0.020602789155794037	1442	GCA_004004035.1_genomic.fna.gz
G004001375	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7199456	0.023081364081193562	0.049637735818198046	3475	GCA_004001375.1_genomic.fna.gz
G001280635	s__Vibrio parahaemolyticus	s__Vibrio parahaemolyticus	5041359	0.0016709558552419797	0.0025163057586076636	176	GCA_001280635.1_genomic.fna.gz
G001726255	s__Vibrio parahaemolyticus	s__Vibrio parahaemolyticus	5122134	0.005689358406185316	0.008704925110812884	609	GCA_001726255.1_genomic.fna.gz
G006373645	s__Vibrio parahaemolyticus	s__Vibrio parahaemolyticus	5029104	0.0137351682519712	0.020633619164653456	1444	GCA_006373645.1_genomic.fna.gz
G002568195	s__Bacillus_C megaterium	s__Bacillus megaterium	5361395	0.013480486887009391	0.021589082862838813	1511	GCA_002568195.1_genomic.fna.gz
G002551875	s__Bacillus_C megaterium	s__Bacillus megaterium	6018513	0.37201481389927976	0.6688061331280124	46816	GCA_002551875.1_genomic.fna.gz
G002872495	s__Bacillus_C megaterium	s__Bacillus megaterium	5121099	0.022963665737342015	0.035128143494528585	2459	GCA_002872495.3_genomic.fna.gz
G001029885	s__Bacillus_C megaterium	s__Bacillus megaterium	5864214	0.0011743335960496743	0.0020570843777271354	144	GCA_001029885.1_genomic.fna.gz
