Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002896995	s__Ruminiclostridium_F thermosuccinogenes	s__Pseudoclostridium thermosuccinogenes	4665881	0.14353923099504987	0.15089361721178418	10563	GCA_002896995.1_genomic.fna.gz
G000282055	s__Flavobacterium sp000282055	s__Flavobacterium sp. CF136	5102016	0.10699032804555687	0.1229852225854333	8609	GCA_000282055.1_genomic.fna.gz
G000423045	s__Gramella portivictoriae	s__Gramella portivictoriae	3269398	0.8298569958446267	0.6112764271400566	42789	GCA_000423045.1_genomic.fna.gz
G002102095	s__Mycobacterium conspicuum	s__Mycobacterium conspicuum	6200614	0.014341425084609883	0.02003519627165768	1402	GCA_002102095.1_genomic.fna.gz
G001038485	s__Ornithinibacillus californiensis	s__Ornithinibacillus californiensis	3979837	0.05397529868523333	0.048397946560849656	3388	GCA_001038485.1_genomic.fna.gz
G000827125	s__Geoalkalibacter_A subterraneus	s__Geoalkalibacter subterraneus	3717645	0.012122400101967183	0.010153671915137387	711	GCA_000827125.1_genomic.fna.gz
G900142025	s__Desulfotomaculum_A thermosubterraneum	s__Desulfofundulus thermosubterraneus	3413166	0.006372455256948145	0.004900391769259805	343	GCA_900142025.1_genomic.fna.gz
G000342005	s__Amycolatopsis decaplanina	s__Amycolatopsis decaplanina	8533276	0.6615003466799788	1.2717813878551076	89025	GCA_000342005.1_genomic.fna.gz
G000341735	s__Methylomicrobium_A buryatense	s__Methylomicrobium buryatense	5067278	0.00012351478313840875	0.000141013362132431	10	GCA_000341735.1_genomic.fna.gz
G002843305	s__Streptomyces barkulensis	s__Streptomyces barkulensis	6544873	0.03867314725502554	0.05702658128241379	3992	GCA_002843305.1_genomic.fna.gz
G000812025	s__Quasibacillus thermotolerans	s__Quasibacillus thermotolerans	3805822	0.02193453940476125	0.018808042074423045	1317	GCA_000812025.2_genomic.fna.gz
G001975685	s__Jeotgalibaca sp001975685	s__Jeotgalibaca sp. PTS2502	2300992	0.06527622933664978	0.03384049947243917	2369	GCA_001975685.1_genomic.fna.gz
G000518505	s__Olleya sp000518525	s__Olleya sp. VCSA23	3467617	0.012899381182689885	0.0100778199753267	705	GCA_000518505.1_genomic.fna.gz
G000472665	s__Acetobacterium dehalogenans	s__Acetobacterium dehalogenans	4050072	0.38906301281563715	0.3550171110537821	24851	GCA_000472665.1_genomic.fna.gz
G000611675	s__Flavobacterium succinicans	s__Flavobacterium succinicans	3652806	0.2549804676285121	0.20984572053732142	14689	GCA_000611675.1_genomic.fna.gz
G000185145	s__Prevotella oralis	s__Prevotella oralis	2839537	0.014887066480820057	0.009524084851833611	667	GCA_000185145.2_genomic.fna.gz
G001651525	s__Anoxybacillus flavithermus_F	s__Anoxybacillus flavithermus	2562717	1.4540705129044638	0.8395618839817915	58769	GCA_001651525.1_genomic.fna.gz
G001969445	s__Brachybacterium sp001969445	s__Brachybacterium sp. P6-10-X1	4385603	0.8777906009803222	0.867334931394027	60713	GCA_001969445.1_genomic.fna.gz
G003259435	s__Chitinophaga dinghuensis	s__Chitinophaga dinghuensis	7116247	0.013093771072490311	0.020993379345279475	1470	GCA_003259435.1_genomic.fna.gz
G900016875	s__Eubacterium_E sp900016875	s__Eubacteriaceae bacterium CHKCI004	3991256	0.17342642007450024	0.15595217637226105	10917	GCA_900016875.1_genomic.fna.gz
G000177635	s__Desulfurispirillum indicum	s__Desulfurispirillum indicum	2928377	0.10628162702718168	0.07012159362073765	4909	GCA_000177635.2_genomic.fna.gz
G002153485	s__Acetobacter sp002153485	s__Acetobacter sp. DmW_043	2639223	0.0416907239572048	0.024790319276284393	1735	GCA_002153485.1_genomic.fna.gz
G001408515	s__Jannaschia seosinensis	s__Jannaschia seosinensis	3833324	0.006513490413263572	0.005625432301845264	394	GCA_001408515.1_genomic.fna.gz
G001713395	s__Shinella sp001713395	s__Sinorhizobium sp. RAC02	6626583	0.07221585409069937	0.10781738397288657	7547	GCA_001713395.1_genomic.fna.gz
G002294945	s__Mesorhizobium sp002294945	s__Mesorhizobium sp. WSM3876	6206560	0.6442011251051282	0.9008221021119943	63058	GCA_002294945.1_genomic.fna.gz
