Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G005402765	s__Planktothrix rubescens	s__Planktothrix agardhii	5512454	8.42370821707839	10.958271418487222	767079	GCA_005402765.2_genomic.fna.gz
G003431845	s__Borrelia miyamotoi	s__Borrelia miyamotoi	978929	0.5428224651541913	0.12540151019712045	8778	GCA_003431845.1_genomic.fna.gz
G900149415	s__Chlamydia suis	s__Chlamydia suis	1095150	0.1400940338270323	0.036206538573952	2534	GCA_900149415.1_genomic.fna.gz
G003859865	s__Campylobacter_A rectus	s__Campylobacter rectus	2491340	0.02104047840820799	0.012370360914417056	866	GCA_003859865.1_genomic.fna.gz
G004141915	s__Facklamia hominis	s__Facklamia hominis	1914464	0.001976023824429497	0.0008927567448779293	62	GCA_004141915.1_genomic.fna.gz
G003289495	s__Polynucleobacter sp003261295	s__Polynucleobacter paneuropaeus	1794830	0.05856328060556504	0.02480518534675827	1736	GCA_003289495.1_genomic.fna.gz
G003585975	s__Capnocytophaga canis	s__Capnocytophaga canis	2716283	1.1999137986834558	0.769163775577616	53841	GCA_003585975.1_genomic.fna.gz
G003469265	s__Ruminococcus_E bromii_B	s__Ruminococcus bromii	2177950	0.2725505350404471	0.14008405462076307	9806	GCA_003469265.1_genomic.fna.gz
G000760775	s__Rhodococcus fascians	s__Rhodococcus fascians	5999501	0.14375183307513012	0.20352711700805742	14247	GCA_000760775.1_genomic.fna.gz
G005886055	s__Aliarcobacter butzleri	s__Arcobacter butzleri	2297844	0.10938046550026886	0.05931357047823138	4152	GCA_005886055.1_genomic.fna.gz
G003798525	s__Vibrio diabolicus	s__Vibrio diabolicus	5033109	8.380666649818695	9.954252701334568	696798	GCA_003798525.1_genomic.fna.gz
G000878185	s__Weissella cibaria	s__Weissella cibaria	2465158	0.04889713402917512	0.028446047055371806	1991	GCA_000878185.1_genomic.fna.gz
G900089125	s__Mycolicibacterium lehmannii	s__Mycolicibacterium acapulense	5286890	0.10821937094778022	0.1350202907988429	9451	GCA_900089125.1_genomic.fna.gz
G004770365	s__Leptospira_A vanthielii	s__Leptospira vanthielii	4065234	0.017639349492020277	0.016922396775386393	1185	GCA_004770365.1_genomic.fna.gz
G000476315	s__Serratia_A fonticola	s__Serratia fonticola	5953423	0.14740863100467455	0.20710158048361307	14497	GCA_000476315.1_genomic.fna.gz
G001532385	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7553079	0.18618454436878934	0.3318649699433007	23231	GCA_001532385.1_genomic.fna.gz
G003752415	s__Luteococcus japonicus	s__Luteococcus japonicus	3452849	0.031641753193154966	0.025782907128592596	1805	GCA_003752415.1_genomic.fna.gz
