Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002901995	s__Staphylococcus schleiferi	s__Staphylococcus schleiferi	2443567	1.9479903085028505	0.967100941592687	67697	GCA_002901995.1_genomic.fna.gz
G002113845	s__Legionella longbeachae	s__Legionella longbeachae	4251148	0.0020509963073868627	0.0017714621039430765	124	GCA_002113845.3_genomic.fna.gz
G002892205	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4320988	0.7000484295693442	0.6145707814338317	43020	GCA_002892205.1_genomic.fna.gz
G900447045	s__Clostridium paraputrificum	s__Clostridium paraputrificum	3627436	0.31994864405896317	0.23579836834804668	16506	GCA_900447045.1_genomic.fna.gz
G000817295	s__Riesia pediculischaeffi	s__Candidatus Riesia pediculischaeffi	581916	1.029775643334937	0.12174851614277261	8522	GCA_000817295.2_genomic.fna.gz
G900115515	s__Saccharomonospora viridis	s__Saccharomonospora viridis	4308214	0.10793455938457948	0.09447535956485273	6613	GCA_900115515.1_genomic.fna.gz
G000786265	s__Citrobacter braakii	s__Citrobacter braakii	5242830	0.007134032883950972	0.007599091004716408	532	GCA_000786265.1_genomic.fna.gz
G002007725	s__Chlamydophila gallinacea	s__Chlamydia gallinacea	1067014	0.24907739851739058	0.053996449204967094	3780	GCA_002007725.1_genomic.fna.gz
G003459985	s__Clostridium_A leptum	s__[Clostridium] leptum	3140226	0.27986146790637906	0.1785520232137525	12499	GCA_003459985.1_genomic.fna.gz
G900196935	s__Helicobacter_E suis	s__Helicobacter suis	1639168	0.04512356018458847	0.015027529441931264	1052	GCA_900196935.1_genomic.fna.gz
G004803955	s__Ruminiclostridium thermocellum	s__Hungateiclostridium thermocellum	3736353	6.71631231138645	5.098466217994635	356893	GCA_004803955.1_genomic.fna.gz
G006539605	s__Sinorhizobium fredii	s__Sinorhizobium fredii	6563371	0.18590380663497236	0.24789969890251606	17353	GCA_006539605.1_genomic.fna.gz
G003040475	s__Staphylococcus chromogenes	s__Staphylococcus chromogenes	2321481	0.8245324823145751	0.3888961696429278	27223	GCA_003040475.1_genomic.fna.gz
G002204085	s__Vibrio cholerae	s__Vibrio cholerae	3892514	0.026691151803000735	0.021108543187493757	1478	GCA_002204085.1_genomic.fna.gz
G000470455	s__Kingella kingae	s__Kingella kingae	1991364	1.4700811573441965	0.594775027272953	41634	GCA_000470455.1_genomic.fna.gz
G003795085	s__Capnocytophaga canimorsus	s__Capnocytophaga canimorsus	2555606	2.3521098176311708	1.2212715961546334	85489	GCA_003795085.1_genomic.fna.gz
G001881565	s__Eisenbergiella tayi	s__Eisenbergiella tayi	7555015	0.3574668143063617	0.5486960373191782	38409	GCA_001881565.1_genomic.fna.gz
G000228545	s__Streptococcus sobrinus	s__Streptococcus sobrinus	2107227	2.6119179451578067	1.1182312229326263	78276	GCA_000228545.2_genomic.fna.gz
G001435655	s__Lactobacillus_F paraplantarum	s__Lactobacillus paraplantarum	3395753	2.7606789407333143	1.9046393744276053	133325	GCA_001435655.1_genomic.fna.gz
G004328555	s__Haematobacter massiliensis	s__Haematobacter massiliensis	4232912	0.46533157679054493	0.40018658559993314	28013	GCA_004328555.1_genomic.fna.gz
G000816065	s__Trueperella pyogenes	s__Trueperella pyogenes	2272494	1.5427547864937563	0.7122958443171721	49861	GCA_000816065.1_genomic.fna.gz
G000568675	s__Borrelia hermsii	s__Borrelia hermsii	1394607	10.212394642521849	2.8936113062705777	202553	GCA_000568675.1_genomic.fna.gz
G001042465	s__Bacillus glycinifermentans	s__Bacillus glycinifermentans	4505874	1.3834849142979966	1.2665263622653644	88657	GCA_001042465.1_genomic.fna.gz
G001932085	s__Bartonella henselae	s__Bartonella henselae	1855275	0.043693321598147886	0.016469640392409973	1153	GCA_001932085.1_genomic.fna.gz
G003457945	s__Erysipelatoclostridium ramosum	s__Erysipelatoclostridium ramosum	3799075	0.48909339895624476	0.37751171352639723	26426	GCA_003457945.1_genomic.fna.gz
G002892425	s__Mageeibacillus indolicus	s__Mageeibacillus indolicus	1778175	0.1710409628144292	0.06179244724336079	4325	GCA_002892425.1_genomic.fna.gz
G000474215	s__Edwardsiella hoshinae	s__Edwardsiella hoshinae	3706608	1.2308676356587798	0.9269339182714859	64885	GCA_000474215.1_genomic.fna.gz
G005146365	s__Enterovibrio norvegicus	s__Enterovibrio norvegicus	5513890	0.8500881073524335	0.9523197718817827	66662	GCA_005146365.1_genomic.fna.gz
