Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000229005	s__Streptococcus mutans	s__Streptococcus mutans	1822635	0.0027835156181903317	0.0013714532751132726	96	GCA_000229005.2_genomic.fna.gz
G000229825	s__Streptococcus mutans	s__Streptococcus mutans	1856336	0.007440627547035749	0.003733823635631477	261	GCA_000229825.2_genomic.fna.gz
G000230065	s__Streptococcus mutans	s__Streptococcus mutans	1855602	0.03157096563544866	0.015836541572059055	1109	GCA_000230065.2_genomic.fna.gz
G000229245	s__Streptococcus mutans	s__Streptococcus mutans	1882948	0.10219951450283302	0.0520205341220214	3641	GCA_000229245.2_genomic.fna.gz
G000228925	s__Streptococcus mutans	s__Streptococcus mutans	1776306	0.0030648646054055187	0.001471691305728276	103	GCA_000228925.2_genomic.fna.gz
G004770545	s__Leptospira_A meyeri	s__Leptospira meyeri	3949338	0.009192971988915086	0.009814493427458484	687	GCA_004770545.1_genomic.fna.gz
G004770275	s__Leptospira_A meyeri	s__Leptospira meyeri	4019166	0.010280757202874496	0.011169884804765783	782	GCA_004770275.1_genomic.fna.gz
G002812075	s__Leptospira_A meyeri	s__Leptospira meyeri	4200752	0.0017869580852996115	0.0020292196371532786	142	GCA_002812075.1_genomic.fna.gz
G002218885	s__Lactobacillus crispatus	s__Lactobacillus crispatus	1988281	0.003165526858043892	0.0017014195268531887	119	GCA_002218885.1_genomic.fna.gz
G002218845	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2021204	0.06312364070706443	0.034489733290903525	2414	GCA_002218845.1_genomic.fna.gz
G002218615	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2188265	0.002775635015136253	0.0016419121605796665	115	GCA_002218615.1_genomic.fna.gz
G002218855	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2082133	0.0019260242345202979	0.0010840713389271086	76	GCA_002218855.1_genomic.fna.gz
G002218895	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2027947	0.3510124644150526	0.19242734458722177	13470	GCA_002218895.1_genomic.fna.gz
G002218695	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2046835	0.0010738585466122596	0.0005941793581356053	42	GCA_002218695.1_genomic.fna.gz
G002218815	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2039742	1.5269905034317672	0.8419750499207148	58938	GCA_002218815.1_genomic.fna.gz
G007003155	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2683957	0.03074718684623345	0.022308408496555604	1562	GCA_007003155.1_genomic.fna.gz
G000931975	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2469061	0.03228723592444659	0.021550151839447758	1509	GCA_000931975.1_genomic.fna.gz
G000297995	s__Aeromonas veronii	s__Aeromonas veronii	4496658	0.018971478029815	0.02306102851841679	1614	GCA_000297995.1_genomic.fna.gz
G002020645	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2566183	0.14961887879602462	0.10379147104169252	7265	GCA_002020645.1_genomic.fna.gz
G002021075	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2601104	0.005421522769464049	0.00381212076903223	267	GCA_002021075.1_genomic.fna.gz
G002019545	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2429171	0.11072078442300884	0.07270677635173672	5089	GCA_002019545.1_genomic.fna.gz
G002020485	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2542398	0.08953537884184277	0.061535518097651495	4307	GCA_002020485.1_genomic.fna.gz
