Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G900453405	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2245561	0.002903547817488058	0.0015349725402294407	107	GCA_900453405.1_genomic.fna.gz
G000464515	s__Aeromonas veronii	s__Aeromonas veronii	4684957	0.0036280899267074366	0.004001570042656875	280	GCA_000464515.1_genomic.fna.gz
G003990305	s__Aeromonas veronii	s__Aeromonas veronii	4782590	0.21898678815315387	0.24656296062984512	17259	GCA_003990305.1_genomic.fna.gz
G001446835	s__Aeromonas veronii	s__Aeromonas veronii	4680965	0.8206903139806787	0.9044019135548257	63308	GCA_001446835.1_genomic.fna.gz
G002866885	s__Aeromonas veronii	s__Aeromonas veronii	4863185	1.3403088828612741	1.5345196624887978	107416	GCA_002866885.2_genomic.fna.gz
G001921885	s__Aeromonas veronii	s__Aeromonas veronii	4919147	0.03165302045996251	0.03665656199728578	2566	GCA_001921885.1_genomic.fna.gz
G901212405	s__Aeromonas veronii	s__Aeromonas veronii	4605689	7.815635168274702	8.474335585036116	593203	GCA_901212405.1_genomic.fna.gz
G002557285	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5534852	0.018179319721514854	0.023688109998147296	1658	GCA_002557285.1_genomic.fna.gz
G002555005	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5204562	6.133740812738081	7.515474020694586	526083	GCA_002555005.1_genomic.fna.gz
G002555275	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5545009	0.001252233686830385	0.001634686247728409	114	GCA_002555275.1_genomic.fna.gz
G002571985	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5647584	0.0022868817179821934	0.003040557163378207	213	GCA_002571985.1_genomic.fna.gz
G002158195	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5304417	0.11939403578123445	0.1490963671652021	10437	GCA_002158195.1_genomic.fna.gz
G001070115	s__Streptococcus anginosus	s__Streptococcus anginosus	1812267	0.004208780749814327	0.0017956647433479778	126	GCA_001070115.1_genomic.fna.gz
