Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G900638355	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1733410	0.06321051639241113	0.02755200378968229	1929	GCA_900638355.1_genomic.fna.gz
G001458655	s__Methanobacterium formicicum	s__Methanobacterium formicicum	2494510	0.000861877438697346	0.0005406215025301111	38	GCA_001458655.1_genomic.fna.gz
G003385465	s__Staphylococcus felis	s__Staphylococcus felis	2382602	0.0008848193714315793	0.0005301132723141987	37	GCA_003385465.1_genomic.fna.gz
G003385345	s__Staphylococcus felis	s__Staphylococcus felis	2396147	0.0001790287817931204	0.00010786955023161942	8	GCA_003385345.1_genomic.fna.gz
G003391705	s__Staphylococcus felis	s__Staphylococcus felis	2461318	0.031304837686089555	0.01937500118205479	1356	GCA_003391705.1_genomic.fna.gz
G003387975	s__Staphylococcus felis	s__Staphylococcus felis	2461462	0.35071823823812426	0.21707711445137765	15195	GCA_003387975.1_genomic.fna.gz
G000820965	s__Leuconostoc citreum	s__Leuconostoc citreum	1718100	0.0076133491027647795	0.003289173145559189	230	GCA_000820965.2_genomic.fna.gz
G001077275	s__Leuconostoc citreum	s__Leuconostoc citreum	1823349	0.0006227597587343939	0.00028553075814913753	20	GCA_001077275.1_genomic.fna.gz
G000239935	s__Leuconostoc citreum	s__Leuconostoc citreum	1801604	0.01587274086091989	0.007190743824647737	503	GCA_000239935.2_genomic.fna.gz
G001697285	s__Ruminiclostridium_B stercorarium	s__Thermoclostridium stercorarium	3148357	0.003506187394513926	0.0027757583172681117	194	GCA_001697285.1_genomic.fna.gz
G002797135	s__Prevotella intermedia	s__Prevotella intermedia	3027672	0.0027604432103510326	0.0021016006545402526	147	GCA_002797135.1_genomic.fna.gz
G004025275	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5150175	0.06037746901677347	0.07819148183386354	5473	GCA_004025275.1_genomic.fna.gz
G000827975	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5153892	0.0026085483274950923	0.0033806230972630636	237	GCA_000827975.2_genomic.fna.gz
G001766255	s__Acetobacter ascendens	s__Acetobacter ascendens	3216032	0.00199911926037773	0.0016166708896472753	113	GCA_001766255.1_genomic.fna.gz
G900167265	s__Clostridium_G tetani	s__Clostridium tetani	2791217	0.00025203713826064397	0.000176897092519714	12	GCA_900167265.1_genomic.fna.gz
G004115565	s__Clostridium_G tetani	s__Clostridium tetani	2816371	0.008469317584979716	0.005997922305687635	420	GCA_004115565.1_genomic.fna.gz
G004119195	s__Clostridium_G tetani	s__Clostridium tetani	2802515	0.016255745678776582	0.011455588253169403	802	GCA_004119195.1_genomic.fna.gz
G004119395	s__Clostridium_G tetani	s__Clostridium tetani	2817686	0.017339873186594884	0.012285732771600692	860	GCA_004119395.1_genomic.fna.gz
G002965935	s__Escherichia fergusonii	s__Escherichia fergusonii	4435127	0.03668050516851824	0.04090759260027122	2864	GCA_002965935.1_genomic.fna.gz
G001530495	s__Burkholderia ubonensis	s__Burkholderia ubonensis	6140356	0.009328007082491789	0.014402735055720092	1008	GCA_001530495.1_genomic.fna.gz
G001534135	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7279612	0.004634817273793018	0.008484053582149516	594	GCA_001534135.1_genomic.fna.gz
G005405845	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2451409	0.3131590972625171	0.193038245755811	13513	GCA_005405845.1_genomic.fna.gz
G005405865	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2403792	0.019505926865774105	0.011790331896690152	825	GCA_005405865.1_genomic.fna.gz
G005405785	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2451300	0.02165805635082711	0.013349914926576717	934	GCA_005405785.1_genomic.fna.gz
G005405805	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2405620	0.001333901320414171	0.000806888046616304	56	GCA_005405805.1_genomic.fna.gz
G005405765	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2596081	0.007559645828698235	0.004934944143588585	345	GCA_005405765.1_genomic.fna.gz
G006381955	s__Vibrio fluvialis	s__Vibrio fluvialis	4828208	0.0046334252496635624	0.005625364729648304	394	GCA_006381955.1_genomic.fna.gz
G007050325	s__Vibrio fluvialis	s__Vibrio fluvialis	4822261	0.13668582145097405	0.16574358683744184	11602	GCA_007050325.1_genomic.fna.gz
G003043315	s__Staphylococcus_A vitulinus	s__Staphylococcus vitulinus	2608645	0.25089046739591364	0.16457417848520497	11520	GCA_003043315.1_genomic.fna.gz
G003970525	s__Staphylococcus_A vitulinus	s__Staphylococcus vitulinus	2507841	0.004308755997832271	0.002717155246221102	190	GCA_003970525.1_genomic.fna.gz
G003043275	s__Staphylococcus_A vitulinus	s__Staphylococcus vitulinus	2649320	0.1711003825993879	0.11398506527636805	7979	GCA_003043275.1_genomic.fna.gz
G003469715	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5348683	0.0051118110556759005	0.006875182103536315	481	GCA_003469715.1_genomic.fna.gz
G003464145	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5383493	7.294957981199755e-05	9.875281879839945e-05	7	GCA_003464145.1_genomic.fna.gz
G003470105	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5454415	0.004087144904206196	0.0056057118127396995	392	GCA_003470105.1_genomic.fna.gz
G003472045	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4929709	0.00589190585512266	0.00730364466799277	511	GCA_003472045.1_genomic.fna.gz
G003462945	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5378741	0.022562941259235234	0.030516793485677398	2136	GCA_003462945.1_genomic.fna.gz
G003468605	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4939379	0.000423121645741071	0.0005255331884348847	37	GCA_003468605.1_genomic.fna.gz
G003464475	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5187286	0.004247934949189022	0.005540903728781134	388	GCA_003464475.1_genomic.fna.gz
G003437495	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5249388	0.0007881198206011883	0.0010403116871697071	73	GCA_003437495.1_genomic.fna.gz
G003439415	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5294086	0.016947704803535323	0.022561316410855885	1579	GCA_003439415.1_genomic.fna.gz
G002358135	s__Vibrio mediterranei	s__Vibrio mediterranei	5945836	0.0029476668332143047	0.004407109838583425	308	GCA_002358135.1_genomic.fna.gz
G002995655	s__Vibrio mediterranei	s__Vibrio mediterranei	5877037	0.0027161934737237733	0.0040140398515306295	281	GCA_002995655.1_genomic.fna.gz
G003030845	s__Vibrio mediterranei	s__Vibrio mediterranei	5657141	0.17832467755570436	0.2536711071063075	17757	GCA_003030845.1_genomic.fna.gz
G003426005	s__Campylobacter fetus	s__Campylobacter fetus	1743664	0.005277245865600434	0.002313836581895297	162	GCA_003426005.1_genomic.fna.gz
G000967135	s__Campylobacter fetus	s__Campylobacter fetus	1988028	0.04377307714171631	0.021882257684083646	1532	GCA_000967135.1_genomic.fna.gz
G001699715	s__Campylobacter fetus	s__Campylobacter fetus	1816092	0.00012931447306435099	5.905375709913036e-05	4	GCA_001699715.1_genomic.fna.gz
G000759485	s__Campylobacter fetus	s__Campylobacter fetus	1826626	0.019709879708190915	0.00905307591873185	634	GCA_000759485.1_genomic.fna.gz
G002969215	s__Herbivorax saccincola	s__Hungateiclostridium saccincola	3759855	0.03341533351378022	0.03159216945598225	2211	GCA_002969215.1_genomic.fna.gz
G003183845	s__Bradyrhizobium diazoefficiens	s__Bradyrhizobium diazoefficiens	9269701	0.008739558853651658	0.020371255266073418	1426	GCA_003183845.1_genomic.fna.gz
G002531995	s__Bradyrhizobium diazoefficiens	s__Bradyrhizobium diazoefficiens	8941773	0.3542117993529401	0.7964329478416907	55750	GCA_002531995.1_genomic.fna.gz
G002776795	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1047716	0.09194125116617669	0.02422236472935674	1696	GCA_002776795.1_genomic.fna.gz
G001885175	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1033342	0.002882722803666074	0.0007490477757158382	52	GCA_001885175.1_genomic.fna.gz
G001729905	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1051874	0.0006691667079170461	0.0001769948378100739	12	GCA_001729905.1_genomic.fna.gz
G000590615	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1042767	0.5057327554692403	0.13260836346936689	9283	GCA_000590615.1_genomic.fna.gz
G001729885	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1051950	0.00017127162998473085	4.530468158845875e-05	3	GCA_001729885.1_genomic.fna.gz
G000318785	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1050283	0.0012668176488946192	0.00033456691729345355	23	GCA_000318785.1_genomic.fna.gz
G002777095	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1043246	0.00957416620619047	0.002511598669332516	176	GCA_002777095.1_genomic.fna.gz
G000590715	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1043181	0.31785743167941344	0.08337859870563354	5837	GCA_000590715.1_genomic.fna.gz
G001398215	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1060604	0.0011151559500745633	0.0002974071602727799	21	GCA_001398215.1_genomic.fna.gz
G900447385	s__Edwardsiella tarda	s__Edwardsiella tarda	3822106	0.000586058195881022	0.0005632562568817585	39	GCA_900447385.1_genomic.fna.gz
G003113435	s__Edwardsiella tarda	s__Edwardsiella tarda	3640939	0.004238700171279902	0.003880687340026662	272	GCA_003113435.1_genomic.fna.gz
G003113455	s__Edwardsiella tarda	s__Edwardsiella tarda	3576228	0.00617564738081323	0.00555354433497383	389	GCA_003113455.1_genomic.fna.gz
G000341505	s__Edwardsiella tarda	s__Edwardsiella tarda	3610384	0.01203487273238933	0.010925905790432816	765	GCA_000341505.1_genomic.fna.gz
G900447455	s__Edwardsiella tarda	s__Edwardsiella tarda	3680783	0.006990284943016836	0.006469901176206689	453	GCA_900447455.1_genomic.fna.gz
