Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000422095	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2702201	0.05884102829648499	0.0339973192676718	2380	GCA_000422095.1_genomic.fna.gz
G001722305	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2211426	0.06871744277143527	0.03249272764761493	2274	GCA_001722305.1_genomic.fna.gz
G000443085	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2491444	0.9019414135210432	0.48048101027457224	33634	GCA_000443085.1_genomic.fna.gz
G000427275	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2501382	0.10614056974586941	0.05676860266962676	3974	GCA_000427275.1_genomic.fna.gz
G000243235	s__Gillisia limnaea	s__Gillisia limnaea	3966857	0.06965472400050884	0.05908046302354444	4136	GCA_000243235.1_genomic.fna.gz
G000962775	s__Borreliella afzelii	s__Borreliella afzelii	1309078	0.0022121393489013927	0.0006191911989992718	43	GCA_000962775.1_genomic.fna.gz
G000304735	s__Borreliella afzelii	s__Borreliella afzelii	905471	0.12689210242748897	0.02456721395829196	1720	GCA_000304735.1_genomic.fna.gz
G002555685	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5805784	0.07296583280207217	0.09057893028029781	6341	GCA_002555685.1_genomic.fna.gz
G002556385	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5732941	0.12721351543772408	0.15593998783635157	10916	GCA_002556385.1_genomic.fna.gz
G002887615	s__Vibrio jasicida	s__Vibrio jasicida	5989523	0.033722546894715794	0.04318763017913731	3023	GCA_002887615.1_genomic.fna.gz
G001558095	s__Vibrio jasicida	s__Vibrio jasicida	5988434	0.591006582752705	0.756749870286908	52972	GCA_001558095.1_genomic.fna.gz
G001499675	s__Acetobacter ghanensis	s__Acetobacter ghanensis	2843936	0.11071336522901387	0.06732349289801469	4713	GCA_001499675.1_genomic.fna.gz
G002999215	s__Acinetobacter pittii	s__Acinetobacter pittii	3954562	0.005131688868656171	0.004339158116671071	304	GCA_002999215.3_genomic.fna.gz
G002999115	s__Acinetobacter pittii	s__Acinetobacter pittii	4145467	0.14407020177654525	0.12770102885518378	8939	GCA_002999115.2_genomic.fna.gz
G002863745	s__Acinetobacter pittii	s__Acinetobacter pittii	4099621	0.04325833771750698	0.037919299473127804	2654	GCA_002863745.1_genomic.fna.gz
G000191145	s__Acinetobacter pittii	s__Acinetobacter pittii	3862530	0.03530735529751325	0.02915975179830074	2041	GCA_000191145.1_genomic.fna.gz
G002158945	s__Acinetobacter pittii	s__Acinetobacter pittii	4182874	0.10975422757850135	0.09816186697892604	6871	GCA_002158945.1_genomic.fna.gz
G000959245	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7189071	0.03834322725616846	0.058939738670625415	4126	GCA_000959245.1_genomic.fna.gz
G001718355	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7961598	0.4057222586332516	0.6906783603273183	48347	GCA_001718355.1_genomic.fna.gz
G001718695	s__Burkholderia ubonensis	s__Burkholderia ubonensis	6684845	35.10644399614521	50.17934088819015	3512554	GCA_001718695.1_genomic.fna.gz
G001718655	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7235060	0.023758799850381533	0.03675474428582364	2573	GCA_001718655.1_genomic.fna.gz
G001718855	s__Burkholderia ubonensis	s__Burkholderia ubonensis	8028759	0.0341608507433808	0.05864403837430059	4105	GCA_001718855.1_genomic.fna.gz
G002192595	s__Yersinia ruckeri	s__Yersinia ruckeri	3856634	0.015147761027742275	0.012491184993351456	874	GCA_002192595.1_genomic.fna.gz
G000834255	s__Yersinia ruckeri	s__Yersinia ruckeri	3605216	0.04282690161867235	0.033013739125332925	2311	GCA_000834255.1_genomic.fna.gz
G000241055	s__Oenococcus kitaharae	s__Oenococcus kitaharae	1842238	0.011929651851567732	0.004699160466218392	329	GCA_000241055.1_genomic.fna.gz
