Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G004011495	s__Methylobacterium organophilum	s__Methylobacterium radiotolerans	7696971	0.05106299809498763	0.09138923812418043	6397	GCA_004011495.1_genomic.fna.gz
G006351125	s__Providencia rettgeri_D	s__Providencia rettgeri	4715540	0.006461534097579025	0.007084936626226605	496	GCA_006351125.1_genomic.fna.gz
G002795345	s__Acinetobacter seifertii	s__Acinetobacter seifertii	3987277	0.0023905767792825943	0.002216399280840981	155	GCA_002795345.1_genomic.fna.gz
G900610035	s__Flavobacterium psychrophilum	s__Flavobacterium psychrophilum	2855325	0.06466558818010744	0.04293363662912111	3005	GCA_900610035.1_genomic.fna.gz
G003986935	s__Paraburkholderia_B kururiensis	s__Paraburkholderia kururiensis	7529251	0.00015650510464925484	0.00027399912686906075	19	GCA_003986935.1_genomic.fna.gz
G003968655	s__Chlorobium phaeovibrioides	s__Chlorobium phaeovibrioides	2094018	0.01032070903921055	0.005025263528881303	352	GCA_003968655.1_genomic.fna.gz
G007050385	s__Vibrio furnissii	s__Vibrio furnissii	4865379	0.03344834698653683	0.03784079330148563	2649	GCA_007050385.1_genomic.fna.gz
G004216755	s__Kerstersia gyiorum	s__Kerstersia gyiorum	3982678	0.14715996785803093	0.13628051800948177	9540	GCA_004216755.1_genomic.fna.gz
G003935525	s__Pseudomonas_A saudiphocaensis	s__Pseudomonas saudiphocaensis	3700425	0.03405417399026503	0.029301567469229236	2051	GCA_003935525.1_genomic.fna.gz
G002969055	s__Photorhabdus luminescens_B	s__Photorhabdus luminescens	5395311	0.011142117060903433	0.013978259440585589	978	GCA_002969055.1_genomic.fna.gz
G900454755	s__Pediococcus pentosaceus	s__Pediococcus pentosaceus	1965103	0.008458065082055771	0.0038647840980494553	271	GCA_900454755.1_genomic.fna.gz
G003938595	s__Acinetobacter soli	s__Acinetobacter soli	3588408	0.0018183023743430994	0.001517178984506119	106	GCA_003938595.1_genomic.fna.gz
G000397185	s__Phytoplasma australiense	s__Candidatus Phytoplasma australiense	959779	0.07209427168332648	0.01608943888475887	1126	GCA_000397185.1_genomic.fna.gz
G002078545	s__Rhodococcus hoagii	s__Rhodococcus hoagii	5228769	0.027576490517065205	0.03352797681430402	2347	GCA_002078545.1_genomic.fna.gz
G900518825	s__Oenococcus oeni	s__Oenococcus oeni	1869599	0.003898839655167237	0.0016949337908165763	119	GCA_900518825.1_genomic.fna.gz
G004168465	s__Siccibacter turicensis	s__Siccibacter turicensis	4275494	0.011519091622282143	0.011451791445450759	802	GCA_004168465.1_genomic.fna.gz
G003289495	s__Polynucleobacter sp003261295	s__Polynucleobacter paneuropaeus	1794830	0.03396688444545842	0.014175811514908642	992	GCA_003289495.1_genomic.fna.gz
G004919485	s__Aeromonas schubertii	s__Aeromonas schubertii	4350713	0.0015720834911609422	0.0015903947699821945	111	GCA_004919485.1_genomic.fna.gz
G003858505	s__Buchananella hordeovulneris	s__Actinomyces hordeovulneris	2523081	0.06865389915460163	0.040277758835125035	2819	GCA_003858505.1_genomic.fna.gz
G006715175	s__Curtobacterium citreum	s__Curtobacterium citreum	3612036	0.000905590552005874	0.0007605939197974055	53	GCA_006715175.1_genomic.fna.gz
G003846385	s__Rhodobacter_A sphaeroides	s__Rhodobacter sphaeroides	4405687	0.003228808374052668	0.0033076900503312867	232	GCA_003846385.1_genomic.fna.gz
G901830415	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	2296727	0.1109275478530912	0.0592403594342803	4147	GCA_901830415.1_genomic.fna.gz
G004319565	s__Akkermansia muciniphila	s__Akkermansia muciniphila	2801917	0.06391155453237225	0.041639311857046155	2915	GCA_004319565.1_genomic.fna.gz
G004357915	s__Campylobacter_D volucris	s__Campylobacter volucris	1547878	0.08566761693959311	0.030833463400109166	2158	GCA_004357915.1_genomic.fna.gz
G002894715	s__Mycobacterium avium	s__Mycobacterium avium	5221801	0.6102999940895598	0.7410245206895945	51872	GCA_002894715.1_genomic.fna.gz
G003437625	s__Prevotella disiens	s__Prevotella disiens	2802641	0.005292159125872709	0.0034488099397731176	241	GCA_003437625.1_genomic.fna.gz
G002954505	s__Vibrio campbellii	s__Vibrio campbellii	5410489	0.03843724373802669	0.0483568109782968	3385	GCA_002954505.1_genomic.fna.gz
G000956365	s__Shewanella algae	s__Shewanella algae	4879425	0.10092932923922156	0.11451303635775119	8016	GCA_000956365.1_genomic.fna.gz
G003431775	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	5780552	0.010477346945660037	0.014082816938072458	986	GCA_003431775.1_genomic.fna.gz
G000473105	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4130897	0.7386083013109748	0.7094592363983558	49662	GCA_000473105.1_genomic.fna.gz
G002927295	s__Mycobacterium intracellulare	s__Mycobacterium intracellulare	5528112	0.021028440322197323	0.02703041987893169	1892	GCA_002927295.1_genomic.fna.gz
G003938225	s__Alcaligenes aquatilis	s__Alcaligenes aquatilis	4226930	0.02597416413663565	0.02552910165610842	1787	GCA_003938225.1_genomic.fna.gz
G002571115	s__Bacillus_A thuringiensis	s__Bacillus thuringiensis	5856858	22.626982181824438	30.814861905536112	2157040	GCA_002571115.1_genomic.fna.gz
G000339355	s__Streptococcus mutans	s__Streptococcus mutans	1926604	0.8205278478150194	0.3675823746453238	25731	GCA_000339355.1_genomic.fna.gz
G000217495	s__Leptospira interrogans	s__Leptospira interrogans	4846760	0.06363719448814675	0.07171853942443988	5020	GCA_000217495.3_genomic.fna.gz
G002263255	s__Gallibacterium anatis	s__Gallibacterium anatis	2544398	0.014452945260360294	0.008550869917442512	599	GCA_002263255.1_genomic.fna.gz
G001299195	s__Achromobacter xylosoxidans	s__Achromobacter xylosoxidans	6946755	1.2440562523212866	2.0095133552774453	140666	GCA_001299195.1_genomic.fna.gz
G000733685	s__Malacoplasma iowae	s__Mycoplasma iowae	1184115	0.03373706890013178	0.009289024900163685	650	GCA_000733685.1_genomic.fna.gz
G000576385	s__Moorella thermoacetica	s__Moorella thermoacetica	2686419	0.00034260951795485204	0.0002140139439846179	15	GCA_000576385.2_genomic.fna.gz
G003994875	s__Campylobacter fetus	s__Campylobacter fetus	1818560	0.005725120468565454	0.0024209240244481797	169	GCA_003994875.1_genomic.fna.gz
G003436335	s__Fusobacterium_A varium_B	s__Fusobacterium varium	3303637	0.0044576131390840585	0.0034242352415675345	240	GCA_003436335.1_genomic.fna.gz
G900995665	s__Streptococcus pyogenes	s__Streptococcus pyogenes	1753172	0.021276777456835413	0.0086735976711998	607	GCA_900995665.1_genomic.fna.gz
G003494695	s__Haemophilus haemolyticus	s__Haemophilus haemolyticus	1845083	0.005454632274983477	0.0023401854865704496	164	GCA_003494695.1_genomic.fna.gz
G900453265	s__Moraxella bovis	s__Moraxella bovis	2840173	0.13610821983510155	0.08988723981711896	6292	GCA_900453265.1_genomic.fna.gz
G002142265	s__Gilliamella apicola	s__Gilliamella apicola	3063691	0.009511813787330983	0.006776059277764788	474	GCA_002142265.1_genomic.fna.gz
G003466205	s__Ruminococcus_E bromii_B	s__Ruminococcus bromii	2267313	0.0009701592456537808	0.0005114738108575784	36	GCA_003466205.1_genomic.fna.gz
G003438185	s__Streptococcus vestibularis	s__Streptococcus vestibularis	1898011	0.0047536122057393925	0.0020979318242117365	147	GCA_003438185.1_genomic.fna.gz
G002734175	s__Aeromonas dhakensis	s__Aeromonas dhakensis	4982396	0.0007998744644329046	0.0009266782522927111	65	GCA_002734175.1_genomic.fna.gz
G003948265	s__Korarchaeum cryptofilum	s__Candidatus Korarchaeum cryptofilum	1769550	0.10710565776409188	0.044070111311824124	3085	GCA_003948265.1_genomic.fna.gz
G003336765	s__Notoacmeibacter marinus	s__Notoacmeibacter marinus	3531378	1.0664711261421258	0.8757138232730339	61300	GCA_003336765.1_genomic.fna.gz
G004349605	s__Bacteroides_B massiliensis	s__Bacteroides massiliensis	4040758	0.0020112902566259776	0.0018897592833822857	132	GCA_004349605.1_genomic.fna.gz
G003939025	s__Rhizobium sophorae	s__Rhizobium sophoriradicis	6665510	0.07938722714663314	0.12304186738028797	8613	GCA_003939025.1_genomic.fna.gz
G003459805	s__Solobacterium moorei	s__Solobacterium moorei	1989891	0.019237533888005177	0.008901179969346324	623	GCA_003459805.1_genomic.fna.gz
G004305355	s__Sphingobium xenophagum	s__Sphingobium xenophagum	4645154	0.0060947999642250485	0.006583069942035236	461	GCA_004305355.1_genomic.fna.gz
G900125435	s__Staphylococcus aureus	s__Staphylococcus aureus	2793891	0.006574879596825061	0.004271359831348197	299	GCA_900125435.1_genomic.fna.gz
G005944105	s__Rhodococcus pyridinivorans	s__Rhodococcus pyridinivorans	6092335	0.013891481748898543	0.019678919306339127	1378	GCA_005944105.1_genomic.fna.gz
G000714305	s__Citrobacter freundii	s__Citrobacter freundii	4970425	0.007712738323072008	0.008913966923154463	624	GCA_000714305.1_genomic.fna.gz
G000424045	s__Streptococcus equinus	s__Streptococcus equinus	1786673	0.17109010577008843	0.0710786000670919	4976	GCA_000424045.1_genomic.fna.gz
G900624715	s__Anaerostipes caccae	s__Anaerostipes caccae	3502298	0.04713640366502696	0.03838649301212922	2687	GCA_900624715.1_genomic.fna.gz
