Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003352995	s__Streptococcus pluranimalium	s__Streptococcus pluranimalium	2246024	0.9549312314657393	0.4705263656215127	32937	GCA_003352995.1_genomic.fna.gz
G000024045	s__Cyanothece_A sp000021805	s__Rippkaea orientalis	4803347	0.11350522702009128	0.11960719272162659	8373	GCA_000024045.1_genomic.fna.gz
G003436995	s__Collinsella tanakaei	s__Collinsella tanakaei	2527722	0.022899059344253538	0.012698266130207176	889	GCA_003436995.1_genomic.fna.gz
G001006485	s__Tannerella forsythia	s__Tannerella forsythia	3281748	0.017758891222746594	0.012785524541269227	895	GCA_001006485.1_genomic.fna.gz
G000403575	s__Xanthomonas campestris	s__Xanthomonas campestris	5114892	0.5461399959307244	0.6128270471999658	42898	GCA_000403575.2_genomic.fna.gz
G003936185	s__Pseudomonas_B luteola	s__Pseudomonas luteola	5474549	0.38480497814619036	0.4621537729533839	32351	GCA_003936185.1_genomic.fna.gz
G001412825	s__Citrobacter freundii	s__Citrobacter freundii	5169862	0.06437197305522968	0.07300846965713295	5111	GCA_001412825.1_genomic.fna.gz
G003475485	s__Dielma fastidiosa	s__Dielma fastidiosa	3618065	0.1873090758266658	0.148673189945147	10407	GCA_003475485.1_genomic.fna.gz
G001053395	s__Enterobacter kobei	s__Enterobacter kobei	5011025	6.554996819638307	7.206037678340599	504423	GCA_001053395.1_genomic.fna.gz
G900638255	s__Corynebacterium matruchotii	s__Corynebacterium matruchotii	2878842	0.007853691950561705	0.0049600855441722155	347	GCA_900638255.1_genomic.fna.gz
G901543405	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2277152	0.0688972006677241	0.034418431202598194	2409	GCA_901543405.1_genomic.fna.gz
G003349645	s__Vibrio cholerae	s__Vibrio cholerae	3900482	0.10525986863054475	0.09006967082704609	6305	GCA_003349645.1_genomic.fna.gz
G006229085	s__Campylobacter_D helveticus	s__Campylobacter helveticus	1821144	0.06592501215099145	0.026338557116478305	1844	GCA_006229085.1_genomic.fna.gz
G900660725	s__Metamycoplasma arginini	s__Mycoplasma arginini	741674	0.13808120403174057	0.02246700044372661	1573	GCA_900660725.1_genomic.fna.gz
G005096325	s__Pseudomonas_D bauzanensis	s__Pseudomonas bauzanensis	3683315	0.6709455826259081	0.5421552072610013	37951	GCA_005096325.1_genomic.fna.gz
G003289495	s__Polynucleobacter sp003261295	s__Polynucleobacter paneuropaeus	1794830	0.02908118546186862	0.011450722762168566	802	GCA_003289495.1_genomic.fna.gz
G003044985	s__Neisseria_D elongata	s__Neisseria elongata	2509681	0.04729181389667248	0.02603766100797808	1823	GCA_003044985.1_genomic.fna.gz
G002978475	s__Cronobacter malonaticus	s__Cronobacter malonaticus	4480324	0.011448525868647414	0.011252692866183838	788	GCA_002978475.1_genomic.fna.gz
G900445255	s__Anaerobiospirillum_A thomasii	s__Anaerobiospirillum thomasii	3005083	0.01792604835850463	0.011817850975417049	827	GCA_900445255.1_genomic.fna.gz
G005845415	s__Mannheimia varigena	s__Mannheimia varigena	2204450	0.0592186709913709	0.028638903313872234	2005	GCA_005845415.1_genomic.fna.gz
G004210255	s__Blautia producta	s__Blautia producta	6354838	0.1295997261851676	0.18067831913680735	12647	GCA_004210255.1_genomic.fna.gz
G006351125	s__Providencia rettgeri_D	s__Providencia rettgeri	4715540	0.5087256916518735	0.5262748036654358	36839	GCA_006351125.1_genomic.fna.gz
G003641245	s__Corynebacterium xerosis	s__Corynebacterium xerosis	2738835	0.6908658649728192	0.41510415273980983	29057	GCA_003641245.1_genomic.fna.gz
G003666225	s__Gibbsiella quercinecans	s__Gibbsiella quercinecans	5693409	0.21899698183178365	0.27353190298413216	19147	GCA_003666225.1_genomic.fna.gz
G003721415	s__Micromonospora aurantiaca	s__Micromonospora aurantiaca	7535519	0.015310296084261212	0.025310121652937525	1772	GCA_003721415.1_genomic.fna.gz
G003350015	s__Moraxella canis	s__Moraxella canis	2116559	0.0033869221090219114	0.0015726535586197982	110	GCA_003350015.1_genomic.fna.gz
G900165975	s__Clostridioides difficile	s__Clostridioides difficile	4254923	0.582808657855182	0.5440203854289483	38081	GCA_900165975.1_genomic.fna.gz
G001679325	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2129377	2.049335536445145	0.9573331631553655	67013	GCA_001679325.1_genomic.fna.gz
G900149425	s__Chlamydia suis	s__Chlamydia suis	1072633	0.03877608099017467	0.009124572825217978	639	GCA_900149425.1_genomic.fna.gz
G003470645	s__Bacteroides ovatus	s__Bacteroides ovatus	6969907	0.007798452162647764	0.011924299335755143	835	GCA_003470645.1_genomic.fna.gz
G005404225	s__Escherichia albertii	s__Escherichia albertii	4932015	2.2093019095297	2.3904349534647515	167330	GCA_005404225.1_genomic.fna.gz
G001075725	s__Streptococcus constellatus	s__Streptococcus constellatus	2043273	2.151895293432209	0.9645949985195912	67522	GCA_001075725.1_genomic.fna.gz
G004342945	s__Rhizobium sullae	s__Rhizobium sullae	7322818	0.06300081146898774	0.10120963475094916	7085	GCA_004342945.1_genomic.fna.gz
G003202245	s__Corynebacterium striatum	s__Corynebacterium striatum	3052429	0.017731792603798188	0.011873962905146838	831	GCA_003202245.1_genomic.fna.gz
G004569435	s__Streptococcus acidominimus	s__Streptococcus acidominimus	2382433	0.17281482405896706	0.0903231683629622	6323	GCA_004569435.1_genomic.fna.gz
