Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002939035	s__Ralstonia insidiosa	s__Ralstonia insidiosa	6115292	0.0017995088941978564	0.0026963125869653116	189	GCA_002939035.1_genomic.fna.gz
G002569945	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5706171	0.5000597624733264	0.6991425513209886	48940	GCA_002569945.1_genomic.fna.gz
G002555245	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5803440	0.05136566006382372	0.07303943660393901	5113	GCA_002555245.1_genomic.fna.gz
G002014615	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5849665	0.12612526833606924	0.18077240721670412	12654	GCA_002014615.1_genomic.fna.gz
G002572385	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5738096	0.17358006438730822	0.24404319239536001	17083	GCA_002572385.1_genomic.fna.gz
G002550445	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5742877	0.0004268373996734793	0.0006006078756687983	42	GCA_002550445.1_genomic.fna.gz
G002589635	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5656096	0.001381358068461876	0.0019143532648942117	134	GCA_002589635.1_genomic.fna.gz
G001857325	s__Vibrio cholerae	s__Vibrio cholerae	3972280	0.16635002697459547	0.16190556323691785	11333	GCA_001857325.1_genomic.fna.gz
G002204085	s__Vibrio cholerae	s__Vibrio cholerae	3892514	0.023633314888110945	0.022539997693332023	1578	GCA_002204085.1_genomic.fna.gz
G000176395	s__Vibrio cholerae	s__Vibrio cholerae	4011779	0.049623073115771764	0.04877751818071083	3414	GCA_000176395.1_genomic.fna.gz
G002072585	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1989752	0.09100844939712721	0.04436900681922183	3106	GCA_002072585.1_genomic.fna.gz
G002092635	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1864091	0.0077908899144319916	0.0035583873360022487	249	GCA_002092635.1_genomic.fna.gz
G000686505	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1934381	0.09819053634861494	0.04653831904327139	3258	GCA_000686505.1_genomic.fna.gz
G002092235	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1969198	0.6370245200811203	0.3073580398593312	21515	GCA_002092235.1_genomic.fna.gz
G002092555	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1912429	0.02964624187164276	0.013891655693597986	972	GCA_002092555.1_genomic.fna.gz
G002092295	s__Leuconostoc pseudomesenteroides	s__Leuconostoc pseudomesenteroides	1982072	0.01123322598961329	0.005455354347740809	382	GCA_002092295.1_genomic.fna.gz
G002137635	s__Acinetobacter pittii	s__Acinetobacter pittii	3938143	0.004232435022822137	0.004083953832888674	286	GCA_002137635.1_genomic.fna.gz
G001706555	s__Acinetobacter pittii	s__Acinetobacter pittii	4029731	0.18026819231129726	0.17798942601930326	12459	GCA_001706555.1_genomic.fna.gz
G001706425	s__Acinetobacter pittii	s__Acinetobacter pittii	4262989	0.014021146381553627	0.014645249604293633	1025	GCA_001706425.1_genomic.fna.gz
G002145315	s__Acinetobacter pittii	s__Acinetobacter pittii	3799152	0.15597686764994964	0.14519307615832108	10164	GCA_002145315.1_genomic.fna.gz
G001706285	s__Acinetobacter pittii	s__Acinetobacter pittii	4143211	0.11405364517583841	0.11578312405914606	8105	GCA_001706285.1_genomic.fna.gz
G003569475	s__Acinetobacter pittii	s__Acinetobacter pittii	4193904	0.006526450781269919	0.006706479397442391	469	GCA_003569475.1_genomic.fna.gz
G002137615	s__Acinetobacter pittii	s__Acinetobacter pittii	4012691	0.12780218414203368	0.12565305046604708	8796	GCA_002137615.1_genomic.fna.gz
G000746375	s__Acinetobacter pittii	s__Acinetobacter pittii	3951709	0.004035418702031262	0.00390726260563624	274	GCA_000746375.1_genomic.fna.gz
G001743435	s__Acinetobacter pittii	s__Acinetobacter pittii	4035369	0.3483436889244012	0.34442149107898606	24110	GCA_001743435.1_genomic.fna.gz
G002797135	s__Prevotella intermedia	s__Prevotella intermedia	3027672	0.0031953521843841514	0.002370427075372907	166	GCA_002797135.1_genomic.fna.gz
G004025275	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5150175	0.06074719446169433	0.07665619428443325	5366	GCA_004025275.1_genomic.fna.gz
G000827975	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5153892	0.02805930295249808	0.03543327005924896	2480	GCA_000827975.2_genomic.fna.gz
G001631035	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	5040850	0.012127484430621286	0.01497867999654719	1049	GCA_001631035.1_genomic.fna.gz
G000957315	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	4750405	0.003996024084746776	0.0046511224894662286	326	GCA_000957315.1_genomic.fna.gz
G004138605	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	4996659	0.0004287521290729745	0.0005249102385718638	37	GCA_004138605.1_genomic.fna.gz
G001858285	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	5639670	0.6473247262541314	0.8944888497668357	62614	GCA_001858285.1_genomic.fna.gz
G001858135	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	5604168	0.0027862189532999074	0.0038258279062733337	268	GCA_001858135.1_genomic.fna.gz
G004115645	s__Clostridium_G tetani	s__Clostridium tetani	2803227	0.39176261750844393	0.26907930838071487	18836	GCA_004115645.1_genomic.fna.gz
G004119305	s__Clostridium_G tetani	s__Clostridium tetani	2797170	0.11950161792405156	0.08190146862873426	5733	GCA_004119305.1_genomic.fna.gz
G900447145	s__Clostridium_G tetani	s__Clostridium tetani	2834983	0.0017148186199985934	0.0011911533927017636	83	GCA_900447145.1_genomic.fna.gz
G004119195	s__Clostridium_G tetani	s__Clostridium tetani	2802515	0.0022081959057080104	0.0015162980923133155	106	GCA_004119195.1_genomic.fna.gz
G900167265	s__Clostridium_G tetani	s__Clostridium tetani	2791217	0.0013902171815335111	0.0009507696187018701	67	GCA_900167265.1_genomic.fna.gz
G000762335	s__Clostridium_G tetani	s__Clostridium tetani	2829019	0.049796719319947384	0.03451720632271164	2416	GCA_000762335.1_genomic.fna.gz
G004115515	s__Clostridium_G tetani	s__Clostridium tetani	2817417	0.06140584051056202	0.04238965222728768	2967	GCA_004115515.1_genomic.fna.gz
G004115575	s__Clostridium_G tetani	s__Clostridium tetani	2940142	0.020709038374346976	0.014918572920181419	1044	GCA_004115575.1_genomic.fna.gz
