Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G900453405	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2245561	0.01326249742991732	0.008180616886949526	573	GCA_900453405.1_genomic.fna.gz
G006246355	s__Aeromonas veronii	s__Aeromonas veronii	4639561	0.0016918388322260162	0.0021561142139401358	151	GCA_006246355.1_genomic.fna.gz
G004123695	s__Aeromonas veronii	s__Aeromonas veronii	4412039	0.04810409102905536	0.058298481109420486	4081	GCA_004123695.1_genomic.fna.gz
G001446535	s__Aeromonas veronii	s__Aeromonas veronii	4662691	0.0038070540999623204	0.004875976101144072	341	GCA_001446535.1_genomic.fna.gz
G003367145	s__Aeromonas veronii	s__Aeromonas veronii	4708836	0.04380467559522253	0.05665913213469197	3966	GCA_003367145.1_genomic.fna.gz
G001446465	s__Aeromonas veronii	s__Aeromonas veronii	4533329	0.05350529770133651	0.0666269461586732	4664	GCA_001446465.1_genomic.fna.gz
G001748325	s__Aeromonas veronii	s__Aeromonas veronii	4564863	0.8598173425113147	1.0781267786219566	75469	GCA_001748325.1_genomic.fna.gz
G000464515	s__Aeromonas veronii	s__Aeromonas veronii	4684957	0.0028963153485623634	0.003727239838850248	261	GCA_000464515.1_genomic.fna.gz
G006246165	s__Aeromonas veronii	s__Aeromonas veronii	4514386	0.3534683971946582	0.43831382144499065	30682	GCA_006246165.1_genomic.fna.gz
G002554825	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5322177	0.06867428876233814	0.10039668397565062	7028	GCA_002554825.1_genomic.fna.gz
G002556975	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5603647	0.031239493912879796	0.04808511326552542	3366	GCA_002556975.1_genomic.fna.gz
G002581425	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5603835	0.047205773158507235	0.07266350439174278	5086	GCA_002581425.1_genomic.fna.gz
G002555995	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5510516	0.0030819797988304856	0.004665067585869869	327	GCA_002555995.1_genomic.fna.gz
G002579115	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5527589	0.17109961768952214	0.25978894580080325	18185	GCA_002579115.1_genomic.fna.gz
G002550255	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5608268	0.2731832792636509	0.4208416914084694	29459	GCA_002550255.1_genomic.fna.gz
G002552815	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5442844	0.01605517590893583	0.024003625358719	1680	GCA_002552815.1_genomic.fna.gz
G002552575	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5645385	0.0059709069859841535	0.009259120910598077	648	GCA_002552575.1_genomic.fna.gz
G002571515	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5575088	0.007383799931458839	0.011307524363350353	792	GCA_002571515.1_genomic.fna.gz
G004569585	s__Muribacter muris	s__Muribacter muris	2526693	0.39860196974391615	0.27664817030491884	19365	GCA_004569585.1_genomic.fna.gz
G001713675	s__Acinetobacter pittii	s__Acinetobacter pittii	4027113	0.0016883044326472855	0.0018675853618261473	131	GCA_001713675.1_genomic.fna.gz
G002137855	s__Acinetobacter pittii	s__Acinetobacter pittii	4034575	0.3655217841411901	0.40508572816803795	28356	GCA_002137855.1_genomic.fna.gz
G001936495	s__Acinetobacter pittii	s__Acinetobacter pittii	3843327	0.005138760409686034	0.005425023090540368	380	GCA_001936495.1_genomic.fna.gz
G002529435	s__Prevotella intermedia	s__Prevotella intermedia	2620156	0.09046293866607073	0.06510790564784896	4558	GCA_002529435.1_genomic.fna.gz
G002204405	s__Prevotella intermedia	s__Prevotella intermedia	2781500	0.04041774829060542	0.03088069484018062	2162	GCA_002204405.1_genomic.fna.gz
G002763785	s__Prevotella intermedia	s__Prevotella intermedia	2775833	0.042914167010121754	0.0327212515117354	2290	GCA_002763785.1_genomic.fna.gz
G900455005	s__Prevotella intermedia	s__Prevotella intermedia	2607163	0.07228264428396902	0.05176522433724348	3624	GCA_900455005.1_genomic.fna.gz
G002762425	s__Prevotella intermedia	s__Prevotella intermedia	2730073	0.022338082059416432	0.01675158967039788	1173	GCA_002762425.1_genomic.fna.gz
G002794335	s__Prevotella intermedia	s__Prevotella intermedia	2798400	0.18466291525862502	0.14194672082291543	9936	GCA_002794335.1_genomic.fna.gz
G002753835	s__Prevotella intermedia	s__Prevotella intermedia	2951033	0.04438869934063196	0.035981757333600616	2519	GCA_002753835.1_genomic.fna.gz
G001013475	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5084477	0.011750352167769419	0.016410924770606437	1149	GCA_001013475.1_genomic.fna.gz
G001306955	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5027671	0.021842207951516014	0.030164718218616205	2112	GCA_001306955.1_genomic.fna.gz
G000306055	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5021682	0.1020824854262092	0.14081091718206587	9857	GCA_000306055.1_genomic.fna.gz
