Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002874075	s__Vibrio lentus_B	s__Vibrio lentus	5109151	0.046730501197939554	0.05694148571151543	3986	GCA_002874075.1_genomic.fna.gz
G001490715	s__Campylobacter_D coli	s__Campylobacter coli	1690705	0.2573012878315986	0.10375031264984584	7263	GCA_001490715.1_genomic.fna.gz
G003435415	s__Faecalicoccus pleomorphus	s__Faecalicoccus pleomorphus	2478513	0.9619409872164064	0.5686162256458346	39803	GCA_003435415.1_genomic.fna.gz
G004770795	s__Leptospira sp002811925	s__Leptospira barantonii	4448682	0.1839484841690954	0.1951673625671348	13662	GCA_004770795.1_genomic.fna.gz
G005576555	s__Collinsella aerofaciens_F	s__Collinsella aerofaciens	2264854	0.1924787397984326	0.10396869551389479	7278	GCA_005576555.1_genomic.fna.gz
G003964905	s__Enterobacter mori	s__Enterobacter mori	4711832	1.2380118022141862	1.391214832984399	97385	GCA_003964905.1_genomic.fna.gz
G000818215	s__Acinetobacter calcoaceticus	s__Acinetobacter calcoaceticus	4058823	0.12655166828757095	0.12250324828933828	8575	GCA_000818215.1_genomic.fna.gz
G001907065	s__Streptococcus salivarius	s__Streptococcus salivarius	2243773	0.2140065901581572	0.11452114518105828	8016	GCA_001907065.1_genomic.fna.gz
G900450875	s__Haemophilus_A parahaemolyticus	s__Haemophilus parahaemolyticus	2163754	0.4397445922527359	0.22692795966444326	15885	GCA_900450875.1_genomic.fna.gz
G003610315	s__Rhodococcus pyridinivorans	s__Rhodococcus pyridinivorans	6415396	0.02889145517727835	0.04420511276067293	3094	GCA_003610315.1_genomic.fna.gz
G004348755	s__Photorhabdus khanii	s__Photorhabdus khanii	5512522	18.598117412287785	24.451130188599624	1711579	GCA_004348755.1_genomic.fna.gz
G003493325	s__Neisseria bergeri	s__Neisseria bergeri	2129274	0.10352541225315147	0.052572440342355115	3680	GCA_003493325.1_genomic.fna.gz
G003610075	s__Caballeronia udeis	s__Caballeronia udeis	11664561	0.7936002989736575	2.2077497209560195	154542	GCA_003610075.1_genomic.fna.gz
G900447295	s__Empedobacter falsenii	s__Empedobacter falsenii	3673190	0.6050892818745189	0.5300812842297146	37106	GCA_900447295.1_genomic.fna.gz
G900574125	s__Tritonibacter mobile	s__Epibacterium mobile	4712067	0.03325200883079815	0.03736878360551155	2616	GCA_900574125.1_genomic.fna.gz
G004358805	s__Paenibacillus_B dendritiformis	s__Paenibacillus dendritiformis	6777904	0.8640142061265687	1.3966767824085542	97767	GCA_004358805.1_genomic.fna.gz
G003850035	s__Staphylococcus pettenkoferi	s__Staphylococcus pettenkoferi	2519169	6.146129446195525	3.6926540602064906	258486	GCA_003850035.1_genomic.fna.gz
G002579115	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5527589	0.006332509115212202	0.008348168084327446	584	GCA_002579115.1_genomic.fna.gz
G003612775	s__Micromonospora tulbaghiae	s__Micromonospora tulbaghiae	7228472	0.009904141876903718	0.017074302572805226	1195	GCA_003612775.1_genomic.fna.gz
G900096985	s__Streptococcus anginosus	s__Streptococcus anginosus	2014025	0.164903921178391	0.07920916898850894	5545	GCA_900096985.1_genomic.fna.gz
G002614625	s__Weissella cibaria	s__Weissella cibaria	2347049	0.1876074641612611	0.10501513306747559	7351	GCA_002614625.1_genomic.fna.gz
G002914725	s__Campylobacter_D jejuni	s__Campylobacter jejuni	1563582	0.06193361374445359	0.02309546446495811	1617	GCA_002914725.1_genomic.fna.gz
G004365265	s__Nitrosospira multiformis_E	s__Nitrosospira multiformis	3230330	0.2995272619816829	0.2307612402553384	16153	GCA_004365265.1_genomic.fna.gz
G000783255	s__Aeromonas hydrophila	s__Aeromonas hydrophila	4967716	0.4269375753115266	0.505825542648745	35408	GCA_000783255.1_genomic.fna.gz
G900104995	s__Pseudomonas_E piscium	s__Pseudomonas chlororaphis	7065202	0.0002821928521305535	0.00047549965851280206	33	GCA_900104995.1_genomic.fna.gz
G003943285	s__Streptococcus gordonii	s__Streptococcus gordonii	2280671	0.0157354242494396	0.008558954429914388	599	GCA_003943285.1_genomic.fna.gz
G003470885	s__Roseburia inulinivorans	s__Roseburia inulinivorans	3720411	0.02413820195400608	0.021417829327366904	1499	GCA_003470885.1_genomic.fna.gz
G001936495	s__Acinetobacter pittii	s__Acinetobacter pittii	3843327	8.007235994670143	7.339552521347338	513769	GCA_001936495.1_genomic.fna.gz
G000731865	s__Glaesserella parasuis	s__Glaesserella parasuis	2481990	0.5446849392784612	0.3224222553972145	22570	GCA_000731865.1_genomic.fna.gz
G003942525	s__Streptococcus parasanguinis_B	s__Streptococcus parasanguinis	2061849	0.40310662271578646	0.19822407820974935	13876	GCA_003942525.1_genomic.fna.gz
G900446255	s__Buttiauxella agrestis	s__Buttiauxella agrestis	5285864	0.2988681993242495	0.3767691272219453	26374	GCA_900446255.1_genomic.fna.gz
G003030925	s__Shewanella baltica	s__Shewanella baltica	4944783	0.002948050465654659	0.003476656376730236	243	GCA_003030925.1_genomic.fna.gz
G000252345	s__Vibrio campbellii	s__Vibrio campbellii	5064254	0.5752562693598774	0.694794636848434	48636	GCA_000252345.2_genomic.fna.gz
G900197055	s__Helicobacter_E bizzozeronii	s__Helicobacter bizzozeronii	1809004	0.04604489641895107	0.01986555234123094	1391	GCA_900197055.1_genomic.fna.gz
G000965835	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	4956613	0.10180067385798454	0.12034146150759774	8424	GCA_000965835.1_genomic.fna.gz
G000375265	s__Micromonospora pacifica_B	s__Salinispora pacifica	5328928	1.2676752946630514	1.6111185432643231	112778	GCA_000375265.1_genomic.fna.gz
G000452685	s__Pseudomonas_E avellanae	s__Pseudomonas syringae	5858350	0.2727690048032137	0.3811096546389524	26678	GCA_000452685.2_genomic.fna.gz
