Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001281565	s__Proteus mirabilis	s__Proteus mirabilis	3794983	0.0036267532334813652	0.004021389857514049	281	GCA_001281565.1_genomic.fna.gz
G000444425	s__Proteus mirabilis	s__Proteus mirabilis	3846754	0.3929713503938029	0.44167583611963607	30917	GCA_000444425.1_genomic.fna.gz
G001315045	s__Bacillus_L wakoensis	s__Bacillus wakoensis	4530938	0.08187615209171879	0.10839116398194588	7587	GCA_001315045.1_genomic.fna.gz
G000016865	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5959964	0.0859358505014849	0.14964642719709106	10475	GCA_000016865.1_genomic.fna.gz
G001767335	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5846746	0.13472235531166288	0.23014536380823689	16110	GCA_001767335.1_genomic.fna.gz
G000281215	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6260702	0.0215195983399575	0.03936457165998308	2756	GCA_000281215.1_genomic.fna.gz
G000007565	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6181873	0.006912153062475904	0.012484804951911462	874	GCA_000007565.2_genomic.fna.gz
G000226035	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6377271	0.21012913482313564	0.39153400021528584	27407	GCA_000226035.3_genomic.fna.gz
G003070665	s__Legionella_C taurinensis	s__Legionella taurinensis	3047517	0.006069847429059526	0.0054047081618635254	378	GCA_003070665.1_genomic.fna.gz
G000027325	s__Mycoplasmoides genitalium	s__Mycoplasma genitalium	580076	1.1165903273587534	0.18924616842879813	13247	GCA_000027325.1_genomic.fna.gz
G002951115	s__Stenotrophomonas maltophilia	s__Stenotrophomonas maltophilia	4820221	0.07451604330330902	0.10494580263389133	7346	GCA_002951115.1_genomic.fna.gz
G900475685	s__Stenotrophomonas maltophilia	s__Stenotrophomonas maltophilia	4661352	0.0802796757453594	0.10933667081590695	7654	GCA_900475685.1_genomic.fna.gz
G000072485	s__Stenotrophomonas maltophilia	s__Stenotrophomonas maltophilia	4851126	15.88084709850404	22.5094330135984	1575660	GCA_000072485.1_genomic.fna.gz
G900475405	s__Stenotrophomonas maltophilia	s__Stenotrophomonas maltophilia	4481118	0.18816600098262645	0.246363220080088	17245	GCA_900475405.1_genomic.fna.gz
G900186865	s__Stenotrophomonas maltophilia	s__Stenotrophomonas maltophilia	5004261	0.14695591071761677	0.21486978415176566	15041	GCA_900186865.1_genomic.fna.gz
G000379185	s__Capnocytophaga cynodegmi	s__Capnocytophaga cynodegmi	2657104	0.22227742882366167	0.17256481659592193	12080	GCA_000379185.1_genomic.fna.gz
G002302475	s__Capnocytophaga cynodegmi	s__Capnocytophaga cynodegmi	2640475	0.08220103022102535	0.0634172867291157	4439	GCA_002302475.1_genomic.fna.gz
G000827615	s__Capnocytophaga cynodegmi	s__Capnocytophaga cynodegmi	2677004	0.2609293164978106	0.2040892986803726	14286	GCA_000827615.1_genomic.fna.gz
G000787395	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2702377	0.20341357136567667	0.16061059735128388	11243	GCA_000787395.1_genomic.fna.gz
G900478325	s__Haemophilus influenzae	s__Haemophilus influenzae	1915356	18.198624258503738	10.184422351814726	712910	GCA_900478325.1_genomic.fna.gz
G002966615	s__Haemophilus influenzae	s__Haemophilus influenzae	1886450	0.029318651364636895	0.016159861138284597	1131	GCA_002966615.1_genomic.fna.gz
G002966575	s__Haemophilus influenzae	s__Haemophilus influenzae	1857175	1.284034442685314	0.69675138187689	48773	GCA_002966575.1_genomic.fna.gz
G002966735	s__Haemophilus influenzae	s__Haemophilus influenzae	1813865	0.01840301948169856	0.00975309340006032	683	GCA_002966735.1_genomic.fna.gz
G001457655	s__Haemophilus influenzae	s__Haemophilus influenzae	1890645	0.02705358513792331	0.014944560686706613	1046	GCA_001457655.1_genomic.fna.gz
G000210435	s__Clostridioides difficile	s__Clostridioides difficile	4047729	0.04209940841836399	0.049789269911532	3485	GCA_000210435.1_genomic.fna.gz
G900164325	s__Clostridioides difficile	s__Clostridioides difficile	4130133	0.005696867045840506	0.006874616208760711	481	GCA_900164325.1_genomic.fna.gz
G000210415	s__Clostridioides difficile	s__Clostridioides difficile	4159517	0.04305541905825698	0.052326183601821966	3663	GCA_000210415.1_genomic.fna.gz
G002945515	s__Clostridioides difficile	s__Clostridioides difficile	4201330	0.033211403208536786	0.040768276990259984	2854	GCA_002945515.1_genomic.fna.gz
G003313565	s__Clostridioides difficile	s__Clostridioides difficile	4263997	0.03377597450710749	0.04207974653311679	2946	GCA_003313565.1_genomic.fna.gz
G001661915	s__Croceicoccus pelagius	s__Croceicoccus pelagius	3306530	0.5467963688088813	0.5282584171898377	36978	GCA_001661915.1_genomic.fna.gz
G003202105	s__Dielma fastidiosa	s__Dielma fastidiosa	3580248	0.05897809290724749	0.061695313104237245	4319	GCA_003202105.1_genomic.fna.gz
G002214425	s__Streptococcus agalactiae	s__Streptococcus agalactiae	2121372	0.0431528805592694	0.02674699275552366	1872	GCA_002214425.1_genomic.fna.gz
G001190805	s__Streptococcus agalactiae	s__Streptococcus agalactiae	2064722	0.14914915004334725	0.08997683337449423	6298	GCA_001190805.1_genomic.fna.gz
G000427075	s__Streptococcus agalactiae	s__Streptococcus agalactiae	2109759	1.5495982398271941	0.9552131645028205	66865	GCA_000427075.1_genomic.fna.gz
G000730255	s__Streptococcus agalactiae	s__Streptococcus agalactiae	2061426	0.01357510018316452	0.008176343513297322	572	GCA_000730255.1_genomic.fna.gz
G002073695	s__Streptococcus agalactiae	s__Streptococcus agalactiae	2218698	0.039999701213860296	0.02593004531393939	1815	GCA_002073695.2_genomic.fna.gz
G001956795	s__Pasteurella multocida	s__Pasteurella multocida	2325026	0.08039834188818067	0.05461642161887662	3823	GCA_001956795.1_genomic.fna.gz
