Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003583675	s__Corynebacterium falsenii	s__Corynebacterium falsenii	2579928	0.27084067380105475	0.22877768589589595	16014	GCA_003583675.1_genomic.fna.gz
G006151825	s__Vibrio diabolicus	s__Vibrio diabolicus	5083925	0.034722569294474155	0.05779671826217478	4046	GCA_006151825.1_genomic.fna.gz
G003466285	s__Hungatella effluvii	s__Hungatella hathewayi	7637491	0.09249773867750202	0.23129914012602112	16191	GCA_003466285.1_genomic.fna.gz
G000818375	s__Vibrio harveyi	s__Vibrio harveyi	5757431	0.0022046076257343705	0.004155777030998739	291	GCA_000818375.1_genomic.fna.gz
G001640385	s__Aliivibrio fischeri	s__Aliivibrio fischeri	4537761	0.07223115180176956	0.10731448597060102	7512	GCA_001640385.1_genomic.fna.gz
G901202955	s__Aeromonas caviae	s__Aeromonas caviae	4425373	1.6740969418440568	2.425619504298787	169793	GCA_901202955.1_genomic.fna.gz
G002978915	s__Cronobacter dublinensis	s__Cronobacter dublinensis	4501736	8.241001032565165	12.146528749145194	850257	GCA_002978915.1_genomic.fna.gz
G001524385	s__Burkholderia diffusa	s__Burkholderia diffusa	6793702	1.0652754874945598	2.3695213057014235	165866	GCA_001524385.1_genomic.fna.gz
G002885195	s__Akkermansia muciniphila	s__Akkermansia muciniphila	2750232	0.37323173047378805	0.3360779973151787	23525	GCA_002885195.1_genomic.fna.gz
G002203145	s__Corynebacterium diphtheriae	s__Corynebacterium diphtheriae	2426259	62.347482594484624	49.52771287199375	3466940	GCA_002203145.1_genomic.fna.gz
G000236125	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5743108	3.093127793876343	5.816169277278442	407132	GCA_000236125.2_genomic.fna.gz
G003667805	s__Virgibacillus halodenitrificans	s__Virgibacillus halodenitrificans	4375994	0.07072256079868527	0.10132739713682101	7093	GCA_003667805.1_genomic.fna.gz
G000021665	s__Shewanella baltica	s__Shewanella baltica	5358884	0.0751064481175598	0.13177826084985178	9224	GCA_000021665.1_genomic.fna.gz
G001989695	s__Vibrio anguillarum	s__Vibrio anguillarum	4203852	0.19169621611149995	0.2638476009042318	18469	GCA_001989695.1_genomic.fna.gz
G003436335	s__Fusobacterium_A varium_B	s__Fusobacterium varium	3303637	0.19416107168418043	0.21001323905733496	14701	GCA_003436335.1_genomic.fna.gz
