Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003546645	s__Komagataeibacter saccharivorans	s__Komagataeibacter saccharivorans	3768311	0.007898367457941103	0.00951364101715264	666	GCA_003546645.1_genomic.fna.gz
G004116345	s__Halarcobacter anaerophilus	s__Arcobacter anaerophilus	2975533	0.0005086020514290365	0.0004837328331201874	34	GCA_004116345.1_genomic.fna.gz
G900683415	s__Brevibacterium casei	s__Brevibacterium casei	4016563	0.015851808624424868	0.020351484384682865	1425	GCA_900683415.1_genomic.fna.gz
G000524015	s__Mycobacterium intracellulare	s__Mycobacterium intracellulare	6331706	0.1627130342668601	0.32931064695756024	23052	GCA_000524015.1_genomic.fna.gz
G002318885	s__Pseudomonas_E congelans	s__Pseudomonas congelans	5914114	0.0018205713574892726	0.0034415975566823268	241	GCA_002318885.1_genomic.fna.gz
G001625535	s__Chlamydophila pecorum	s__Chlamydia pecorum	1115016	0.00017907466116816366	6.382310438617482e-05	4	GCA_001625535.1_genomic.fna.gz
G901212365	s__Aeromonas media	s__Aeromonas media	4542840	0.008666265208736944	0.012584098346136061	881	GCA_901212365.1_genomic.fna.gz
G002284005	s__Vibrio metoecus	s__Vibrio metoecus	4098312	0.015529190419011319	0.02034307125074664	1424	GCA_002284005.1_genomic.fna.gz
G003957805	s__Synechococcus elongatus	s__Synechococcus elongatus	2881223	0.03154967516899774	0.029055908040711245	2034	GCA_003957805.1_genomic.fna.gz
G002319065	s__Pseudomonas_E sp002966775	s__Pseudomonas fluorescens	6288436	0.07314364745520772	0.1470218712420316	10292	GCA_002319065.1_genomic.fna.gz
G900039185	s__Staphylococcus aureus	s__Staphylococcus aureus	2841997	0.05627776296659022	0.05112380013267665	3579	GCA_900039185.1_genomic.fna.gz
G004296255	s__Erythrobacter_A flavus	s__Erythrobacter flavus	2819202	0.16104816917261097	0.14512581580140782	10159	GCA_004296255.1_genomic.fna.gz
G002847905	s__Lactobacillus delbrueckii	s__Lactobacillus delbrueckii	2049233	0.042629476474451526	0.027923125441174125	1955	GCA_002847905.1_genomic.fna.gz
G004212375	s__Avibacterium paragallinarum	s__Avibacterium paragallinarum	2499017	0.025195121013378258	0.02012557727350251	1409	GCA_004212375.1_genomic.fna.gz
G004102695	s__Chromohalobacter salexigens	s__Chromohalobacter salexigens	3665138	0.002770422612567764	0.0032456302459599557	227	GCA_004102695.1_genomic.fna.gz
G001075725	s__Streptococcus constellatus	s__Streptococcus constellatus	2043273	0.01890330607004587	0.012346016403062748	864	GCA_001075725.1_genomic.fna.gz
G003435385	s__Anaerofustis stercorihominis	s__Anaerofustis stercorihominis	2409730	0.0009466137108032079	0.0007291281440926192	51	GCA_003435385.1_genomic.fna.gz
G900640155	s__Legionella bozemanae	s__Fluoribacter bozemanae	3875101	0.015618150024630862	0.019345292642759963	1354	GCA_900640155.1_genomic.fna.gz
G001538705	s__Serratia marcescens_I	s__Serratia marcescens	5369891	0.004072372628239289	0.006989975721037477	489	GCA_001538705.1_genomic.fna.gz
G000971515	s__Porphyromonas gulae	s__Porphyromonas gulae	2373804	0.29183206651766247	0.22143208786434132	15500	GCA_000971515.1_genomic.fna.gz
G900454025	s__Mycolicibacterium gilvum	s__Mycolicibacterium gilvum	6432993	1.1499536121661351	2.3645913023191083	165521	GCA_900454025.1_genomic.fna.gz
G004001385	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7041660	0.04624231321086658	0.10408239807997227	7286	GCA_004001385.1_genomic.fna.gz
G003330805	s__Paraburkholderia_A hospita	s__Paraburkholderia hospita	10816561	0.0020003057911402557	0.006915893285066904	484	GCA_003330805.1_genomic.fna.gz
G002027415	s__Lactobacillus_C paracasei	s__Lactobacillus paracasei	2772578	0.18522610314254248	0.16415293418691582	11491	GCA_002027415.1_genomic.fna.gz
G900157145	s__Bifidobacterium longum	s__Bifidobacterium longum	2413630	0.0032416130784208206	0.0025008898174333676	175	GCA_900157145.1_genomic.fna.gz
G001853865	s__Mycobacteroides chelonae	s__Mycobacteroides chelonae	4938961	0.06472111271497288	0.1021749089258449	7152	GCA_001853865.1_genomic.fna.gz
G004303215	s__Rhizobium leguminosarum	s__Rhizobium leguminosarum	7494373	0.1963047560570832	0.47025000994733646	32918	GCA_004303215.1_genomic.fna.gz
G001524385	s__Burkholderia diffusa	s__Burkholderia diffusa	6793702	0.05098214385935278	0.11071010796827414	7750	GCA_001524385.1_genomic.fna.gz
G900012315	s__Streptococcus suis	s__Streptococcus suis	2202343	0.0002570413440819275	0.00018094668413304847	13	GCA_900012315.1_genomic.fna.gz
G003595235	s__Streptomyces griseorubiginosus	s__Streptomyces griseorubiginosus	9512378	0.00046033442574918207	0.0013996686699315275	98	GCA_003595235.1_genomic.fna.gz
G003040555	s__Staphylococcus capitis	s__Staphylococcus capitis	2445266	0.21601259531741057	0.16883709508850106	11819	GCA_003040555.1_genomic.fna.gz
