Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000091645	s__Streptococcus mutans	s__Streptococcus mutans	2013587	0.021418582935043097	0.008616692802614323	603	GCA_000091645.1_genomic.fna.gz
G000284575	s__Streptococcus mutans	s__Streptococcus mutans	2015626	0.01660200208131672	0.0066857463018894815	468	GCA_000284575.1_genomic.fna.gz
G002212845	s__Streptococcus mutans	s__Streptococcus mutans	2012978	0.002812286299946071	0.0011310401885159175	79	GCA_002212845.1_genomic.fna.gz
G002995555	s__Streptococcus mutans	s__Streptococcus mutans	2088369	0.0014521259161444182	0.0006058861028751953	42	GCA_002995555.1_genomic.fna.gz
G000817065	s__Streptococcus mutans	s__Streptococcus mutans	2031692	0.06809997266058321	0.027642943437973234	1935	GCA_000817065.1_genomic.fna.gz
G000014685	s__Shewanella sp000014665	s__Shewanella sp. MR-4	4706287	0.2607729176898096	0.2451999465175222	17164	GCA_000014685.1_genomic.fna.gz
G001255215	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	1983415	0.005341896606745751	0.002116842509850674	148	GCA_001255215.1_genomic.fna.gz
G000210995	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2024476	0.513193200106055	0.20757402320314214	14530	GCA_000210995.1_genomic.fna.gz
G900476475	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2157682	0.0018986412767677129	0.0008184833211232878	57	GCA_900476475.1_genomic.fna.gz
G000019005	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2111882	0.016808796617065566	0.007092277958435965	496	GCA_000019005.1_genomic.fna.gz
G000018985	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2120234	0.00037341228795404	0.00015818011132539932	11	GCA_000018985.1_genomic.fna.gz
G002563885	s__Marinobacter sp002563885	s__Marinobacter sp. LV10MA510-1	4447234	0.007613890070221712	0.006765128660357813	474	GCA_002563885.1_genomic.fna.gz
G000787395	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2702377	0.0016660425351339241	0.0008995213961769632	63	GCA_000787395.1_genomic.fna.gz
G002556385	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5732941	0.0006284100985817135	0.0007197805466383981	50	GCA_002556385.1_genomic.fna.gz
G000746965	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5374126	0.0999484637340216	0.10731574496909689	7512	GCA_000746965.1_genomic.fna.gz
G002555685	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5805784	0.007167992467035223	0.008314533576546778	582	GCA_002555685.1_genomic.fna.gz
G002576515	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5697573	0.046300365821744634	0.05270524029534308	3689	GCA_002576515.1_genomic.fna.gz
G000742855	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5675302	0.2436618709120076	0.2762841864845831	19340	GCA_000742855.1_genomic.fna.gz
G000185645	s__Gemella morbillorum	s__Gemella morbillorum	1752918	0.023064994924146653	0.008077825014395138	565	GCA_000185645.1_genomic.fna.gz
G900476045	s__Gemella morbillorum	s__Gemella morbillorum	1760930	0.0035340863721342567	0.0012433652595621612	87	GCA_900476045.1_genomic.fna.gz
G001643245	s__Domibacillus aminovorans	s__Domibacillus aminovorans	4042194	0.035843572101557745	0.028947290148642873	2026	GCA_001643245.1_genomic.fna.gz
