Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G005886885	s__Pseudoalteromonas phenolica	s__Pseudoalteromonas phenolica	5045825	0.2503144942471646	0.2707271660860879	18951	GCA_005886885.1_genomic.fna.gz
G003459805	s__Solobacterium moorei	s__Solobacterium moorei	1989891	0.4733314488889902	0.20188697632416863	14132	GCA_003459805.1_genomic.fna.gz
G007050385	s__Vibrio furnissii	s__Vibrio furnissii	4865379	1.2099277899958891	1.2617978508731182	88326	GCA_007050385.1_genomic.fna.gz
G004011495	s__Methylobacterium organophilum	s__Methylobacterium radiotolerans	7696971	27.422440526477416	45.24177220798349	3166924	GCA_004011495.1_genomic.fna.gz
G004116975	s__Proteus hauseri	s__Proteus hauseri	3930735	0.01093725228810237	0.009215006609481184	645	GCA_004116975.1_genomic.fna.gz
G005876865	s__Pseudoalteromonas ruthenica	s__Pseudoalteromonas ruthenica	3962600	1.9448775148897672	1.6519091007271713	115634	GCA_005876865.1_genomic.fna.gz
G004210355	s__Aeribacillus pallidus	s__Aeribacillus pallidus	3748965	0.3324596647459434	0.2671554287521871	18701	GCA_004210355.1_genomic.fna.gz
G000308115	s__Staphylococcus delphini	s__Staphylococcus delphini	2508206	0.06908452379433148	0.03714134492597137	2600	GCA_000308115.1_genomic.fna.gz
G004141915	s__Facklamia hominis	s__Facklamia hominis	1914464	0.30092390053070267	0.12348594848139564	8644	GCA_004141915.1_genomic.fna.gz
G001930225	s__Mycoplasmopsis bovis	s__Mycoplasma bovis	924455	0.16396603536869542	0.03249027046678106	2274	GCA_001930225.1_genomic.fna.gz
G004153865	s__Serratia liquefaciens	s__Serratia liquefaciens	5368541	0.13721605166534087	0.1578973524235201	11053	GCA_004153865.1_genomic.fna.gz
G004365165	s__Metamycoplasma hyosynoviae	s__Mycoplasma hyosynoviae	870663	0.06314627307254715	0.011784508323631055	825	GCA_004365165.1_genomic.fna.gz
G005864315	s__Marinilactibacillus psychrotolerans	s__Marinilactibacillus psychrotolerans	2821130	0.02218409236618995	0.013414621374626979	939	GCA_005864315.1_genomic.fna.gz
G000604385	s__Bacillus safensis	s__Bacillus safensis	3826487	0.1206179790441853	0.09892952981777849	6925	GCA_000604385.1_genomic.fna.gz
G003472745	s__Emergencia timonensis	s__Emergencia timonensis	4252614	0.2734143742792261	0.24922463171725662	17446	GCA_003472745.1_genomic.fna.gz
G000968735	s__Enterococcus faecalis	s__Enterococcus faecalis	3260684	0.21513823507482516	0.1503626493032925	10525	GCA_000968735.2_genomic.fna.gz
G005402765	s__Planktothrix rubescens	s__Planktothrix agardhii	5512454	0.826042738173294	0.976025470577342	68322	GCA_005402765.2_genomic.fna.gz
G000417985	s__Staphylococcus epidermidis	s__Staphylococcus epidermidis	2583145	19.62518664858486	10.866163519968799	760631	GCA_000417985.2_genomic.fna.gz
G003726935	s__Vibrio mediterranei	s__Vibrio mediterranei	5976027	0.11962084866169362	0.15322621911742218	10726	GCA_003726935.1_genomic.fna.gz
G002902225	s__Staphylococcus_A sciuri	s__Staphylococcus sciuri	2877673	0.25730872567627916	0.158711944001621	11110	GCA_002902225.1_genomic.fna.gz
G003986695	s__Enterobacter mori	s__Enterobacter mori	5276730	0.41376381665868156	0.46798403455949583	32759	GCA_003986695.1_genomic.fna.gz
G002568935	s__Bacillus_A mycoides	s__Bacillus mycoides	5633378	0.052320641154410784	0.06317650636896316	4422	GCA_002568935.1_genomic.fna.gz
G003437625	s__Prevotella disiens	s__Prevotella disiens	2802641	0.8356695039777704	0.5020138280692786	35141	GCA_003437625.1_genomic.fna.gz
G900640155	s__Legionella bozemanae	s__Fluoribacter bozemanae	3875101	0.06322350321673648	0.052514016711220135	3676	GCA_900640155.1_genomic.fna.gz
G003595235	s__Streptomyces griseorubiginosus	s__Streptomyces griseorubiginosus	9512378	0.10450532859424425	0.2130792650586077	14916	GCA_003595235.1_genomic.fna.gz
G003434175	s__Faecalibacterium prausnitzii_C	s__Faecalibacterium prausnitzii	2736062	0.08856865330062504	0.05194211516837971	3636	GCA_003434175.1_genomic.fna.gz
G003472845	s__Enterococcus_D casseliflavus	s__Enterococcus casseliflavus	3841212	1.2161194605714074	1.001286060985092	70090	GCA_003472845.1_genomic.fna.gz
G004167445	s__Eubacterium_I ramulus	s__Eubacterium ramulus	3157265	0.016120150650093146	0.010909222175584897	764	GCA_004167445.1_genomic.fna.gz
G900457065	s__Shewanella putrefaciens	s__Shewanella putrefaciens	4500062	1.0108580130179736	0.9750397263033104	68253	GCA_900457065.1_genomic.fna.gz
G002576265	s__Bacillus_A thuringiensis_J	s__Bacillus cereus	5951304	0.09065467906001122	0.11564211210227567	8095	GCA_002576265.1_genomic.fna.gz
G003936675	s__Pseudomonas_A stutzeri	s__Pseudomonas stutzeri	4638717	0.05130014936533364	0.051007044812114835	3570	GCA_003936675.1_genomic.fna.gz
G000264555	s__Pseudomonas_E piscium	s__Pseudomonas chlororaphis	6980251	1.1268537314834148	1.6859793144841473	118019	GCA_000264555.1_genomic.fna.gz
G003387215	s__Cellulosimicrobium cellulans_B	s__Cellulosimicrobium cellulans	4258692	0.04046953245492349	0.036941801816316656	2586	GCA_003387215.1_genomic.fna.gz
G000377025	s__Micromonospora pacifica_B	s__Salinispora pacifica	5498479	0.567012014037308	0.6682646477975768	46779	GCA_000377025.1_genomic.fna.gz
