Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G004614175	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5772482	0.1984819213989747	0.23649100679317447	16554	GCA_004614175.1_genomic.fna.gz
G006493325	s__Lactobacillus_G micheneri	s__Lactobacillus micheneri	1525598	0.024909296227728847	0.007843910965898477	549	GCA_006493325.1_genomic.fna.gz
G001532035	s__Burkholderia pseudomultivorans	s__Burkholderia pseudomultivorans	7741145	0.3367012187153166	0.5379983925207769	37660	GCA_001532035.1_genomic.fna.gz
G001643135	s__Sphingobium yanoikuyae	s__Sphingobium yanoikuyae	5503838	0.08553713037673912	0.0971742966943489	6802	GCA_001643135.1_genomic.fna.gz
G001983245	s__Yersinia enterocolitica	s__Yersinia enterocolitica	4782007	0.09898315258816565	0.09770180264385049	6839	GCA_001983245.1_genomic.fna.gz
G003938405	s__Acinetobacter sp002934695	s__Acinetobacter variabilis	3344469	0.1404882533422375	0.09698359425524547	6789	GCA_003938405.1_genomic.fna.gz
G000191405	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2124757	0.056054969658683715	0.024584109287135808	1721	GCA_000191405.1_genomic.fna.gz
G003463665	s__Streptococcus anginosus	s__Streptococcus anginosus	2317627	0.5248086508732146	0.2510588957595046	17574	GCA_003463665.1_genomic.fna.gz
G004154635	s__Bifidobacterium animalis	s__Bifidobacterium animalis	2405188	0.6022230729653529	0.2989768117782587	20928	GCA_004154635.1_genomic.fna.gz
G001562235	s__Alteromonas macleodii	s__Alteromonas macleodii	4575623	0.3233703367734761	0.3054087677010758	21379	GCA_001562235.1_genomic.fna.gz
G003495225	s__Neisseria polysaccharea	s__Neisseria polysaccharea	2057444	1.994480544096876	0.8470107354731176	59291	GCA_003495225.1_genomic.fna.gz
G900519125	s__Paenibacillus_B sp001894745	s__Paenibacillus alvei	6694765	0.021250211227092128	0.029364977717920314	2056	GCA_900519125.1_genomic.fna.gz
G003688565	s__Caballeronia udeis	s__Caballeronia udeis	11589458	2.178072361852754	5.210345439884114	364724	GCA_003688565.1_genomic.fna.gz
G004359045	s__Mycolicibacterium mucogenicum_A	s__Mycolicibacterium mucogenicum	5494553	0.5891727803036174	0.6681994726560926	46774	GCA_004359045.1_genomic.fna.gz
G000723765	s__Vibrio nigripulchritudo	s__Vibrio nigripulchritudo	6632841	0.19536454960978256	0.26747083562297386	18723	GCA_000723765.1_genomic.fna.gz
G002006205	s__Clostridium beijerinckii	s__Clostridium beijerinckii	5773247	0.05186505216169115	0.06180534640932075	4326	GCA_002006205.1_genomic.fna.gz
G000950415	s__Photobacterium leiognathi	s__Photobacterium leiognathi	4607317	0.011826331087219774	0.011246806284579509	787	GCA_000950415.1_genomic.fna.gz
G004358805	s__Paenibacillus_B dendritiformis	s__Paenibacillus dendritiformis	6777904	0.16691510533631143	0.23351895663577762	16346	GCA_004358805.1_genomic.fna.gz
