Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000339855	s__Streptococcus mutans	s__Streptococcus mutans	1962026	0.003794705076181712	0.002081495314202469	146	GCA_000339855.1_genomic.fna.gz
G000340115	s__Streptococcus mutans	s__Streptococcus mutans	1953006	0.017634834901797826	0.00962869935954348	674	GCA_000340115.1_genomic.fna.gz
G002212855	s__Streptococcus mutans	s__Streptococcus mutans	1990377	0.2562816461165602	0.1426085290930227	9983	GCA_002212855.1_genomic.fna.gz
G000339235	s__Streptococcus mutans	s__Streptococcus mutans	2021665	0.059348456312585784	0.03354372359463393	2348	GCA_000339235.1_genomic.fna.gz
G001166065	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2180185	0.0037868942678193932	0.002308177365772558	162	GCA_001166065.1_genomic.fna.gz
G900059885	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2074704	0.10314695785000566	0.05982810112789169	4188	GCA_900059885.1_genomic.fna.gz
G001172365	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2002316	0.34058845260344417	0.19065806818301825	13346	GCA_001172365.2_genomic.fna.gz
G900029595	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2101749	0.3853723493362735	0.22644047183751956	15851	GCA_900029595.1_genomic.fna.gz
G900054065	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2075759	0.009007427348234046	0.005227214822187733	366	GCA_900054065.1_genomic.fna.gz
G001137385	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2053453	0.5232762100805398	0.30040586600409325	21028	GCA_001137385.1_genomic.fna.gz
G001172605	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2129447	0.06029862001701526	0.035897719485183235	2513	GCA_001172605.2_genomic.fna.gz
G001092165	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2090825	0.002587905234584329	0.0015127205421201313	106	GCA_001092165.2_genomic.fna.gz
G001102085	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2047511	0.14284367664630163	0.0817673484525022	5724	GCA_001102085.1_genomic.fna.gz
G900019795	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2091008	0.005483830201548103	0.00320576988311851	224	GCA_900019795.1_genomic.fna.gz
G003387895	s__Staphylococcus felis	s__Staphylococcus felis	2435140	0.025609970374795118	0.017435148941815953	1220	GCA_003387895.1_genomic.fna.gz
G003388125	s__Staphylococcus felis	s__Staphylococcus felis	2394735	2.074152746345774	1.3886437653532238	97205	GCA_003388125.1_genomic.fna.gz
G003387955	s__Staphylococcus felis	s__Staphylococcus felis	2404746	0.2433734468237009	0.16361949769444104	11453	GCA_003387955.1_genomic.fna.gz
G003385435	s__Staphylococcus felis	s__Staphylococcus felis	2395775	0.06538466328899135	0.04379399570462672	3066	GCA_003385435.1_genomic.fna.gz
G003388035	s__Staphylococcus felis	s__Staphylococcus felis	2394985	0.0194476954665013	0.013021577320787486	912	GCA_003388035.1_genomic.fna.gz
G003387915	s__Staphylococcus felis	s__Staphylococcus felis	2454027	0.0006623261408615486	0.0004544058188126294	32	GCA_003387915.1_genomic.fna.gz
G003349145	s__Vibrio cholerae	s__Vibrio cholerae	3943370	0.07659129611324879	0.0844383227701137	5911	GCA_003349145.1_genomic.fna.gz
G006802195	s__Vibrio cholerae	s__Vibrio cholerae	3954005	0.05348021132362671	0.05911844196808976	4138	GCA_006802195.1_genomic.fna.gz
G000305135	s__Vibrio cholerae	s__Vibrio cholerae	3874516	0.07290471097225223	0.0789706481245781	5528	GCA_000305135.2_genomic.fna.gz
G003348875	s__Vibrio cholerae	s__Vibrio cholerae	3869378	1.7998706413578642	1.947041024175843	136293	GCA_003348875.1_genomic.fna.gz
G003348585	s__Vibrio cholerae	s__Vibrio cholerae	4040789	0.00488727306765644	0.005521097663500175	386	GCA_003348585.1_genomic.fna.gz
G005636125	s__Vibrio cholerae	s__Vibrio cholerae	4009380	0.004665716122137405	0.0052298373469852315	366	GCA_005636125.1_genomic.fna.gz
G002284395	s__Vibrio cholerae	s__Vibrio cholerae	4068380	0.006074781305819963	0.006909471178467235	484	GCA_002284395.1_genomic.fna.gz
G002284365	s__Vibrio cholerae	s__Vibrio cholerae	3929714	0.17599330107764838	0.1933524736397156	13535	GCA_002284365.1_genomic.fna.gz
G002753855	s__Prevotella intermedia	s__Prevotella intermedia	2905571	0.01575431721924688	0.0127974584820765	896	GCA_002753855.1_genomic.fna.gz
G000955645	s__Prevotella intermedia	s__Prevotella intermedia	2790340	0.11968432859754709	0.09336563682700114	6536	GCA_000955645.1_genomic.fna.gz
G004119295	s__Clostridium_G tetani	s__Clostridium tetani	2860089	0.00280721295762011	0.0022446444488233596	157	GCA_004119295.1_genomic.fna.gz
G000007625	s__Clostridium_G tetani	s__Clostridium tetani	2873333	0.38660939266325806	0.3105639292988084	21739	GCA_000007625.1_genomic.fna.gz
G004115905	s__Clostridium_G tetani	s__Clostridium tetani	2895876	0.08515071109249404	0.0689383511524286	4826	GCA_004115905.1_genomic.fna.gz
G004168545	s__Clostridium_G tetani	s__Clostridium tetani	2860667	0.057327883082521354	0.045848577133343255	3209	GCA_004168545.1_genomic.fna.gz
G004011075	s__Acidipropionibacterium jensenii	s__Acidipropionibacterium jensenii	3032477	0.09683135443035484	0.08209300880068156	5747	GCA_004011075.1_genomic.fna.gz
G004011055	s__Acidipropionibacterium jensenii	s__Acidipropionibacterium jensenii	3044937	0.033373531099845866	0.0284101235495183	1989	GCA_004011055.1_genomic.fna.gz
G005890135	s__Acidipropionibacterium jensenii	s__Acidipropionibacterium jensenii	2999408	0.061815514912563777	0.051835308523535385	3628	GCA_005890135.1_genomic.fna.gz
G006125005	s__Vibrio rotiferianus	s__Vibrio rotiferianus	5224308	0.02796114259304982	0.04083911651791545	2859	GCA_006125005.1_genomic.fna.gz
G006124885	s__Vibrio rotiferianus	s__Vibrio rotiferianus	5440534	0.009644811533022539	0.01466992607880822	1027	GCA_006124885.1_genomic.fna.gz
G006124975	s__Vibrio rotiferianus	s__Vibrio rotiferianus	5433650	0.28975526943918756	0.4401651500325972	30812	GCA_006124975.1_genomic.fna.gz
G006124895	s__Vibrio rotiferianus	s__Vibrio rotiferianus	5441379	0.004865209895279542	0.0074012182100899335	518	GCA_006124895.1_genomic.fna.gz
G007182835	s__Vibrio rotiferianus	s__Vibrio rotiferianus	5774811	0.06732101716156857	0.1086878743911578	7608	GCA_007182835.1_genomic.fna.gz
G000331165	s__Mycolicibacterium smegmatis	s__Mycolicibacterium smegmatis	7119169	0.9325466375094805	1.8560621493323568	129924	GCA_000331165.2_genomic.fna.gz
G001876445	s__Staphylococcus hominis	s__Staphylococcus hominis	2208724	0.006912648119989232	0.004268532098478506	299	GCA_001876445.1_genomic.fna.gz
G003042345	s__Staphylococcus hominis	s__Staphylococcus hominis	2256152	0.034908646235105874	0.02201881859737093	1541	GCA_003042345.1_genomic.fna.gz
G003043055	s__Staphylococcus hominis	s__Staphylococcus hominis	2320580	0.09808772818622273	0.06363614635664985	4455	GCA_003043055.1_genomic.fna.gz
G900119525	s__Staphylococcus hominis	s__Staphylococcus hominis	2241549	0.03287842912308535	0.020604019277582913	1442	GCA_900119525.1_genomic.fna.gz
G003042335	s__Staphylococcus hominis	s__Staphylococcus hominis	2450641	0.004370981590554202	0.0029946862158417723	210	GCA_003042335.1_genomic.fna.gz
G002799365	s__Staphylococcus hominis	s__Staphylococcus hominis	2354349	0.010590877893579218	0.006971005951608709	488	GCA_002799365.1_genomic.fna.gz
G003042465	s__Staphylococcus hominis	s__Staphylococcus hominis	2265448	0.10054040206405063	0.06367769974436345	4457	GCA_003042465.1_genomic.fna.gz
G003042385	s__Staphylococcus hominis	s__Staphylococcus hominis	2297219	0.21583328825843848	0.13861603692367375	9703	GCA_003042385.1_genomic.fna.gz
G001406275	s__Clostridium baratii	s__Clostridium baratii	3141705	0.02529308184464964	0.02221568985012714	1555	GCA_001406275.1_genomic.fna.gz
G000962755	s__Clostridium baratii	s__Clostridium baratii	3173174	0.012338809657112086	0.010946109869411268	766	GCA_000962755.1_genomic.fna.gz
G001411885	s__Citrobacter freundii	s__Citrobacter freundii	4896351	0.5256686229386893	0.7195769595977721	50370	GCA_001411885.1_genomic.fna.gz
G004103775	s__Citrobacter freundii	s__Citrobacter freundii	5331078	0.028367443955110132	0.04227931023900895	2960	GCA_004103775.1_genomic.fna.gz
G001413125	s__Citrobacter freundii	s__Citrobacter freundii	5331268	0.08870769514570859	0.13221613613412725	9255	GCA_001413125.1_genomic.fna.gz
G004801105	s__Citrobacter freundii	s__Citrobacter freundii	5273335	0.0027682834060334376	0.004081206430346475	286	GCA_004801105.1_genomic.fna.gz
G003665595	s__Citrobacter freundii	s__Citrobacter freundii	5343952	0.0012434081592788482	0.0018576714757015656	130	GCA_003665595.1_genomic.fna.gz
G003571565	s__Citrobacter freundii	s__Citrobacter freundii	5772165	0.0019515229720657957	0.0031492349031546755	220	GCA_003571565.1_genomic.fna.gz
G003401455	s__Citrobacter freundii	s__Citrobacter freundii	5301173	0.0018452126122330186	0.002734708514837399	191	GCA_003401455.1_genomic.fna.gz
G001413195	s__Citrobacter freundii	s__Citrobacter freundii	5293366	0.007142930443036033	0.010570633019102998	740	GCA_001413195.1_genomic.fna.gz
G002864025	s__Citrobacter freundii	s__Citrobacter freundii	5169752	0.1971431506474567	0.284933855056034	19945	GCA_002864025.1_genomic.fna.gz
G001412855	s__Citrobacter freundii	s__Citrobacter freundii	5256739	0.006604874108730092	0.009706744759628303	679	GCA_001412855.1_genomic.fna.gz
G006715545	s__Vibrio crassostreae	s__Vibrio crassostreae	5117981	0.106159681988314	0.15189760604111852	10633	GCA_006715545.1_genomic.fna.gz
