Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G900172385	s__Pseudooceanicola marinus	s__Pseudooceanicola marinus	4533138	0.005443509247011352	0.005751756902750431	403	GCA_900172385.1_genomic.fna.gz
G000156515	s__Dorea hylemonae	s__[Clostridium] hylemonae	3889859	0.001018926918716936	0.0009238458499618377	65	GCA_000156515.1_genomic.fna.gz
G002811845	s__Leptospira sp002811845	s__Leptospira adleri	4388198	0.023584805127458794	0.024123544771835977	1689	GCA_002811845.1_genomic.fna.gz
G000019205	s__Campylobacter_D lari	s__Campylobacter lari	1571661	0.011141226802366578	0.004081450266322182	286	GCA_000019205.1_genomic.fna.gz
G001762205	s__Campylobacter_D lari	s__Campylobacter lari	1491293	0.0033982464384609504	0.0011812463153448108	83	GCA_001762205.1_genomic.fna.gz
G002804045	s__Leuconostoc citreum	s__Leuconostoc citreum	1923830	0.000472832317596269	0.00021202958453035118	15	GCA_002804045.1_genomic.fna.gz
G000239915	s__Leuconostoc citreum	s__Leuconostoc citreum	1969963	0.0006473098493575165	0.0002972301780231286	21	GCA_000239915.2_genomic.fna.gz
G000820985	s__Leuconostoc citreum	s__Leuconostoc citreum	1753809	0.002310031920330212	0.0009443280555792947	66	GCA_000820985.2_genomic.fna.gz
G002591805	s__Leuconostoc citreum	s__Leuconostoc citreum	1982921	0.020501840654531915	0.009475909034900348	663	GCA_002591805.1_genomic.fna.gz
G000026405	s__Leuconostoc citreum	s__Leuconostoc citreum	1896614	0.03359187844641303	0.014850321612002292	1040	GCA_000026405.1_genomic.fna.gz
G000374405	s__Riemerella columbina	s__Riemerella columbina	2436793	0.009254764430182702	0.005256620498358602	368	GCA_000374405.1_genomic.fna.gz
G000010345	s__Sulfurovum sp000010345	s__Sulfurovum sp. NBC37-1	2562277	0.00022061164013721118	0.00013175803786093313	9	GCA_000010345.1_genomic.fna.gz
G003060865	s__TH137 sp003060865	s__Gemmobacter sp. HYN0069	4206589	0.09894321272341727	0.09701495954160201	6791	GCA_003060865.1_genomic.fna.gz
G000426585	s__Prevotella baroniae	s__Prevotella baroniae	3128717	0.022489740937504776	0.01640111417023077	1148	GCA_000426585.1_genomic.fna.gz
G000468635	s__Prevotella baroniae	s__Prevotella baroniae	3024338	0.01191559192397404	0.008399792634997572	588	GCA_000468635.1_genomic.fna.gz
G000967115	s__Clostridium_G tetani	s__Clostridium tetani	2865850	0.00017204747787060787	0.00011492761203538057	8	GCA_000967115.1_genomic.fna.gz
G000762325	s__Clostridium_G tetani	s__Clostridium tetani	2890535	0.09684152018959097	0.06524728541268564	4567	GCA_000762325.1_genomic.fna.gz
G003013635	s__Clostridium_G tetani	s__Clostridium tetani	2811348	0.003632833953353072	0.002380579956454535	167	GCA_003013635.1_genomic.fna.gz
G900105075	s__Rhodobacter_E sp900105075	s__Rhodobacter sp. 24-YEA-8	5011740	0.012839569739028663	0.014998976342473538	1050	GCA_900105075.1_genomic.fna.gz
G000522505	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2515335	0.013283817530461524	0.007788276337301103	545	GCA_000522505.1_genomic.fna.gz
G001718855	s__Burkholderia ubonensis	s__Burkholderia ubonensis	8028759	0.8260619820818186	1.5459081045166623	108214	GCA_001718855.1_genomic.fna.gz
G001718355	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7961598	0.0088463421549692	0.016416727716349094	1149	GCA_001718355.1_genomic.fna.gz
G000181535	s__Vibrio mediterranei	s__Vibrio mediterranei	5701826	0.011197922955175616	0.014882436980383402	1042	GCA_000181535.1_genomic.fna.gz
G002214345	s__Vibrio mediterranei	s__Vibrio mediterranei	5812176	0.0009638410320851757	0.0013057702955792654	91	GCA_002214345.1_genomic.fna.gz
G900088415	s__Vibrio mediterranei	s__Vibrio mediterranei	5668610	0.0003454272917129783	0.0004564107271918998	32	GCA_900088415.1_genomic.fna.gz
G001427265	s__Agromyces sp001427265	s__Agromyces sp. Root1464	4042819	0.01913185630808545	0.0180286839555983	1262	GCA_001427265.1_genomic.fna.gz
G001936235	s__Lactobacillus jensenii	s__Lactobacillus jensenii	1672949	0.01182898783896088	0.0046126755088551135	323	GCA_001936235.1_genomic.fna.gz
G900475935	s__Campylobacter fetus	s__Campylobacter fetus	1763253	0.02668248543409057	0.01096638603088362	768	GCA_900475935.1_genomic.fna.gz
G002001175	s__Rhodanobacter sp002001175	s__Rhodanobacter sp. C03	3857039	0.002041956877160346	0.0018357909034577213	129	GCA_002001175.1_genomic.fna.gz
G000220105	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1038313	9.819609187400792e-05	2.3765399114437995e-05	2	GCA_000220105.1_genomic.fna.gz
G003116505	s__Campylobacter_A concisus_T	s__Campylobacter concisus	2008280	0.01977748910831978	0.009258018288298574	648	GCA_003116505.1_genomic.fna.gz
G003048875	s__Campylobacter_A concisus_T	s__Campylobacter concisus	2023536	0.0030129613056368285	0.0014211080726972939	99	GCA_003048875.1_genomic.fna.gz
G000017725	s__Campylobacter_A concisus_T	s__Campylobacter concisus	2099413	0.018153350970184216	0.008883360840599916	622	GCA_000017725.2_genomic.fna.gz
G003048375	s__Campylobacter_A concisus_T	s__Campylobacter concisus	2095236	0.001186370114658509	0.0005793963601617545	41	GCA_003048375.1_genomic.fna.gz
G002165825	s__Campylobacter_A concisus_T	s__Campylobacter concisus	2027572	0.010224372211484587	0.004832095996183605	338	GCA_002165825.1_genomic.fna.gz
G000576595	s__Intrasporangium_B oryzae	s__Intrasporangium oryzae	4636528	0.006141670646239386	0.006637461685473923	465	GCA_000576595.1_genomic.fna.gz
G000264825	s__Edwardsiella tarda	s__Edwardsiella tarda	3759581	0.0002593353875608777	0.00022726044126369539	16	GCA_000264825.1_genomic.fna.gz
G002006945	s__Edwardsiella tarda	s__Edwardsiella tarda	3760826	0.0030731827992851717	0.0026939792821404846	189	GCA_002006945.1_genomic.fna.gz
