Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001881585	s__Mycobacterium heckeshornense	s__Mycobacterium heckeshornense	4824707	0.009667000417777509	0.011342235246820744	794	GCA_001881585.2_genomic.fna.gz
G000280015	s__Bartonella alsatica	s__Bartonella alsatica	1673902	1.5401037008350005	0.6269255387560101	43885	GCA_000280015.1_genomic.fna.gz
G003069395	s__Acinetobacter schindleri	s__Acinetobacter schindleri	3157970	0.009167828078668212	0.007040612293561134	493	GCA_003069395.1_genomic.fna.gz
G003055625	s__Flavobacterium sp003055625	s__Flavobacterium magnum	3464207	0.00836907490559793	0.007050456849878301	494	GCA_003055625.1_genomic.fna.gz
G900115015	s__Algoriella xinjiangensis	s__Algoriella xinjiangensis	3265911	0.41582326605578607	0.33025477063582553	23118	GCA_900115015.1_genomic.fna.gz
G001312545	s__Paenibacillus_G sp001312565	s__Paenibacillus sp. JCM 9795	5506263	1.0081277374546616	1.3499214063932903	94494	GCA_001312545.1_genomic.fna.gz
G002577195	s__Bacillus_AW sp002577195	s__Bacillus sp. AFS041924	4634545	0.26056544700550366	0.29367021209012745	20557	GCA_002577195.1_genomic.fna.gz
G000614735	s__Lactobacillus gallinarum	s__Lactobacillus gallinarum	1918774	0.02545635799792521	0.01187834853001081	831	GCA_000614735.1_genomic.fna.gz
G001953635	s__Alteromonas abrolhosensis	s__Alteromonas abrolhosensis	4433598	0.016208664220656786	0.01747589823704487	1223	GCA_001953635.1_genomic.fna.gz
G003050965	s__Nitrosospira sp003050965	s__Nitrosospira sp. Nsp2	3461598	0.010397278409676011	0.008752503108603598	613	GCA_003050965.1_genomic.fna.gz
G002287195	s__Methanosphaera cuniculi	s__Methanosphaera cuniculi	1928201	0.026657046999084576	0.012499720744101474	875	GCA_002287195.1_genomic.fna.gz
G900115205	s__Robiginitalea myxolifaciens	s__Robiginitalea myxolifaciens	3206962	2.331634004289175	1.81840310131747	127288	GCA_900115205.1_genomic.fna.gz
G002843305	s__Streptomyces barkulensis	s__Streptomyces barkulensis	6544873	0.004064729278454325	0.006469471716835312	453	GCA_002843305.1_genomic.fna.gz
G003269065	s__Acidovorax_A anthurii	s__Acidovorax anthurii	5469042	0.00660918091221222	0.008790121288286285	615	GCA_003269065.1_genomic.fna.gz
G900205945	s__Clostridium_G cochlearium	s__Clostridium cochlearium	2677012	0.0012612561440490495	0.0008210877672006679	57	GCA_900205945.1_genomic.fna.gz
G900116515	s__Geodermatophilus amargosae	s__Geodermatophilus amargosae	5869713	0.19213775276444753	0.27426193952376265	19198	GCA_900116515.1_genomic.fna.gz
G000236565	s__Pseudaminobacter alhagi	s__Mesorhizobium alhagi	6968952	0.04808232017473894	0.08148709928424151	5704	GCA_000236565.2_genomic.fna.gz
G002287375	s__Virgibacillus_G profundi	s__Virgibacillus profundi	4362047	0.0414943349249288	0.04401646062232587	3081	GCA_002287375.1_genomic.fna.gz
G002998925	s__Mogibacterium diversum	s__Mogibacterium diversum	1815831	4.428051810942928	1.955348123825335	136874	GCA_002998925.1_genomic.fna.gz
G000024805	s__Haliangium ochraceum	s__Haliangium ochraceum	9446314	0.12627989988391544	0.29008987817778803	20306	GCA_000024805.1_genomic.fna.gz
G900099995	s__Winogradskyella thalassocola	s__Winogradskyella thalassocola	4573152	3.3287747240844197	3.701996558745836	259140	GCA_900099995.1_genomic.fna.gz
G000305935	s__Thermacetogenium phaeum	s__Thermacetogenium phaeum	2939057	3.2483351102004567	2.3216930657162482	162519	GCA_000305935.1_genomic.fna.gz
G001435155	s__Lactobacillus_C pantheris	s__Lactobacillus pantheris	2541966	0.006929834227515705	0.004283793743431413	300	GCA_001435155.1_genomic.fna.gz
G000772965	s__Lysinibacillus_A massiliensis	s__Lysinibacillus massiliensis	3999909	0.05430348435670036	0.0528218705919069	3698	GCA_000772965.1_genomic.fna.gz
G000621905	s__NC2004 sp000621905	s__Lachnospiraceae bacterium NC2004	3373099	0.008077686718827274	0.006626009628878047	464	GCA_000621905.1_genomic.fna.gz
G000355675	s__Thalassolituus oleivorans	s__Thalassolituus oleivorans	3920328	1.0276144985160136	0.9796898229214784	68578	GCA_000355675.1_genomic.fna.gz
G001936625	s__Domibacillus antri	s__Domibacillus antri	3191515	0.07348129743795936	0.05703082774296443	3992	GCA_001936625.1_genomic.fna.gz
G000216275	s__Leptospira santarosai	s__Leptospira santarosai	3914343	0.2159200548729113	0.20553596657332066	14388	GCA_000216275.3_genomic.fna.gz
G002504265	s__Sphingomonas melonis	s__Sphingomonas melonis	3653375	0.01719929819173569	0.015280619015562553	1070	GCA_002504265.1_genomic.fna.gz
G000332255	s__Chlorogloeopsis sp000332255	s__cyanobacterium PCC 7702	4903153	0.03211478681230454	0.038292741311249524	2680	GCA_000332255.1_genomic.fna.gz
G000513555	s__Oribacterium sp000513555	s__Lachnospiraceae bacterium JC7	3591883	0.05654049947467549	0.049387585161472694	3457	GCA_000513555.1_genomic.fna.gz
G900110775	s__Litorimicrobium taeanense	s__Litorimicrobium taeanense	4019514	0.07990332597673305	0.07810419704536042	5467	GCA_900110775.1_genomic.fna.gz
G003121625	s__QDDJ01 sp003121625	s__Ornithinimicrobium cavernae	4558292	0.07383930137192043	0.08185132051660925	5730	GCA_003121625.1_genomic.fna.gz
G002809985	s__Geobacillus sp002809955	s__Geobacillus sp. WSUCF-018B	3229181	0.09593666264630762	0.07533780525755997	5274	GCA_002809985.1_genomic.fna.gz
G000300195	s__Clostridium_J tunisiense	s__Clostridium tunisiense	4308385	0.40286694241089255	0.42209684573188916	29547	GCA_000300195.1_genomic.fna.gz
G000766795	s__Polaribacter sp000766795	s__Polaribacter sp. Hel1_85	3914068	0.05429188092023698	0.05167722962949098	3617	GCA_000766795.1_genomic.fna.gz
G001444445	s__Prevotella enoeca	s__Prevotella enoeca	2861432	0.4452560135865518	0.3098340846273829	21688	GCA_001444445.1_genomic.fna.gz
G001695395	s__Aliarcobacter thereius	s__Arcobacter thereius	1909306	0.11771163287643445	0.054655124842341786	3826	GCA_001695395.1_genomic.fna.gz
G000422725	s__Flavobacterium subsaxonicum	s__Flavobacterium subsaxonicum	4638566	0.03830878696579168	0.043213367387179694	3025	GCA_000422725.1_genomic.fna.gz
G001598495	s__Neokomagataea thailandica	s__Neokomagataea thailandica	2491301	3.6467222390025777	2.2093517080915537	154655	GCA_001598495.1_genomic.fna.gz
G001424185	s__Deinococcus sp001424185	s__Deinococcus sp. Leaf326	4602077	0.12372332599207585	0.13846545475101715	9693	GCA_001424185.1_genomic.fna.gz
