Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001571205	s__Hydrogenophaga intermedia	s__Hydrogenophaga intermedia	5112771	0.12945754000088805	0.15648985402612936	10954	GCA_001571205.1_genomic.fna.gz
G900240315	s__Dorea sp900240315	s__Dorea sp. Marseille-P4003	2467622	2.798493243412027	1.6326962314636504	114289	GCA_900240315.1_genomic.fna.gz
G000975095	s__Demequina aestuarii	s__Demequina aestuarii	2790392	0.020340198005373625	0.013419084528263254	939	GCA_000975095.1_genomic.fna.gz
G001587455	s__Parageobacillus galactosidasius	s__Parageobacillus toebii	3527506	0.1479831053341752	0.12341910471614076	8639	GCA_001587455.1_genomic.fna.gz
G000969645	s__Iodobacter sp000969645	s__Janthinobacterium sp. B9-8	4726850	0.06277716349568399	0.07015780672897479	4911	GCA_000969645.2_genomic.fna.gz
G900217825	s__Stappia indica	s__Stappia indica	5015470	0.46534072562966894	0.5518044440908224	38626	GCA_900217825.1_genomic.fna.gz
G002897435	s__Tetragenococcus halophilus	s__Tetragenococcus halophilus	2511812	0.41105292830495943	0.24411101216520326	17088	GCA_002897435.1_genomic.fna.gz
G900109185	s__Deinococcus reticulitermitis	s__Deinococcus reticulitermitis	3501127	0.004956723695514093	0.0041030335608972	287	GCA_900109185.1_genomic.fna.gz
G000347775	s__Marinobacter santoriniensis	s__Marinobacter santoriniensis	4033468	0.17494843001206795	0.16683653417997366	11679	GCA_000347775.1_genomic.fna.gz
G900167375	s__Anaerorhabdus furcosa	s__Anaerorhabdus furcosa	2406951	0.050086888348323214	0.028503211486620297	1995	GCA_900167375.1_genomic.fna.gz
G000828675	s__Pseudothermotoga_B profunda	s__Thermotoga profunda	2187612	0.7923414594190046	0.4098124727833726	28687	GCA_000828675.1_genomic.fna.gz
G900105595	s__Stappia sp900105595	s__Stappia sp. ES.058	4626254	0.0317546259127398	0.03473273386211639	2431	GCA_900105595.1_genomic.fna.gz
G900175135	s__Serratia proteamaculans_B	s__Serratia proteamaculans	5368891	0.3678130278850646	0.46688958792891555	32682	GCA_900175135.1_genomic.fna.gz
G000025905	s__Coraliomargarita akajimensis	s__Coraliomargarita akajimensis	3750771	0.3340441369719112	0.2962285393635353	20736	GCA_000025905.1_genomic.fna.gz
G001427425	s__Achromobacter spanius_D	s__Achromobacter sp. Root565	6065509	0.6265283437883375	0.898484250098618	62894	GCA_001427425.1_genomic.fna.gz
G002072155	s__Roseovarius sp002072155	s__Roseovarius sp. A-2	4584578	12.527903126656554	13.579389536986508	950557	GCA_002072155.1_genomic.fna.gz
G000015585	s__Halorhodospira halophila	s__Halorhodospira halophila	2678452	0.12409838861242319	0.07858732464540115	5501	GCA_000015585.1_genomic.fna.gz
G001469955	s__Haloprofundus marisrubri	s__Haloprofundus marisrubri	3929557	0.09241927590456742	0.0858635120722388	6010	GCA_001469955.1_genomic.fna.gz
G001580945	s__Acetobacter tropicalis	s__Acetobacter tropicalis	3769631	0.013505427569412812	0.012036761973735285	843	GCA_001580945.1_genomic.fna.gz
G001624335	s__Oerskovia enterophila	s__Oerskovia enterophila	4535074	0.12983072408980906	0.13920805041596546	9745	GCA_001624335.1_genomic.fna.gz
G001247715	s__Roseovarius tolerans	s__Roseovarius tolerans	3749125	0.005327117860583635	0.004721986271856111	331	GCA_001247715.1_genomic.fna.gz
G003012345	s__R4HLG17 sp003012345	s__Halomonadaceae bacterium R4HLG17	3623746	0.011915374761371738	0.010208641418637528	715	GCA_003012345.1_genomic.fna.gz
G001746575	s__Bacillus subtilis	s__Bacillus subtilis	4010416	0.18541377872596915	0.1758060932906824	12306	GCA_001746575.1_genomic.fna.gz
G001267255	s__Oblitimonas alkaliphila	s__Oblitimonas alkaliphila	2294397	0.13743294993728278	0.07455245148091388	5219	GCA_001267255.1_genomic.fna.gz
G001424305	s__Pedobacter sp001424305	s__Pedobacter sp. Leaf176	4753721	0.2543694453524466	0.2858914228750262	20012	GCA_001424305.1_genomic.fna.gz
G900163715	s__Brevibacterium yomogidense	s__Brevibacterium yomogidense	3286027	0.07531064125579248	0.058509982362610714	4096	GCA_900163715.1_genomic.fna.gz
G000176795	s__Photobacterium damselae	s__Photobacterium damselae	5046328	0.00977590607328474	0.011663663713729412	816	GCA_000176795.1_genomic.fna.gz
G001593005	s__Roseivirga ehrenbergii	s__Roseivirga ehrenbergii	4243716	16.396829180789194	16.45162033804099	1151613	GCA_001593005.1_genomic.fna.gz
G000176715	s__Vibrio sp000176715	s__Vibrio sp. RC586	4082591	0.09322920797930896	0.08998919413440895	6299	GCA_000176715.1_genomic.fna.gz
G001655685	s__Desulfotomaculum_G copahuensis	s__Desulfotomaculum copahuensis	3628787	0.5925142801363636	0.5083499589696732	35584	GCA_001655685.1_genomic.fna.gz
G003240585	s__Rhizobium tubonense	s__Rhizobium tubonense	6540512	0.016945286868084858	0.02620373304595144	1834	GCA_003240585.1_genomic.fna.gz
G000722875	s__Sphingobium chlorophenolicum	s__Sphingobium chlorophenolicum	4796122	0.537951018184248	0.6100078863928744	42701	GCA_000722875.1_genomic.fna.gz
G900478045	s__Corynebacterium minutissimum	s__Corynebacterium minutissimum	2695970	0.06603858094446745	0.042093523617218735	2947	GCA_900478045.1_genomic.fna.gz
