Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003952845	s__Lactobacillus acidophilus	s__Lactobacillus acidophilus	2092540	0.11098659157023967	0.052172285670358746	3652	GCA_003952845.1_genomic.fna.gz
G002303915	s__Pseudomonas_E kilonensis	s__Pseudomonas kilonensis	6485567	0.11183394143484948	0.16293604199122388	11406	GCA_002303915.1_genomic.fna.gz
G900126955	s__Staphylococcus argenteus	s__Staphylococcus argenteus	2744518	0.08683834169938302	0.05353936126357434	3748	GCA_900126955.1_genomic.fna.gz
G900005095	s__Carnobacterium maltaromaticum	s__Carnobacterium maltaromaticum	3308857	0.5720473300794408	0.4252120292983404	29765	GCA_900005095.1_genomic.fna.gz
G000210155	s__Geobacter sulfurreducens	s__Geobacter sulfurreducens	3714272	0.11646438147153301	0.09717675881850295	6802	GCA_000210155.1_genomic.fna.gz
G001267785	s__Providencia stuartii_B	s__Providencia stuartii	4438644	0.14120733680731012	0.1408001628172979	9856	GCA_001267785.1_genomic.fna.gz
G001667535	s__Mycolicibacterium elephantis	s__Mycolicibacterium elephantis	5223216	0.36654471854384246	0.4300911765736194	30106	GCA_001667535.1_genomic.fna.gz
G000258925	s__Mycoplasmopsis_A canis	s__Mycoplasma canis	867208	0.023808124255517867	0.004638141958480177	325	GCA_000258925.1_genomic.fna.gz
G002568455	s__Bacillus_A thuringiensis_J	s__Bacillus cereus	5883636	0.0776635681295332	0.10264994406174383	7185	GCA_002568455.1_genomic.fna.gz
G003264385	s__Micromonospora saelicesensis	s__Micromonospora saelicesensis	6963058	0.002016805653688312	0.003154711461506655	221	GCA_003264385.1_genomic.fna.gz
G000022885	s__Edwardsiella ictaluri	s__Edwardsiella ictaluri	3812301	0.045924526416057765	0.03933031731336275	2753	GCA_000022885.2_genomic.fna.gz
G003463485	s__Clostridium_Q symbiosum	s__[Clostridium] symbiosum	5075475	0.4819894381637633	0.5495532687230028	38469	GCA_003463485.1_genomic.fna.gz
G003585325	s__Staphylococcus delphini	s__Staphylococcus delphini	2733704	0.3014126521496644	0.1851009072575213	12957	GCA_003585325.1_genomic.fna.gz
G003256405	s__Ralstonia pseudosolanacearum	s__Ralstonia pseudosolanacearum	5853820	10.995935631314017	14.459961405163765	1012197	GCA_003256405.1_genomic.fna.gz
G004770175	s__Leptospira kmetyi	s__Leptospira kmetyi	4376824	0.1623687159871428	0.15964562457645118	11175	GCA_004770175.1_genomic.fna.gz
G002870755	s__Fischerella thermalis	s__Fischerella thermalis	5356884	0.3241881852241871	0.39012609997478453	27309	GCA_002870755.1_genomic.fna.gz
G004745935	s__Staphylococcus petrasii	s__Staphylococcus petrasii	2625899	2.160343928340682	1.2743728054805514	89206	GCA_004745935.1_genomic.fna.gz
G003579735	s__Staphylococcus gallinarum	s__Staphylococcus gallinarum	2883090	0.45350421778297667	0.29372107639625467	20560	GCA_003579735.1_genomic.fna.gz
G001598855	s__Pluralibacter gergoviae	s__Pluralibacter gergoviae	5662775	0.009307632118521906	0.011840337899558469	829	GCA_001598855.1_genomic.fna.gz
G003207815	s__Komagataeibacter oboediens	s__Komagataeibacter oboediens	3777265	1.7928452950196887	1.52130345340553	106491	GCA_003207815.1_genomic.fna.gz
G003435515	s__Anaerotruncus colihominis	s__Anaerotruncus colihominis	3617395	0.7236174083464946	0.5880314049993428	41162	GCA_003435515.1_genomic.fna.gz
