Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000347895	s__Streptococcus mutans	s__Streptococcus mutans	2021313	0.013031989844216602	0.008905433140217512	623	GCA_000347895.1_genomic.fna.gz
G006386535	s__Streptococcus mutans	s__Streptococcus mutans	1929542	0.006964261392825884	0.0045429718414994975	318	GCA_006386535.1_genomic.fna.gz
G000229565	s__Streptococcus mutans	s__Streptococcus mutans	1802905	0.0032776953567917686	0.0019978007621180034	140	GCA_000229565.2_genomic.fna.gz
G002213005	s__Streptococcus mutans	s__Streptococcus mutans	1980074	0.12753683947715597	0.08537442997088884	5976	GCA_002213005.1_genomic.fna.gz
G000228885	s__Streptococcus mutans	s__Streptococcus mutans	1861689	1.7416851709804615	1.0961942817947121	76734	GCA_000228885.2_genomic.fna.gz
G000230005	s__Streptococcus mutans	s__Streptococcus mutans	1869620	0.0005282703251771144	0.0003339029885243706	23	GCA_000230005.2_genomic.fna.gz
G000522585	s__Streptococcus mutans	s__Streptococcus mutans	2151929	0.0026141461359058212	0.0019018162133161676	133	GCA_000522585.1_genomic.fna.gz
G001042465	s__Bacillus glycinifermentans	s__Bacillus glycinifermentans	4505874	0.061597338612399355	0.09383216499060552	6568	GCA_001042465.1_genomic.fna.gz
G900032885	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2093819	0.0296378665416614	0.020979581464288882	1469	GCA_900032885.1_genomic.fna.gz
G900032815	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2015199	0.0018365802882999234	0.0012512341905836497	88	GCA_900032815.1_genomic.fna.gz
G900194965	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2082537	0.005253534090458564	0.0036987504102307103	259	GCA_900194965.1_genomic.fna.gz
G001157465	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2069176	0.3231042515886318	0.22602207133821128	15822	GCA_001157465.2_genomic.fna.gz
G001145305	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2111295	0.023686040170388983	0.016906438386054084	1183	GCA_001145305.2_genomic.fna.gz
G900030045	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2052803	1.8831851669459503	1.306926138350218	91485	GCA_900030045.1_genomic.fna.gz
G900020875	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2015214	0.007366030445405727	0.005018401756925475	351	GCA_900020875.1_genomic.fna.gz
G001128465	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2092747	0.0007900992878840197	0.0005589965709513163	39	GCA_001128465.1_genomic.fna.gz
G900024225	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2065278	2.0288545458576496e-05	1.4165769688206498e-05	1	GCA_900024225.1_genomic.fna.gz
G900029705	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2014333	0.0229899267538956	0.015655956309224214	1096	GCA_900029705.1_genomic.fna.gz
