Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001698595	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1856511	0.06222335351453777	0.028693383553249997	2009	GCA_001698595.1_genomic.fna.gz
G001298055	s__Helicobacter_D pullorum	s__Helicobacter pullorum	2131353	0.0030289339504211573	0.0016035260182220693	112	GCA_001298055.1_genomic.fna.gz
G001698625	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1691767	0.00026845843682240443	0.00011281021569632324	8	GCA_001698625.1_genomic.fna.gz
G900450955	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1787994	0.04264180104610668	0.018937926205934413	1326	GCA_900450955.1_genomic.fna.gz
G001698765	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1783256	0.002355977550727794	0.0010435557734196862	73	GCA_001698765.1_genomic.fna.gz
G003387875	s__Staphylococcus felis	s__Staphylococcus felis	2467318	0.08242501446668192	0.05051437482254302	3536	GCA_003387875.1_genomic.fna.gz
G003388125	s__Staphylococcus felis	s__Staphylococcus felis	2394735	0.0008130832446065709	0.000483641207150519	34	GCA_003388125.1_genomic.fna.gz
G003388075	s__Staphylococcus felis	s__Staphylococcus felis	2343559	0.08799509397174794	0.05122301932516999	3586	GCA_003388075.1_genomic.fna.gz
G003391635	s__Staphylococcus felis	s__Staphylococcus felis	2381066	0.02539883125309915	0.015021592956291884	1052	GCA_003391635.1_genomic.fna.gz
G003387895	s__Staphylococcus felis	s__Staphylococcus felis	2435140	0.02100531923580172	0.012705274254168133	889	GCA_003387895.1_genomic.fna.gz
G003388135	s__Staphylococcus felis	s__Staphylococcus felis	2381609	0.00013650644434552367	8.075221443206675e-05	6	GCA_003388135.1_genomic.fna.gz
G003391645	s__Staphylococcus felis	s__Staphylococcus felis	2409877	3.780512685204574e-05	2.262957510677086e-05	2	GCA_003391645.1_genomic.fna.gz
G003388035	s__Staphylococcus felis	s__Staphylococcus felis	2394985	0.014381520805895612	0.00855536287722375	599	GCA_003388035.1_genomic.fna.gz
G003387955	s__Staphylococcus felis	s__Staphylococcus felis	2404746	0.002886806855646715	0.0017243195902389037	121	GCA_003387955.1_genomic.fna.gz
G003387915	s__Staphylococcus felis	s__Staphylococcus felis	2454027	0.00015969391644753427	9.734161154044292e-05	7	GCA_003387915.1_genomic.fna.gz
G000955645	s__Prevotella intermedia	s__Prevotella intermedia	2790340	0.5858859325122503	0.40607010574245683	28425	GCA_000955645.1_genomic.fna.gz
G002753855	s__Prevotella intermedia	s__Prevotella intermedia	2905571	0.03608309369101707	0.02604150512058447	1823	GCA_002753855.1_genomic.fna.gz
G003590565	s__Flavobacterium anhuiense	s__Flavobacterium anhuiense	5377387	0.04956201903896954	0.06619895082084418	4634	GCA_003590565.1_genomic.fna.gz
G002504365	s__Mesoplasma florum	s__Mesoplasma florum	807195	0.00044863674550205227	8.99506131143262e-05	6	GCA_002504365.1_genomic.fna.gz
G002999435	s__Mesoplasma florum	s__Mesoplasma florum	738512	0.011412147563184056	0.0020934170568507136	147	GCA_002999435.1_genomic.fna.gz
G002999355	s__Mesoplasma florum	s__Mesoplasma florum	792347	0.037362970746071845	0.0073533906933101875	515	GCA_002999355.1_genomic.fna.gz
G004168545	s__Clostridium_G tetani	s__Clostridium tetani	2860667	0.0009168037531692993	0.0006514401351770729	46	GCA_004168545.1_genomic.fna.gz
G004119215	s__Clostridium_G tetani	s__Clostridium tetani	2762392	0.24128719882359423	0.16555809193872886	11589	GCA_004119215.1_genomic.fna.gz
G000007625	s__Clostridium_G tetani	s__Clostridium tetani	2873333	0.00033627105610579505	0.0002399972535798494	17	GCA_000007625.1_genomic.fna.gz
G004119295	s__Clostridium_G tetani	s__Clostridium tetani	2860089	0.0060094847279174544	0.00426921087269173	299	GCA_004119295.1_genomic.fna.gz
G004115905	s__Clostridium_G tetani	s__Clostridium tetani	2895876	0.016510804966893187	0.011876241828803872	831	GCA_004115905.1_genomic.fna.gz
G001532445	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7137971	0.043745068693216066	0.07755944725560301	5429	GCA_001532445.1_genomic.fna.gz
G001534065	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7582458	0.002271981514161021	0.004279032944275872	300	GCA_001534065.1_genomic.fna.gz
G003436545	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2264568	0.0025254799356801984	0.0014205617343878423	99	GCA_003436545.1_genomic.fna.gz
G003465385	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2203776	0.01765190911370813	0.009662509971196259	676	GCA_003465385.1_genomic.fna.gz
G003474835	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2359221	0.002188158687074623	0.0012822664014239546	90	GCA_003474835.1_genomic.fna.gz
G003467065	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2198965	0.04146608745978078	0.022648643695995712	1585	GCA_003467065.1_genomic.fna.gz
G005844335	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2180828	0.003123307310159497	0.0016918698668947068	118	GCA_005844335.1_genomic.fna.gz
G003437825	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2206288	0.36584816524926045	0.2004905501362138	14034	GCA_003437825.1_genomic.fna.gz
G005405825	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2515748	0.0015503314316130075	0.0009687740820594809	68	GCA_005405825.1_genomic.fna.gz
G005405725	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2548130	0.011486134573307605	0.0072698643027269754	509	GCA_005405725.1_genomic.fna.gz
