Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002798075	s__Lactobacillus_H fermentum	s__Lactobacillus fermentum	1895978	0.0016052237065766303	0.0006149841090080484	43	GCA_002798075.1_genomic.fna.gz
G001631565	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5394444	0.1703235059815588	0.18565913060489841	12996	GCA_001631565.1_genomic.fna.gz
G000185325	s__Aliarcobacter butzleri	s__Arcobacter butzleri	2302726	9.3090625542552	4.331549168048501	303208	GCA_000185325.1_genomic.fna.gz
G000241405	s__Listeria innocua	s__Listeria innocua	2892121	0.42326611521973856	0.247357450717657	17315	GCA_000241405.1_genomic.fna.gz
G000971865	s__Corynebacterium argentoratense	s__Corynebacterium argentoratense	2020912	0.008268866585276483	0.003376668471636454	236	GCA_000971865.1_genomic.fna.gz
G002872495	s__Bacillus_C megaterium	s__Bacillus megaterium	5121099	0.3150899335103966	0.32605640468792135	22824	GCA_002872495.3_genomic.fna.gz
G000733685	s__Malacoplasma iowae	s__Mycoplasma iowae	1184115	0.403615503741637	0.09657323019431306	6760	GCA_000733685.1_genomic.fna.gz
G003940545	s__Pseudomonas_A stutzeri	s__Pseudomonas stutzeri	4423457	1.0697831693018214	0.9562085135419252	66935	GCA_003940545.1_genomic.fna.gz
G003957805	s__Synechococcus elongatus	s__Synechococcus elongatus	2881223	0.990108442208271	0.5764407463203666	40351	GCA_003957805.1_genomic.fna.gz
G002142265	s__Gilliamella apicola	s__Gilliamella apicola	3063691	0.06333525801695072	0.03920897960721116	2745	GCA_002142265.1_genomic.fna.gz
G002837895	s__Acinetobacter baumannii	s__Acinetobacter baumannii	4123841	0.04820230240544125	0.0401665684667753	2812	GCA_002837895.2_genomic.fna.gz
G004217565	s__Zhihengliuella halotolerans	s__Zhihengliuella halotolerans	3583060	0.009702428908003984	0.007024729169922582	492	GCA_004217565.1_genomic.fna.gz
G000988215	s__Corynebacterium otitidis	s__Corynebacterium otitidis	2144430	0.01768574908643602	0.007663556590887724	536	GCA_000988215.1_genomic.fna.gz
G001568265	s__Leptospira interrogans	s__Leptospira interrogans	4732677	0.00985792870833328	0.00942730534087503	660	GCA_001568265.1_genomic.fna.gz
G003463365	s__Bacteroides stercorirosoris	s__Bacteroides stercorirosoris	6092914	0.17640035801032902	0.21717985842110663	15203	GCA_003463365.1_genomic.fna.gz
G006438835	s__Curtobacterium flaccumfaciens	s__Curtobacterium flaccumfaciens	3812089	0.025775769474449792	0.01985499151024298	1390	GCA_006438835.1_genomic.fna.gz
G003320885	s__Enterococcus_B hirae	s__Enterococcus hirae	3172884	0.0928221120630328	0.05951146973301232	4166	GCA_003320885.1_genomic.fna.gz
G003688785	s__Flavobacterium johnsoniae	s__Flavobacterium johnsoniae	5560976	0.15105911398810862	0.16974343601872344	11882	GCA_003688785.1_genomic.fna.gz
G005844225	s__Alistipes shahii	s__Alistipes shahii	3239091	0.09867878691631132	0.0645865351298495	4521	GCA_005844225.1_genomic.fna.gz
G003289495	s__Polynucleobacter sp003261295	s__Polynucleobacter paneuropaeus	1794830	0.021166613149096007	0.007676614425464141	537	GCA_003289495.1_genomic.fna.gz
G005819835	s__Photobacterium damselae	s__Photobacterium damselae	4760721	11.178167918665599	10.753216633288014	752725	GCA_005819835.1_genomic.fna.gz
G004770345	s__Leptospira_A biflexa	s__Leptospira biflexa	3834564	0.2794437681230147	0.2165237074736904	15157	GCA_004770345.1_genomic.fna.gz
G003330785	s__Paraburkholderia graminis	s__Paraburkholderia graminis	7508450	0.48764683257795693	0.7398620236535206	51790	GCA_003330785.1_genomic.fna.gz
G002094225	s__Rhodococcus hoagii	s__Rhodococcus hoagii	5217008	0.688852052270639	0.7261770084648346	50832	GCA_002094225.1_genomic.fna.gz
G002192835	s__Yersinia frederiksenii_C	s__Yersinia frederiksenii	4941177	1.0424567693100697	1.040838864647609	72859	GCA_002192835.1_genomic.fna.gz
G900683755	s__Ruthenibacterium lactatiformans	s__Ruthenibacterium lactatiformans	4419852	0.046881041894967945	0.04186971621674271	2931	GCA_900683755.1_genomic.fna.gz
G003048275	s__Enterococcus_B pernyi	s__Enterococcus mundtii	3127211	0.6934240168738678	0.4381785357678452	30672	GCA_003048275.1_genomic.fna.gz
G003433515	s__Maritalea myrionectae	s__Maritalea myrionectae	3703346	0.03341853313961836	0.025007870292010806	1751	GCA_003433515.1_genomic.fna.gz
G002207945	s__Campylobacter_D coli	s__Campylobacter coli	1675792	0.0030848596826623252	0.001044601301660709	73	GCA_002207945.1_genomic.fna.gz
