Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G900198345	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1648261	0.003671902826093893	0.0014351977414173338	100	GCA_900198345.1_genomic.fna.gz
G001698705	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1733930	0.005647829941850119	0.0023222434800981616	163	GCA_001698705.1_genomic.fna.gz
G900198375	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1819298	0.0009810387553483028	0.000423237934620128	30	GCA_900198375.1_genomic.fna.gz
G900172385	s__Pseudooceanicola marinus	s__Pseudooceanicola marinus	4533138	0.01571724392918005	0.016895455846063015	1183	GCA_900172385.1_genomic.fna.gz
G003012915	s__Staphylococcus felis	s__Staphylococcus felis	2479423	0.023912582529898987	0.014059558642138927	984	GCA_003012915.1_genomic.fna.gz
G000019205	s__Campylobacter_D lari	s__Campylobacter lari	1571661	0.014652799828581376	0.0054610238507719	382	GCA_000019205.1_genomic.fna.gz
G001762205	s__Campylobacter_D lari	s__Campylobacter lari	1491293	0.002020136374878779	0.0007143947396850328	50	GCA_001762205.1_genomic.fna.gz
G000265745	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	4803726	0.014265677574827076	0.016250443267310333	1138	GCA_000265745.1_genomic.fna.gz
G001640215	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5003594	0.002737049485764085	0.003247575770913353	227	GCA_001640215.1_genomic.fna.gz
G002759115	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5399156	0.28312952750288206	0.3624980044461245	25375	GCA_002759115.1_genomic.fna.gz
G001564415	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5036843	0.010642469574395547	0.012711459300101388	890	GCA_001564415.1_genomic.fna.gz
G000022005	s__Caulobacter vibrioides	s__Caulobacter vibrioides	4042929	0.0005503069989355717	0.000527588998485891	37	GCA_000022005.1_genomic.fna.gz
G002310295	s__Caulobacter vibrioides	s__Caulobacter vibrioides	4123726	0.006760470597924222	0.006610910982900028	463	GCA_002310295.2_genomic.fna.gz
G001420285	s__Chryseobacterium aquaticum	s__Chryseobacterium aquaticum	3813178	0.13969011671398965	0.12631279320199693	8842	GCA_001420285.1_genomic.fna.gz
G003013635	s__Clostridium_G tetani	s__Clostridium tetani	2811348	0.12858524813322025	0.08572358693801024	6001	GCA_003013635.1_genomic.fna.gz
G000967115	s__Clostridium_G tetani	s__Clostridium tetani	2865850	0.04471918168870723	0.030390782565837438	2127	GCA_000967115.1_genomic.fna.gz
G000762325	s__Clostridium_G tetani	s__Clostridium tetani	2890535	0.00048437277462373007	0.0003320110491138273	23	GCA_000762325.1_genomic.fna.gz
G000959245	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7189071	0.008758076366247753	0.014930559430073178	1045	GCA_000959245.1_genomic.fna.gz
G001718855	s__Burkholderia ubonensis	s__Burkholderia ubonensis	8028759	0.019678395355556082	0.03746559926452887	2623	GCA_001718855.1_genomic.fna.gz
G001718695	s__Burkholderia ubonensis	s__Burkholderia ubonensis	6684845	0.0016814514372780122	0.0026654482229180295	187	GCA_001718695.1_genomic.fna.gz
G001718655	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7235060	0.015740901849697116	0.027006377128205535	1890	GCA_001718655.1_genomic.fna.gz
G001718355	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7961598	0.0007620813670438844	0.0014387858847134379	101	GCA_001718355.1_genomic.fna.gz
G000522505	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2515335	0.002004596914599366	0.0011956869011013286	84	GCA_000522505.1_genomic.fna.gz
G001685985	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2300700	0.008730082841271037	0.00476291616557208	333	GCA_001685985.1_genomic.fna.gz
G001405035	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2303871	0.0046965303390148205	0.002565841766834643	180	GCA_001405035.1_genomic.fna.gz
G002075945	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2197471	0.015015215520676539	0.00782436862018588	548	GCA_002075945.1_genomic.fna.gz
G001685965	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2223124	0.0011838201098578033	0.0006240853391755165	44	GCA_001685965.1_genomic.fna.gz
G001025215	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2313752	0.00048793169380900053	0.00026771358881969427	19	GCA_001025215.1_genomic.fna.gz
G000012845	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4811379	0.0028978450272910653	0.003306277522893243	231	GCA_000012845.1_genomic.fna.gz
G002160095	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5132535	0.003479184097901689	0.0042345172785909135	296	GCA_002160095.1_genomic.fna.gz
G000307435	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5338538	0.0008974100377557028	0.0011360771929637883	80	GCA_000307435.1_genomic.fna.gz
G000307455	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5063281	0.16641946026952287	0.1998162110638119	13987	GCA_000307455.1_genomic.fna.gz
G001405775	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5029189	0.007607519846652505	0.009072680789244957	635	GCA_001405775.1_genomic.fna.gz
G001418685	s__Apibacter mensalis	s__Apibacter mensalis	2331098	0.0654684932671469	0.036189906220395515	2533	GCA_001418685.1_genomic.fna.gz
G900088415	s__Vibrio mediterranei	s__Vibrio mediterranei	5668610	0.00699186557696433	0.009398622985444503	658	GCA_900088415.1_genomic.fna.gz
G000181535	s__Vibrio mediterranei	s__Vibrio mediterranei	5701826	0.006234755650912039	0.008430007821459817	590	GCA_000181535.1_genomic.fna.gz
G002214345	s__Vibrio mediterranei	s__Vibrio mediterranei	5812176	0.005432472062710411	0.007487396609212185	524	GCA_002214345.1_genomic.fna.gz
G000165465	s__Halanaerobium praevalens	s__Halanaerobium praevalens	2309262	0.026637776772330955	0.014586992655714823	1021	GCA_000165465.1_genomic.fna.gz
G001425785	s__Rhizobacter sp001425785	s__Rhizobacter sp. Root1221	6865017	0.0019765061362005914	0.003217617120232594	225	GCA_001425785.1_genomic.fna.gz
G000220105	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1038313	0.13173939190028858	0.032436839061474876	2271	GCA_000220105.1_genomic.fna.gz
G900475435	s__Streptococcus equi	s__Streptococcus equi	2079111	0.0011917385134734113	0.0005875613647068581	41	GCA_900475435.1_genomic.fna.gz
G900475125	s__Streptococcus equi	s__Streptococcus equi	2071453	0.0013530682010681658	0.0006646444025013329	47	GCA_900475125.1_genomic.fna.gz
G900474805	s__Streptococcus equi	s__Streptococcus equi	2172187	0.003555968934725174	0.001831680612104381	128	GCA_900474805.1_genomic.fna.gz
G000026605	s__Streptococcus equi	s__Streptococcus equi	2149868	0.020341311256751836	0.010370156744384828	726	GCA_000026605.1_genomic.fna.gz
G900474875	s__Streptococcus equi	s__Streptococcus equi	2128266	0.04374913443542886	0.022079536490219775	1546	GCA_900474875.1_genomic.fna.gz
G001645105	s__Pseudomonas_E marginalis	s__Pseudomonas marginalis	6614801	0.034198436354161574	0.05364356261336465	3755	GCA_001645105.1_genomic.fna.gz
G000967935	s__Pseudomonas_E marginalis	s__Pseudomonas marginalis	6680334	0.011837529983523516	0.018752270055035394	1313	GCA_000967935.1_genomic.fna.gz
G900188175	s__Pontibacter ummariensis	s__Pontibacter ummariensis	5973733	0.0011275320041809036	0.001597236644893212	112	GCA_900188175.1_genomic.fna.gz
G001645455	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5364880	0.0010080992201224037	0.00128250146845877	90	GCA_001645455.1_genomic.fna.gz
G002557315	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5493997	0.009435720443485862	0.0122930051434939	861	GCA_002557315.1_genomic.fna.gz
G000359505	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6421010	0.0025591118741695863	0.0038966123104430097	273	GCA_000359505.1_genomic.fna.gz
G900149285	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6288645	0.003835569156045549	0.005719808340522099	400	GCA_900149285.1_genomic.fna.gz
G002812905	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6752870	0.04887175890937181	0.0782601973805031	5478	GCA_002812905.1_genomic.fna.gz
G001507645	s__Hymenobacter sedentarius	s__Hymenobacter sedentarius	4868852	0.009084541949270653	0.01048876096422602	734	GCA_001507645.1_genomic.fna.gz
G000828695	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6827892	0.004784769908958781	0.00774715564449712	542	GCA_000828695.1_genomic.fna.gz
G000397205	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6867980	0.0003153271283207613	0.0005135526062107654	36	GCA_000397205.1_genomic.fna.gz
G001269485	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6959659	0.0016913999065699087	0.002791443509566618	195	GCA_001269485.1_genomic.fna.gz
G001682935	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6984535	0.019074048875071144	0.03159184348684952	2211	GCA_001682935.1_genomic.fna.gz
G000012265	s__Pseudomonas_E protegens	s__Pseudomonas protegens	7074893	0.0006855152895368425	0.001150089402523446	81	GCA_000012265.1_genomic.fna.gz
G001676585	s__Raphidiopsis raciborskii	s__Cylindrospermopsis raciborskii	4159260	0.03938748300335538	0.038848019070964246	2719	GCA_001676585.1_genomic.fna.gz
G000090405	s__Salinibacter ruber	s__Salinibacter ruber	3832918	0.009968419829384128	0.009060463782205317	634	GCA_000090405.1_genomic.fna.gz
G002894575	s__Salinibacter ruber	s__Salinibacter ruber	4056183	0.003864503226932274	0.0037171132655487546	260	GCA_002894575.1_genomic.fna.gz
G001239225	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2458332	0.012005909226396164	0.0069989061478687295	490	GCA_001239225.1_genomic.fna.gz
G001611955	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2560146	0.1306163859034204	0.07929703992402702	5551	GCA_001611955.1_genomic.fna.gz
G002114275	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2517398	0.0050732136512317335	0.0030285142066685694	212	GCA_002114275.1_genomic.fna.gz
G000763725	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2458301	0.03649948583794331	0.021277293510797587	1489	GCA_000763725.1_genomic.fna.gz
G000009865	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2697861	0.057096916682769096	0.03652807673210051	2557	GCA_000009865.1_genomic.fna.gz
G001428565	s__Nocardioides sp001428565	s__Nocardioides sp. Root190	5014917	0.0007324188289721731	0.0008709993485723121	61	GCA_001428565.1_genomic.fna.gz
G000166775	s__Caldicellulosiruptor kronotskyensis	s__Caldicellulosiruptor kronotskyensis	2843785	0.013087923153711704	0.008825962452312172	618	GCA_000166775.1_genomic.fna.gz
G001975825	s__Chitinophaga sp001975825	s__[Flexibacter] sp. ATCC 35208	8630543	0.00011917552948049434	0.00024390448752301558	17	GCA_001975825.1_genomic.fna.gz
G001692425	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	6054965	0.023290146991103444	0.03344093769069415	2341	GCA_001692425.1_genomic.fna.gz
G900039255	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5651171	0.013031101679538621	0.01746281135428765	1222	GCA_900039255.1_genomic.fna.gz
G000971565	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5668655	0.0134514255981298	0.018081852409776	1266	GCA_000971565.1_genomic.fna.gz
G001692195	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5768133	0.007950293806784406	0.010874593312635282	761	GCA_001692195.1_genomic.fna.gz
G000442985	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5570940	0.11209770022188163	0.1480879645582875	10366	GCA_000442985.1_genomic.fna.gz
G000286075	s__Streptococcus ratti	s__Streptococcus ratti	2062017	0.0045002457373318865	0.002200508501100932	154	GCA_000286075.1_genomic.fna.gz
G001131685	s__Yersinia bercovieri	s__Yersinia bercovieri	4460673	0.010229767618331418	0.010820834027421575	757	GCA_001131685.1_genomic.fna.gz
G900104375	s__MAR-2010-188 sp900104375	s__Flavobacteriaceae bacterium MAR_2010_188	3817662	0.00038699928687384603	0.00035035007911718555	25	GCA_900104375.1_genomic.fna.gz
G000764405	s__Pseudomonas_E monteilii_B	s__Pseudomonas plecoglossicida	6209226	0.004428832290405116	0.006521106338948942	456	GCA_000764405.1_genomic.fna.gz
G002307455	s__Pseudomonas_E monteilii_B	s__Pseudomonas plecoglossicida	6226203	2.1980901787601734	3.2453636105306347	227175	GCA_002307455.1_genomic.fna.gz
G002864865	s__Pseudomonas_E monteilii_B	s__Pseudomonas plecoglossicida	5811907	0.0009600615708247058	0.0013231598753232344	93	GCA_002864865.1_genomic.fna.gz
G003285165	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5542544	0.3744203978766923	0.49211117810155686	34448	GCA_003285165.1_genomic.fna.gz
G003146655	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	6084196	0.12568848435049185	0.18133985556180937	12694	GCA_003146655.1_genomic.fna.gz
G003020825	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5418654	0.00044050960342911045	0.0005660325177578788	40	GCA_003020825.1_genomic.fna.gz
G002240295	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5089790	1.524386149619294	1.839879744958	128792	GCA_002240295.1_genomic.fna.gz
G001610935	s__Streptococcus suis	s__Streptococcus suis	2146151	0.02179224663066504	0.011090646434785214	776	GCA_001610935.1_genomic.fna.gz
G000494895	s__Streptococcus suis	s__Streptococcus suis	2240234	0.0004661577182996683	0.00024764002752562477	17	GCA_000494895.1_genomic.fna.gz
G002892165	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4103784	4.621117763730457e-05	4.4970333683291106e-05	3	GCA_002892165.1_genomic.fna.gz
G002892005	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4021447	0.002881096381996607	0.0027474811183399355	192	GCA_002892005.1_genomic.fna.gz
G002888685	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4237605	0.004461106592703544	0.004482885564615425	314	GCA_002888685.1_genomic.fna.gz
G001969345	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4291376	0.0008259697390296862	0.0008405339979308803	59	GCA_001969345.1_genomic.fna.gz
G000154745	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4160918	0.013621882024608307	0.013440667944224756	941	GCA_000154745.2_genomic.fna.gz
G900475655	s__Corynebacterium renale	s__Corynebacterium renale	2338129	0.06956633905508346	0.03857111537228378	2700	GCA_900475655.1_genomic.fna.gz
G900478035	s__Corynebacterium renale	s__Corynebacterium renale	2335089	0.004562952583891212	0.002526643528705496	177	GCA_900478035.1_genomic.fna.gz
G001275385	s__Exiguobacterium_A sp001275385	s__Exiguobacterium sp. BMC-KP	3319071	0.0035713554138383217	0.0028108922311463535	197	GCA_001275385.1_genomic.fna.gz
G003264795	s__Oenococcus oeni	s__Oenococcus oeni	1826824	0.08560837513657794	0.03708579067837984	2596	GCA_003264795.1_genomic.fna.gz
G001867765	s__Oenococcus oeni	s__Oenococcus oeni	1986909	0.05196427192881753	0.024483719976759646	1714	GCA_001867765.1_genomic.fna.gz
G000762045	s__Oenococcus oeni	s__Oenococcus oeni	1903774	0.0071845647615251165	0.003243474106715845	227	GCA_000762045.1_genomic.fna.gz
G000697625	s__Oenococcus oeni	s__Oenococcus oeni	1786146	0.010893076803120709	0.004613835444618899	323	GCA_000697625.1_genomic.fna.gz
G001867865	s__Oenococcus oeni	s__Oenococcus oeni	1897210	0.008970654056550604	0.004035841427919892	283	GCA_001867865.1_genomic.fna.gz
G002292535	s__Mycobacterium intracellulare	s__Mycobacterium intracellulare	5535378	0.011242510371973446	0.014757240677067457	1033	GCA_002292535.1_genomic.fna.gz
