Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002901995	s__Staphylococcus schleiferi	s__Staphylococcus schleiferi	2443567	0.258308122358631	0.15416457649241652	10792	GCA_002901995.1_genomic.fna.gz
G003388045	s__Staphylococcus felis	s__Staphylococcus felis	2373877	0.013202829046309275	0.007655040502564375	536	GCA_003388045.1_genomic.fna.gz
G003388145	s__Staphylococcus felis	s__Staphylococcus felis	2397476	0.004246193266612817	0.0024864303937008336	174	GCA_003388145.1_genomic.fna.gz
G000827975	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5153892	0.02805609401889217	0.03531708105822803	2472	GCA_000827975.2_genomic.fna.gz
G004025275	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5150175	0.4007581505064551	0.5041115295151161	35288	GCA_004025275.1_genomic.fna.gz
G007050325	s__Vibrio fluvialis	s__Vibrio fluvialis	4822261	0.0014089048562972559	0.0016594136521429687	116	GCA_007050325.1_genomic.fna.gz
G006381955	s__Vibrio fluvialis	s__Vibrio fluvialis	4828208	0.005158426338331733	0.006083107408440883	426	GCA_006381955.1_genomic.fna.gz
G005405845	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2451409	0.012815112385803747	0.007672916563873418	537	GCA_005405845.1_genomic.fna.gz
G005405805	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2405620	0.006830157154235453	0.0040131001907924855	281	GCA_005405805.1_genomic.fna.gz
G005405865	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2403792	0.00035151176085835065	0.00020637592171192596	14	GCA_005405865.1_genomic.fna.gz
G005405765	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2596081	0.0004410640525366057	0.0002796676173580344	20	GCA_005405765.1_genomic.fna.gz
G005405785	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2451300	0.002968171674321102	0.001777083201983638	124	GCA_005405785.1_genomic.fna.gz
G001534135	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7279612	0.0003630110134958574	0.0006454317329656678	45	GCA_001534135.1_genomic.fna.gz
G001530495	s__Burkholderia ubonensis	s__Burkholderia ubonensis	6140356	0.04940732080519725	0.07409811080744885	5187	GCA_001530495.1_genomic.fna.gz
G000173475	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1043181	0.014282609059034928	0.0036390623579189685	255	GCA_000173475.1_genomic.fna.gz
G000348825	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1050524	0.22919014917333905	0.05880634752971745	4116	GCA_000348825.1_genomic.fna.gz
G001655535	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1055535	0.0008607451412473373	0.00022190623172434353	16	GCA_001655535.1_genomic.fna.gz
G002777155	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1048306	0.004898707113272115	0.0012542722853508667	88	GCA_002777155.1_genomic.fna.gz
G002777035	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1048696	0.009207279757047156	0.0023583226974116635	165	GCA_002777035.1_genomic.fna.gz
G001398255	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1075435	0.03576068138224904	0.00939317107188351	658	GCA_001398255.1_genomic.fna.gz
G000441775	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1080953	0.13290181654259317	0.03508811263647026	2456	GCA_000441775.1_genomic.fna.gz
G001317785	s__Chlamydia trachomatis	s__Chlamydia trachomatis	1074420	0.02192405114941611	0.005753301992347449	403	GCA_001317785.1_genomic.fna.gz
G002572045	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5784088	0.3140043835107147	0.4436013742307069	31052	GCA_002572045.1_genomic.fna.gz
G002557185	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5742985	0.0062238218993843075	0.008730057790140588	611	GCA_002557185.1_genomic.fna.gz
G002200215	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5513190	0.027727866245892668	0.03733719520964705	2614	GCA_002200215.1_genomic.fna.gz
G002572315	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5774145	0.027787492590355168	0.03918856183722261	2743	GCA_002572315.1_genomic.fna.gz
G000790765	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6978967	0.017970751555755275	0.030632304125688223	2144	GCA_000790765.1_genomic.fna.gz
G000791855	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6894718	0.004335431468091411	0.0073008111321859175	511	GCA_000791855.1_genomic.fna.gz
G003731945	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6910241	2.7933125769202173e-05	4.7144931713081275e-05	3	GCA_003731945.1_genomic.fna.gz
G003731905	s__Pseudomonas_E protegens	s__Pseudomonas protegens	7006377	0.16483372561700083	0.28207322062290147	19745	GCA_003731905.1_genomic.fna.gz
G003731955	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6896989	0.015880254566551705	0.026750953942194167	1873	GCA_003731955.1_genomic.fna.gz
G002899905	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6756833	0.00036913502953226724	0.0006091871381836124	43	GCA_002899905.1_genomic.fna.gz
G003752305	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6930756	0.37507764650525866	0.6349274041986297	44445	GCA_003752305.1_genomic.fna.gz
G002906595	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2610865	0.026799931152087907	0.017089933583292367	1196	GCA_002906595.1_genomic.fna.gz
G001235545	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2496494	0.06329333136657209	0.038593197475958435	2702	GCA_001235545.1_genomic.fna.gz
G001224745	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2539072	0.010937778933927559	0.006783072172060032	475	GCA_001224745.1_genomic.fna.gz
G001232065	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2611493	0.28409604287508244	0.18120756764520907	12685	GCA_001232065.1_genomic.fna.gz
G001230445	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2509985	0.17860184325117023	0.10949123213124942	7664	GCA_001230445.1_genomic.fna.gz
G001234405	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2522645	0.0021545664798811714	0.0013275115787984885	93	GCA_001234405.1_genomic.fna.gz
