Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001062855	s__Rothia sp001808955	s__Rothia mucilaginosa	2292653	0.006321839183682676	0.0029978214284231116	210	GCA_001062855.1_genomic.fna.gz
G001490715	s__Campylobacter_D coli	s__Campylobacter coli	1690705	0.06188104111522158	0.021639610357799075	1515	GCA_001490715.1_genomic.fna.gz
G003933715	s__Pauljensenia georgiae	s__Schaalia georgiae	2652059	0.6739682330045152	0.36969757011935794	25879	GCA_003933715.1_genomic.fna.gz
G005518075	s__Moraxella_A aerosaccus	s__Moraxella osloensis	3231476	0.002463780033782602	0.0016467468976823535	115	GCA_005518075.1_genomic.fna.gz
G001670765	s__Riemerella anatipestifer	s__Riemerella anatipestifer	2509140	0.11105103958355049	0.0576330376045732	4034	GCA_001670765.2_genomic.fna.gz
G002557205	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5358024	0.7433218299669115	0.823769161483091	57664	GCA_002557205.1_genomic.fna.gz
G004022285	s__Bradyrhizobium yuanmingense	s__Bradyrhizobium yuanmingense	7541929	9.665910329521203	15.078189225366776	1055473	GCA_004022285.3_genomic.fna.gz
G003471645	s__Bacteroides_A plebeius	s__Bacteroides plebeius	3530609	3.779458087101252	2.759962270741298	193197	GCA_003471645.1_genomic.fna.gz
G004365685	s__Orenia marismortui	s__Orenia marismortui	3358867	0.3726190377393747	0.2588700664935135	18121	GCA_004365685.1_genomic.fna.gz
G002846815	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2062414	1.1291186485074376	0.481658707656662	33716	GCA_002846815.1_genomic.fna.gz
G003390455	s__Haemophilus_D parainfluenzae	s__Haemophilus parainfluenzae	2148960	0.3483690309278262	0.15484310089268083	10839	GCA_003390455.1_genomic.fna.gz
G004359045	s__Mycolicibacterium mucogenicum_A	s__Mycolicibacterium mucogenicum	5494553	0.008251353483973248	0.00937738068705123	656	GCA_004359045.1_genomic.fna.gz
G003855495	s__Methylocystis rosea	s__Methylocystis rosea	4209683	0.23974825655505932	0.20875113188189182	14613	GCA_003855495.1_genomic.fna.gz
G003938405	s__Acinetobacter sp002934695	s__Acinetobacter variabilis	3344469	0.007225125954842485	0.004998003835285762	350	GCA_003938405.1_genomic.fna.gz
G000252345	s__Vibrio campbellii	s__Vibrio campbellii	5064254	0.012695182592351872	0.013297757816336018	931	GCA_000252345.2_genomic.fna.gz
G003853875	s__Burkholderia contaminans	s__Burkholderia contaminans	8502118	0.38146874189330826	0.6708262876556287	46958	GCA_003853875.1_genomic.fna.gz
G004209325	s__Acinetobacter sp001696605	s__Acinetobacter wuhouensis	4025933	0.0682601575543175	0.05684049051980453	3979	GCA_004209325.1_genomic.fna.gz
G000219415	s__Sinorhizobium fredii	s__Sinorhizobium fredii	7143004	0.02073824017230165	0.03063915480033144	2145	GCA_000219415.2_genomic.fna.gz
G004364015	s__Nitrosospira multiformis_E	s__Nitrosospira multiformis	3232805	1.4743039349309488	0.9858038763454093	69006	GCA_004364015.1_genomic.fna.gz
G001306195	s__Vibrio splendidus	s__Vibrio splendidus	5330378	0.11572832670463393	0.12759147831035397	8931	GCA_001306195.1_genomic.fna.gz
G003115845	s__Brenneria_A roseae	s__Brenneria roseae	4508067	0.1348658081462972	0.12575237871597006	8803	GCA_003115845.1_genomic.fna.gz
G004359825	s__Macrococcus goetzii	s__Macrococcus goetzii	2526039	0.004153812958669098	0.002170256052267168	152	GCA_004359825.1_genomic.fna.gz
G003688565	s__Caballeronia udeis	s__Caballeronia udeis	11589458	0.050934397011967315	0.122095113463836	8547	GCA_003688565.1_genomic.fna.gz
G004014805	s__Mycolicibacterium elephantis	s__Mycolicibacterium elephantis	5469939	1.379460642556414	1.5606868999490071	109248	GCA_004014805.1_genomic.fna.gz
G003204935	s__Serratia marcescens_I	s__Serratia marcescens	5641305	3.2952858457543686	3.8450028086753854	269150	GCA_003204935.1_genomic.fna.gz
G900660525	s__Mycoplasmopsis bovigenitalium	s__Mycoplasma bovigenitalium	841512	0.029723747706499996	0.00517354067044365	362	GCA_900660525.1_genomic.fna.gz
G003610315	s__Rhodococcus pyridinivorans	s__Rhodococcus pyridinivorans	6415396	3.3682614511695794	4.4694414431055085	312861	GCA_003610315.1_genomic.fna.gz
G000957715	s__Klebsiella_B aerogenes	s__Klebsiella aerogenes	5352877	0.014587700652134801	0.0161509508180586	1131	GCA_000957715.1_genomic.fna.gz
G002014875	s__Streptococcus mitis	s__Streptococcus mitis	1989191	0.0015034368949789637	0.0006185654761448004	43	GCA_002014875.1_genomic.fna.gz
