Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002019665	s__Bacillus_G halmapalus	s__Bacillus halmapalus	4701879	0.20752524725713067	0.2329050454260608	16303	GCA_002019665.1_genomic.fna.gz
G000724605	s__Actinotignum schaalii	s__Actinotignum schaalii	2159306	0.106409484379613	0.054844241994648046	3839	GCA_000724605.1_genomic.fna.gz
G001425915	s__Phenylobacterium sp001425305	s__Phenylobacterium sp. Root1277	4267604	0.04402547843440091	0.04484610257298934	3139	GCA_001425915.1_genomic.fna.gz
G002531655	s__Rhizobium anhuiense	s__Rhizobium anhuiense	7094747	0.05245514447861292	0.08883037771328667	6218	GCA_002531655.1_genomic.fna.gz
G900240405	s__Salirhabdus sp900240405	s__Salirhabdus sp. Marseille-P4669	3492078	0.14073132319981746	0.11730356603185038	8211	GCA_900240405.1_genomic.fna.gz
G000317835	s__Deinococcus_A peraridilitoris	s__Deinococcus peraridilitoris	4513714	0.003679170887039519	0.003963880067545511	277	GCA_000317835.1_genomic.fna.gz
G002995755	s__Moorella humiferrea	s__Moorella humiferrea	2628568	0.009236569854504422	0.005795173514005613	406	GCA_002995755.1_genomic.fna.gz
G002964785	s__Pseudoalteromonas sp002964785	s__Pseudoalteromonas sp. T1lg48	3588956	0.5901391190682338	0.5055440999092223	35388	GCA_002964785.1_genomic.fna.gz
G001468035	s__Legionella tucsonensis	s__Legionella tucsonensis	3356485	0.07050506345474013	0.05648609168753629	3954	GCA_001468035.1_genomic.fna.gz
G900097105	s__Akkermansia glycaniphila	s__Akkermansia glycaniphila	3074078	0.03973760230588628	0.02915768568667478	2041	GCA_900097105.1_genomic.fna.gz
G000024025	s__Catenulispora acidiphila	s__Catenulispora acidiphila	10467782	0.321445152373349	0.8031525791897759	56221	GCA_000024025.1_genomic.fna.gz
G000711805	s__Vibrio rhizosphaerae	s__Vibrio rhizosphaerae	4463095	0.03464795776845427	0.03691052995150038	2584	GCA_000711805.1_genomic.fna.gz
G003173335	s__Methanospirillum stamsii	s__Methanospirillum stamsii	3740742	0.00518769911127936	0.004632005249012055	324	GCA_003173335.1_genomic.fna.gz
G003008555	s__SH-1 sp003008555	s__Rhodobacteraceae bacterium SH-1	4262966	0.11766093030386743	0.1197238446982618	8381	GCA_003008555.2_genomic.fna.gz
G000771265	s__Bifidobacterium thermacidophilum	s__Bifidobacterium thermophilum	2224837	0.48927229125449706	0.25982762753360633	18188	GCA_000771265.1_genomic.fna.gz
G900110105	s__Mucilaginibacter gossypiicola	s__Mucilaginibacter gossypiicola	8225572	0.06850390470529732	0.13449865557074556	9415	GCA_900110105.1_genomic.fna.gz
G000344575	s__Lactococcus lactis	s__Lactococcus lactis	2421471	0.9490382554801153	0.5485288817380516	38397	GCA_000344575.1_genomic.fna.gz
