Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000383295	s__Clostridium_E sporosphaeroides	s__[Clostridium] sporosphaeroides	3174421	0.019999710913171872	0.013076692169857065	915	GCA_000383295.1_genomic.fna.gz
G900112235	s__Marinospirillum celere	s__Marinospirillum celere	3083561	0.9180222152257531	0.5830628803799728	40814	GCA_900112235.1_genomic.fna.gz
G900111445	s__Oceanobacillus_A limi	s__Oceanobacillus limi	3913837	0.2516146457374485	0.2028375283194479	14199	GCA_900111445.1_genomic.fna.gz
G000258575	s__Stenotrophomonas geniculata	s__[Pseudomonas] geniculata	4678478	0.01456779393513569	0.014038090567276614	983	GCA_000258575.2_genomic.fna.gz
G001187725	s__Brevibacillus reuszeri	s__Brevibacillus reuszeri	6986486	0.4888349483905547	0.7034458944735524	49241	GCA_001187725.1_genomic.fna.gz
G001444445	s__Prevotella enoeca	s__Prevotella enoeca	2861432	1.2428963469314263	0.7325343592652822	51277	GCA_001444445.1_genomic.fna.gz
G000378125	s__Rudaea cellulosilytica	s__Rudaea cellulosilytica	4343639	0.860604866232141	0.7699582557883446	53897	GCA_000378125.1_genomic.fna.gz
G900142015	s__Bacteroides stercorirosoris	s__Bacteroides stercorirosoris	6268181	0.15747021433103003	0.20330572389357068	14231	GCA_900142015.1_genomic.fna.gz
G002214185	s__Streptomyces capitiformicae	s__Streptomyces capitiformicae	10989391	0.004864496947905049	0.0110108594670916	771	GCA_002214185.1_genomic.fna.gz
G002086215	s__Mycobacterium heidelbergense	s__Mycobacterium heidelbergense	4999105	0.008619353871196143	0.008875168938956565	621	GCA_002086215.1_genomic.fna.gz
G002285905	s__Rickettsia sp002285905	s__Rickettsia endosymbiont of Bemisia tabaci	1378618	0.09195565485937371	0.026111513459321507	1828	GCA_002285905.1_genomic.fna.gz
G001687605	s__Planococcus_B plakortidis	s__Planococcus plakortidis	3261818	0.08143708930399438	0.054713138342100835	3830	GCA_001687605.2_genomic.fna.gz
G000430685	s__Tuberibacillus calidus	s__Tuberibacillus calidus	3242009	0.8604447332269841	0.5745751716593381	40220	GCA_000430685.1_genomic.fna.gz
G000341395	s__Desulfocapsa sulfexigens	s__Desulfocapsa sulfexigens	4023512	0.010259067951466888	0.008502034561004368	595	GCA_000341395.1_genomic.fna.gz
G000214215	s__Marinomonas posidonica	s__Marinomonas posidonica	3899940	0.5751381801336694	0.46199766770904666	32340	GCA_000214215.1_genomic.fna.gz
G900103955	s__Alkalicoccus daliensis	s__Bacillus daliensis	3778165	0.08260176101771025	0.06428059462490016	4500	GCA_900103955.1_genomic.fna.gz
G000172415	s__Paraburkholderia graminis	s__Paraburkholderia graminis	7477263	0.02275433362814944	0.0350442231171514	2453	GCA_000172415.1_genomic.fna.gz
G001462435	s__Burkholderia humptydooensis	s__Burkholderia humptydooensis	6785123	1.16371529593576	1.6263504207675723	113845	GCA_001462435.1_genomic.fna.gz
G002188635	s__Pigmentiphaga sp002188635	s__Pigmentiphaga sp. NML030171	5862145	0.003296889642936822	0.0039808024451151915	279	GCA_002188635.1_genomic.fna.gz
G000253015	s__Bartonella clarridgeiae	s__Bartonella clarridgeiae	1522743	2.618167415172337	0.8211711517585235	57482	GCA_000253015.1_genomic.fna.gz
G001580865	s__Gluconobacter japonicus	s__Gluconobacter japonicus	3162929	0.1870538291799559	0.12186127142466045	8530	GCA_001580865.1_genomic.fna.gz
G003298775	s__Rhodosalinus sp003298775	s__Rhodosalinus sp. E84	3872454	0.029786094833818087	0.02375797900393599	1663	GCA_003298775.1_genomic.fna.gz
G000336635	s__Haloarcula japonica	s__Haloarcula japonica	4280359	0.004482215624035212	0.003951687555455126	277	GCA_000336635.1_genomic.fna.gz
G001685485	s__Formosa haliotis	s__Formosa haliotis	4305801	0.024693055763778764	0.021899714351885587	1533	GCA_001685485.1_genomic.fna.gz
G001641635	s__Bradyrhizobium sp001641635	s__Bradyrhizobium centrolobii	10111113	0.04511920974901746	0.09396586310156885	6578	GCA_001641635.1_genomic.fna.gz
G000469385	s__Leptotrichia sp000469385	s__Leptotrichia sp. oral taxon 879	2415750	1.2907322541332542	0.6422406786410032	44957	GCA_000469385.1_genomic.fna.gz
G001595645	s__Sulfurovum riftiae	s__Sulfurovum riftiae	2374692	0.29091733764599575	0.1422939883407418	9961	GCA_001595645.1_genomic.fna.gz
G000331105	s__Fibrella aestuarina	s__Fibrella aestuarina	6937263	22.43289901654038	32.05407284067331	2243785	GCA_000331105.1_genomic.fna.gz
G002135435	s__Acinetobacter sp002135435	s__Acinetobacter sp. ANC 3813	3857920	7.663349578339451	6.089498299487053	426265	GCA_002135435.1_genomic.fna.gz
G002209565	s__Candidimonas nitroreducens	s__Candidimonas nitroreducens	5606995	5.406643802504464	6.244067454846178	437085	GCA_002209565.1_genomic.fna.gz
G001673415	s__Mycobacterium europaeum_A	s__Mycobacterium sp. 1165196.3	5581711	0.30343742563649445	0.34885596275622405	24420	GCA_001673415.1_genomic.fna.gz
G003234185	s__Curtobacterium sp003234185	s__Curtobacterium sp. MCSS17_008	3252144	0.003987087897146709	0.0026707622924541773	187	GCA_003234185.1_genomic.fna.gz
G002095535	s__Pantoea cypripedii	s__Pantoea cypripedii	6553825	0.7986999032134399	1.0781722039420851	75472	GCA_002095535.1_genomic.fna.gz
G001278845	s__Actinomyces sp001278845	s__Actinomyces sp. oral taxon 414	3836419	0.02947760912704444	0.0232931352137597	1631	GCA_001278845.1_genomic.fna.gz
G900230225	s__Spirosoma fluviale	s__Spirosoma fluviale	7807294	0.01824347818184283	0.029337144115998026	2054	GCA_900230225.1_genomic.fna.gz
G002866065	s__Thiopseudomonas denitrificans	s__Thiopseudomonas denitrificans	2841088	0.19670651240477577	0.11511000769484371	8058	GCA_002866065.1_genomic.fna.gz
G000183565	s__Peptoniphilus_A harei_A	s__Peptoniphilus harei	1836030	0.32485733825754926	0.12285196671327439	8600	GCA_000183565.2_genomic.fna.gz
G900089855	s__Vibrio atlanticus	s__Vibrio atlanticus	4990786	0.03920167427956655	0.04029797496580597	2821	GCA_900089855.1_genomic.fna.gz
G000716545	s__Kitasatospora phosalacinea	s__Kitasatospora phosalacinea	7620895	0.1934890479839816	0.30371904420748974	21260	GCA_000716545.1_genomic.fna.gz
G002920895	s__Flavobacterium alvei	s__Flavobacterium alvei	3823090	0.011877077049835275	0.009352630021411039	655	GCA_002920895.1_genomic.fna.gz
G002025645	s__Curtobacterium pusillum	s__Curtobacterium pusillum	4541048	11.151568152372633	10.43041754323645	730129	GCA_002025645.1_genomic.fna.gz
G000814665	s__Pseudoalteromonas elyakovii	s__Pseudoalteromonas elyakovii	5454522	0.029183072523585776	0.03278667463488914	2295	GCA_000814665.1_genomic.fna.gz
G001273925	s__Bacillus_AZ sp001273925	s__Bacillus sp. FJAT-27251	5043950	0.016490564763157276	0.017132311455060258	1199	GCA_001273925.1_genomic.fna.gz
G000374525	s__Amorphus coralli	s__Amorphus coralli	4317545	0.06334688845906015	0.0563341594979135	3943	GCA_000374525.1_genomic.fna.gz
G001435195	s__Lactobacillus_O satsumensis	s__Lactobacillus satsumensis	2639652	0.10573963187098723	0.05749024083845524	4024	GCA_001435195.1_genomic.fna.gz
