Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003583285	s__Virgibacillus picturae	s__Oceanobacillus picturae	3663112	0.011412465181153854	0.009939002529342458	696	GCA_003583285.1_genomic.fna.gz
G003431665	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6425751	0.007749357561746057	0.011838664978643129	829	GCA_003431665.1_genomic.fna.gz
G003431735	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6104716	0.014803958596891842	0.021486044194468572	1504	GCA_003431735.1_genomic.fna.gz
G003431775	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	5780552	0.47331870728709025	0.6504832533464615	45534	GCA_003431775.1_genomic.fna.gz
G000298035	s__Aeromonas veronii	s__Aeromonas veronii	4565607	0.15256848778041715	0.16560616690317617	11592	GCA_000298035.1_genomic.fna.gz
G001647435	s__Aeromonas veronii	s__Aeromonas veronii	4523432	1.149977621120361	1.2367177472959552	86570	GCA_001647435.1_genomic.fna.gz
G002930045	s__Vibrio jasicida	s__Vibrio jasicida	6165807	0.0148962976669704	0.021836418378660325	1529	GCA_002930045.1_genomic.fna.gz
G002954525	s__Vibrio jasicida	s__Vibrio jasicida	6326035	0.008189596711818865	0.012317065315782378	862	GCA_002954525.1_genomic.fna.gz
G002929925	s__Vibrio jasicida	s__Vibrio jasicida	5909950	0.17424730140522893	0.24482908280448212	17138	GCA_002929925.1_genomic.fna.gz
G002930015	s__Vibrio jasicida	s__Vibrio jasicida	5838255	0.16168149038307666	0.224417387289778	15709	GCA_002930015.1_genomic.fna.gz
G002929985	s__Vibrio jasicida	s__Vibrio jasicida	6089772	0.11433555361613043	0.16553714859276714	11588	GCA_002929985.1_genomic.fna.gz
G001625175	s__Vibrio jasicida	s__Vibrio jasicida	5945135	0.11715628563905416	0.1655924200594741	11591	GCA_001625175.1_genomic.fna.gz
G002930005	s__Vibrio jasicida	s__Vibrio jasicida	5914347	0.005167055516135049	0.007265459182613074	509	GCA_002930005.1_genomic.fna.gz
G002929935	s__Vibrio jasicida	s__Vibrio jasicida	5814615	0.29127016876082823	0.4026522311046602	28186	GCA_002929935.1_genomic.fna.gz
G000400365	s__Vibrio jasicida	s__Vibrio jasicida	6052299	0.04086017487643158	0.05879409832648152	4116	GCA_000400365.1_genomic.fna.gz
G002144015	s__Acinetobacter pittii	s__Acinetobacter pittii	4043225	0.028800529952787108	0.02768480872016815	1938	GCA_002144015.1_genomic.fna.gz
G001706495	s__Acinetobacter pittii	s__Acinetobacter pittii	4018199	0.004426032799562887	0.004228235881115097	296	GCA_001706495.1_genomic.fna.gz
G002138225	s__Acinetobacter pittii	s__Acinetobacter pittii	3974924	0.17771973381916145	0.1679490770864804	11756	GCA_002138225.1_genomic.fna.gz
G003947985	s__Acinetobacter pittii	s__Acinetobacter pittii	3887370	0.0005557160194748559	0.0005135963553129614	36	GCA_003947985.1_genomic.fna.gz
G001415105	s__Acinetobacter pittii	s__Acinetobacter pittii	3978382	0.06805650610912502	0.0643708537031433	4506	GCA_001415105.1_genomic.fna.gz
G002740735	s__Acinetobacter pittii	s__Acinetobacter pittii	4038063	0.022854122218984283	0.02194071489071097	1536	GCA_002740735.1_genomic.fna.gz
G002143135	s__Acinetobacter pittii	s__Acinetobacter pittii	4082846	0.20001716042922565	0.19415268224596743	13591	GCA_002143135.1_genomic.fna.gz
G001706665	s__Acinetobacter pittii	s__Acinetobacter pittii	3919751	0.25796998608260335	0.2404035064981732	16828	GCA_001706665.1_genomic.fna.gz
G001418705	s__Vibrio fluvialis	s__Vibrio fluvialis	4524163	0.004660553532305846	0.005012898168761462	351	GCA_001418705.1_genomic.fna.gz
G000418995	s__Vibrio fluvialis	s__Vibrio fluvialis	4371313	0.02482799692663222	0.02580279342996252	1806	GCA_000418995.1_genomic.fna.gz
G007050345	s__Vibrio fluvialis	s__Vibrio fluvialis	4614072	0.09501284437946925	0.10422690099125391	7296	GCA_007050345.1_genomic.fna.gz
G001530375	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7577444	0.059120075611871055	0.10650521034211428	7455	GCA_001530375.1_genomic.fna.gz
G001529985	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7379158	0.0025265735942414536	0.004432532212811545	310	GCA_001529985.1_genomic.fna.gz
G001533325	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7719817	0.010149794483876783	0.01862847881089371	1304	GCA_001533325.1_genomic.fna.gz
G001882395	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7518894	0.0023856178622589067	0.004264498620729281	299	GCA_001882395.1_genomic.fna.gz
G001530545	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7770579	0.005125420486783526	0.009468823442412429	663	GCA_001530545.1_genomic.fna.gz
G001528365	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7556711	0.016285234696934776	0.029257685907397364	2048	GCA_001528365.1_genomic.fna.gz
G001533965	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7840471	0.255619190731719	0.4764844658408448	33354	GCA_001533965.1_genomic.fna.gz
G003473025	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2216375	0.0023208304441328475	0.0012229249168463456	86	GCA_003473025.1_genomic.fna.gz
