Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003431575	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6521082	0.12588227234678342	0.20343389344324522	14240	GCA_003431575.1_genomic.fna.gz
G003431605	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6319947	0.010958771580480274	0.017163837207661927	1201	GCA_003431605.1_genomic.fna.gz
G003431565	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6395074	0.011681497860951939	0.018513272079119243	1296	GCA_003431565.1_genomic.fna.gz
G003431725	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6258384	0.018401267875167975	0.028539675462722968	1998	GCA_003431725.1_genomic.fna.gz
G003609695	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6579338	0.018678669232747316	0.03045560318186753	2132	GCA_003609695.1_genomic.fna.gz
G003431645	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6304786	0.0742897951375445	0.11607497173840017	8125	GCA_003431645.1_genomic.fna.gz
G000419315	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6029340	0.055018226411533644	0.08220825633069466	5755	GCA_000419315.1_genomic.fna.gz
G003431655	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6362177	0.03175441011107031	0.05006668909133079	3505	GCA_003431655.1_genomic.fna.gz
G003431805	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6416700	0.1459410539154409	0.23207496258921856	16245	GCA_003431805.1_genomic.fna.gz
G000419335	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6134390	0.03929688116955759	0.059740457278636215	4182	GCA_000419335.1_genomic.fna.gz
G001596555	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2425481	0.001501243366779855	0.0009023770764085127	63	GCA_001596555.1_genomic.fna.gz
G003261375	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2606972	0.006651764671478336	0.004297464705854202	301	GCA_003261375.1_genomic.fna.gz
G007003215	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2686344	0.0026925917640209652	0.0017925497354890191	125	GCA_007003215.1_genomic.fna.gz
G001930505	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2649592	0.014166677160053046	0.009302208649916644	651	GCA_001930505.1_genomic.fna.gz
G007003125	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2692428	0.1658402673894863	0.11065554039043365	7746	GCA_007003125.1_genomic.fna.gz
G007003195	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2682132	0.014599593469789268	0.009704205534349955	679	GCA_007003195.1_genomic.fna.gz
G003261415	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2689542	0.15595589183519135	0.1039487312526239	7276	GCA_003261415.1_genomic.fna.gz
G007003065	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2664189	0.010457851082089511	0.0069047277594702725	483	GCA_007003065.1_genomic.fna.gz
G007003315	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2683169	2.442190510130189	1.6239275239306947	113675	GCA_007003315.1_genomic.fna.gz
G900027635	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2012809	0.0018046722444809507	0.000900202014345162	63	GCA_900027635.1_genomic.fna.gz
G900030045	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2052803	0.0011238183735098742	0.0005717188054481676	40	GCA_900030045.1_genomic.fna.gz
G001145305	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2111295	0.00572199979174258	0.0029938899512165548	210	GCA_001145305.2_genomic.fna.gz
G001127545	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2052176	0.04605673725680674	0.023423233538521784	1640	GCA_001127545.2_genomic.fna.gz
G900032885	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2093819	0.002292422206037653	0.0011895229317786251	83	GCA_900032885.1_genomic.fna.gz
G001128465	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2092747	0.7918966674230749	0.41069963706468376	28749	GCA_001128465.1_genomic.fna.gz
G900191725	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2063386	0.20433170867679087	0.10448533078811295	7314	GCA_900191725.1_genomic.fna.gz
G900024225	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2065278	0.03369801950139129	0.01724733392612347	1207	GCA_900024225.1_genomic.fna.gz
G900194965	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2082537	0.014228750180216668	0.007343423183487354	514	GCA_900194965.1_genomic.fna.gz
G900032815	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2015199	0.0014460391576334624	0.0007221660506477573	51	GCA_900032815.1_genomic.fna.gz
G002014615	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5849665	0.02053672137738754	0.029771531925434663	2084	GCA_002014615.1_genomic.fna.gz
G002569225	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5748771	0.014126689613860042	0.020125861880377065	1409	GCA_002569225.1_genomic.fna.gz
G002572385	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5738096	0.8039700249047713	1.1432645637552081	80029	GCA_002572385.1_genomic.fna.gz
G002579475	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5859346	0.014907962294419062	0.021647438059457954	1515	GCA_002579475.1_genomic.fna.gz
