Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001424945	s__Rhizobium sp001424945	s__Rhizobium sp. Root1203	6705461	0.003293694573312421	0.005140207755834345	360	GCA_001424945.1_genomic.fna.gz
G002192415	s__Paenibacillus donghaensis	s__Paenibacillus donghaensis	8542333	0.006990341842644163	0.013897721958032818	973	GCA_002192415.1_genomic.fna.gz
G000970045	s__MTP4 sp000970045	s__Methanosarcina sp. MTP4	4211468	0.5220052929353158	0.5116548782151551	35816	GCA_000970045.1_genomic.fna.gz
G000374105	s__Kangiella aquimarina	s__Kangiella aquimarina	2681803	0.012470213662723372	0.007783402227547772	545	GCA_000374105.1_genomic.fna.gz
G900089585	s__Micromonospora sediminicola	s__Micromonospora sediminicola	6885700	0.30058520157855995	0.48170860029184326	33720	GCA_900089585.1_genomic.fna.gz
G003254845	s__Leptospira borgpetersenii	s__Leptospira borgpetersenii	3907328	0.019692216388024895	0.017907838796968466	1254	GCA_003254845.1_genomic.fna.gz
G001668625	s__Mycolicibacillus sp001668625	s__Mycobacterium sp. 1274756.6	3760301	0.012400078915452854	0.010852149466124287	760	GCA_001668625.1_genomic.fna.gz
G000708595	s__Flavobacterium sp000708595	s__Flavobacterium sp. KJJ	4597628	0.0008461351243650846	0.000905403689840372	63	GCA_000708595.2_genomic.fna.gz
G000768315	s__Pseudooceanicola atlanticus	s__Pseudooceanicola atlanticus	4938305	2.517043433372658	2.8929260114426225	202505	GCA_000768315.1_genomic.fna.gz
G900115695	s__Pseudomonas_E toyotomiensis	s__Pseudomonas toyotomiensis	5489814	1.6182874212651344	2.067673664198454	144737	GCA_900115695.1_genomic.fna.gz
G000021745	s__Methylocella silvestris	s__Methylocella silvestris	4305430	0.005454058094514487	0.005465186659854089	383	GCA_000021745.1_genomic.fna.gz
G002237535	s__Bacterioplanes sanyensis	s__Bacterioplanes sanyensis	4293726	0.09290404563642732	0.09284054060192959	6499	GCA_002237535.1_genomic.fna.gz
G000763885	s__Paracoccus versutus	s__Paracoccus versutus	5500748	0.06962394206763017	0.08913516362641845	6239	GCA_000763885.1_genomic.fna.gz
G000403395	s__Anaerotruncus sp000403395	s__Anaerotruncus sp. G3(2012)	3620383	0.04919670526847624	0.041453312760256995	2902	GCA_000403395.2_genomic.fna.gz
G002263605	s__Pseudomonas_E sp002263605	s__Pseudomonas sp. IB20	6484439	0.014940151239499993	0.022547381358448845	1578	GCA_002263605.1_genomic.fna.gz
G001429555	s__Nocardioides sp001429555	s__Nocardioides sp. Soil797	4386361	0.004150081621097209	0.004236719552941063	297	GCA_001429555.1_genomic.fna.gz
G000969645	s__Iodobacter sp000969645	s__Janthinobacterium sp. B9-8	4726850	0.13073076229700972	0.14381968120646274	10067	GCA_000969645.2_genomic.fna.gz
G000376325	s__Campylobacter_A curvus	s__Campylobacter curvus	1954904	0.46559717951992885	0.21183830041528845	14829	GCA_000376325.1_genomic.fna.gz
G900109815	s__Acinetobacter sp000632455	s__Acinetobacter sp. DSM 11652	3051278	0.0138923060783978	0.009865630105930001	691	GCA_900109815.1_genomic.fna.gz
G002249865	s__Mycobacterium pseudoshottsii	s__Mycobacterium marinum	6254535	0.001037486196863702	0.0015102403240267969	106	GCA_002249865.1_genomic.fna.gz
G002884495	s__Rummeliibacillus pycnus	s__Rummeliibacillus pycnus	3851193	0.011477013136926773	0.010287097822868026	720	GCA_002884495.1_genomic.fna.gz
G000297555	s__Paenisporosarcina_A sp000297555	s__Paenisporosarcina sp. TG-14	3825949	1.5893392009048262	1.4152217006496814	99066	GCA_000297555.1_genomic.fna.gz
G000814185	s__Lactobacillus_C casei	s__Lactobacillus sp. FMNP02	2990020	0.2979094019350112	0.20731322627479914	14512	GCA_000814185.1_genomic.fna.gz
G900078665	s__Mycolicibacterium houstonense	s__Mycolicibacterium houstonense	6451811	0.057166981102289564	0.08584116487702287	6009	GCA_900078665.2_genomic.fna.gz
G000373785	s__Erysipelothrix tonsillarum	s__Erysipelothrix tonsillarum	1931022	0.015537283267734936	0.00698282266234527	489	GCA_000373785.1_genomic.fna.gz
G900114735	s__Pseudomonas_D bauzanensis	s__Pseudomonas bauzanensis	3541633	0.19599105279059212	0.16155057525126948	11309	GCA_900114735.1_genomic.fna.gz
G002786325	s__Pseudooceanicola_B lipolyticus	s__Pseudooceanicola lipolyticus	5235224	0.031195892231840983	0.038010307880410175	2661	GCA_002786325.1_genomic.fna.gz
G001406775	s__Intestinibacter bartlettii	s__Intestinibacter bartlettii	3006809	3.698333200667441	2.588097213449894	181167	GCA_001406775.1_genomic.fna.gz
G003063415	s__Limnohabitans sp003063415	s__Limnohabitans sp. 2KL-17	3500909	0.13891003320492584	0.11318350654144903	7923	GCA_003063415.1_genomic.fna.gz
G900048035	s__Gullanella endobia	s__Candidatus Gullanella endobia	938041	0.19682809892486788	0.042971214286298916	3008	GCA_900048035.1_genomic.fna.gz
G003234365	s__Curtobacterium sp003234365	s__Curtobacterium sp. MCJR17_020	4012542	0.04395103424158965	0.041044729501629386	2873	GCA_003234365.1_genomic.fna.gz
G001262635	s__Aestuariivita boseongensis	s__Aestuariivita boseongensis	3944324	0.0038921226173859826	0.0035729571133531848	250	GCA_001262635.1_genomic.fna.gz
G000734895	s__Calothrix sp000734895	s__Calothrix sp. 336/3	6420126	0.339667231846984	0.5075348994142924	35527	GCA_000734895.2_genomic.fna.gz
G001866675	s__Streptomyces sp001866675	s__Streptomyces sp. MUSC 14	10274825	0.3043433761182963	0.7277915268693617	50945	GCA_001866675.1_genomic.fna.gz
G002442575	s__Halomonas hydrothermalis	s__Halomonas hydrothermalis	3933432	0.14993273498945303	0.137257731602849	9608	GCA_002442575.1_genomic.fna.gz
G000021945	s__Chloroflexus aggregans	s__Chloroflexus aggregans	4684931	0.030591150189491344	0.03335551977215786	2335	GCA_000021945.1_genomic.fna.gz
G002860125	s__Bacillus_BJ canaveralius	s__Bacillus canaveralius	4694512	0.03830875609671068	0.04185595075832534	2930	GCA_002860125.1_genomic.fna.gz
G000495475	s__Halobaculum tyrrellensis	s__Candidatus Halobonum tyrrellensis	3675087	0.005223321072097349	0.004467690238313673	313	GCA_000495475.1_genomic.fna.gz
G002177135	s__Natronolimnobius baerhuensis	s__Natronolimnobius baerhuensis	3914301	0.05481711019307329	0.04993891048704749	3496	GCA_002177135.1_genomic.fna.gz
G000285555	s__Kurthia massiliensis	s__Kurthia massiliensis	3230817	0.058432862462716506	0.043937791989483485	3076	GCA_000285555.1_genomic.fna.gz
G001406035	s__Labrenzia alba	s__Labrenzia alba	6867338	0.0367817300299435	0.05878808088791227	4115	GCA_001406035.1_genomic.fna.gz
G001274875	s__Spiroplasma kunkelii	s__Spiroplasma kunkelii	1514561	0.013156855853990065	0.004637752770370884	325	GCA_001274875.1_genomic.fna.gz
G000765165	s__Clostridium_AK sp900185645	s__Clostridium sp. HMP27	3850950	0.11761685750163653	0.10541590922337224	7379	GCA_000765165.1_genomic.fna.gz
G000016085	s__Chlorobium phaeovibrioides	s__Chlorobium phaeovibrioides	1966858	0.2140061777739521	0.09796434168184925	6858	GCA_000016085.1_genomic.fna.gz
G002355275	s__Rhizorhabdus dicambivorans	s__Rhizorhabdus dicambivorans	5541299	0.00010166167501216609	0.0001311105239825688	9	GCA_002355275.1_genomic.fna.gz
G001014645	s__Luteimonas sp001014645	s__Luteimonas sp. FCS-9	3945173	0.06042174344956047	0.055478921791507645	3884	GCA_001014645.1_genomic.fna.gz
G001447155	s__Marinobacter sp001447155	s__Marinobacter sp. LQ44	4435564	8.835029478608353e-05	9.12064517050126e-05	6	GCA_001447155.2_genomic.fna.gz
G003046365	s__Oceanicaulis sp003046365	s__Oceanicaulis sp. PT13A	3032953	0.003379116743413754	0.0023852702085679417	167	GCA_003046365.1_genomic.fna.gz
G900129305	s__Desulfacinum infernum	s__Desulfacinum infernum	4239823	0.019699005727417628	0.019438410097575715	1361	GCA_900129305.1_genomic.fna.gz
G900116715	s__Polaromonas sp900116715	s__Polaromonas sp. YR568	4827503	0.027231141775295557	0.030595468723614343	2142	GCA_900116715.1_genomic.fna.gz
G000154785	s__Roseobacter litoralis	s__Roseobacter litoralis	4745450	0.010469360009616574	0.011562885985969606	809	GCA_000154785.2_genomic.fna.gz
G001298735	s__CYSP01 sp001298735	s__Propionispora sp. 2/2-37	4121509	0.010535779992468455	0.010106287600658232	707	GCA_001298735.1_genomic.fna.gz
G002023715	s__Elizabethkingia occulta	s__Elizabethkingia occulta	4154012	0.021263437762351758	0.02055748274981671	1439	GCA_002023715.1_genomic.fna.gz
G001432305	s__Hylemonella sp001432305	s__Curvibacter sp. PAE-UM	3632663	0.03129662253244367	0.026460088338745573	1852	GCA_001432305.1_genomic.fna.gz
G002101905	s__Mycobacterium shimoidei	s__Mycobacterium shimoidei	4713740	0.21122635483882876	0.23173009297800762	16221	GCA_002101905.1_genomic.fna.gz
G001889165	s__Bacillus_AY weihaiensis	s__Bacillus weihaiensis	4361276	0.021021848618193926	0.021337974080758004	1494	GCA_001889165.1_genomic.fna.gz
G900103475	s__Maricaulis salignorans	s__Maricaulis salignorans	3117768	0.06711095064459564	0.0486974133370028	3409	GCA_900103475.1_genomic.fna.gz
G000749915	s__Pectobacterium polaris	s__Pectobacterium polaris	4574142	0.02690918779598612	0.02864698625742746	2005	GCA_000749915.1_genomic.fna.gz
G001679745	s__Vibrio alginolyticus	s__Vibrio alginolyticus	5406094	0.05145731737593519	0.0647439872148648	4532	GCA_001679745.1_genomic.fna.gz
G000747155	s__Arenimonas metalli	s__Arenimonas metalli	3056622	0.009978384417837534	0.007098566793338474	497	GCA_000747155.1_genomic.fna.gz
G002632755	s__Xenorhabdus ishibashii	s__Xenorhabdus ishibashii	3859546	0.5827822283550426	0.523493421573326	36645	GCA_002632755.1_genomic.fna.gz
G001436755	s__Lactobacillus_O aquaticus	s__Lactobacillus aquaticus	2407726	0.00942071422666776	0.005279096487400439	370	GCA_001436755.1_genomic.fna.gz
G000024125	s__Robiginitalea biformata	s__Robiginitalea biformata	3530383	0.06956058627555796	0.05715493882547128	4001	GCA_000024125.1_genomic.fna.gz
G001650315	s__Streptococcus sp001650315	s__Streptococcus sp. CCUG 49591	1928655	0.0058376139911636565	0.0026203459281317364	183	GCA_001650315.1_genomic.fna.gz
G000934745	s__Desulfonatronum thioautotrophicum	s__Desulfonatronum thioautotrophicum	4634603	0.07388015771635256	0.07969096019878114	5578	GCA_000934745.1_genomic.fna.gz
G001420285	s__Chryseobacterium aquaticum	s__Chryseobacterium aquaticum	3813178	0.6549993223399809	0.5812950660822168	40691	GCA_001420285.1_genomic.fna.gz
G001421245	s__Sphingomonas sp001421245	s__Sphingomonas sp. Leaf10	4135713	0.005899374059110298	0.005678387612546137	397	GCA_001421245.1_genomic.fna.gz
G001477225	s__Pseudomonas_E parafulva_B	s__Pseudomonas parafulva	4823531	0.01430657579203592	0.01606088532928622	1124	GCA_001477225.1_genomic.fna.gz
G003260095	s__Glaesserella sp003260095	s__Glaesserella sp. HHC-2018	2301024	0.2205273917532919	0.11810067961626838	8267	GCA_003260095.1_genomic.fna.gz
G003144035	s__Vibrio sp003144035	s__Vibrio sp. E4404	4265296	0.3173639593683151	0.3150471015696215	22053	GCA_003144035.1_genomic.fna.gz
G000170915	s__Limnobacter sp000170915	s__Limnobacter sp. MED105	3390271	0.006626398392753877	0.0052285427724783505	366	GCA_000170915.1_genomic.fna.gz
G001573105	s__Acinetobacter baumannii	s__Acinetobacter baumannii	3879636	0.00028525918453991173	0.0002575723998241832	18	GCA_001573105.1_genomic.fna.gz
G000380205	s__Ancylobacter sp000378025	s__Ancylobacter sp. FA202	5354552	0.010948135143126644	0.013643694850182825	955	GCA_000380205.1_genomic.fna.gz
G000015165	s__Bradyrhizobium sp000015165	s__Bradyrhizobium sp. BTAi1	8493513	0.19938520726836498	0.39413862516250325	27590	GCA_000015165.1_genomic.fna.gz
G000709395	s__Mesorhizobium huakuii	s__Mesorhizobium huakuii	6881675	0.009506179864695437	0.015225406374709774	1066	GCA_000709395.1_genomic.fna.gz
G900197655	s__Helicobacter_E salomonis	s__Helicobacter salomonis	1662851	0.03668024787343082	0.014195618034852777	994	GCA_900197655.1_genomic.fna.gz
