Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003350015	s__Moraxella canis	s__Moraxella canis	2116559	0.005094159744311761	0.0027530468911134915	193	GCA_003350015.1_genomic.fna.gz
G000964825	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2460104	0.0009998018000303686	0.00062802661831131	44	GCA_000964825.1_genomic.fna.gz
G900683755	s__Ruthenibacterium lactatiformans	s__Ruthenibacterium lactatiformans	4419852	0.0014868704473876633	0.0016779983389478446	117	GCA_900683755.1_genomic.fna.gz
G003431845	s__Borrelia miyamotoi	s__Borrelia miyamotoi	978929	0.21778622896879862	0.054436761316560826	3811	GCA_003431845.1_genomic.fna.gz
G003843525	s__Neisseria meningitidis_B	s__Neisseria meningitidis	2052245	1.9016381844898578	0.9964781159533441	69753	GCA_003843525.1_genomic.fna.gz
G900454805	s__Pragia fontium	s__Pragia fontium	4074088	0.1894837383237083	0.19711197963387864	13798	GCA_900454805.1_genomic.fna.gz
G000931495	s__Vibrio fluvialis	s__Vibrio fluvialis	4849960	0.19340982141503466	0.23951204041240343	16766	GCA_000931495.1_genomic.fna.gz
G003434175	s__Faecalibacterium prausnitzii_C	s__Faecalibacterium prausnitzii	2736062	0.015840287165684773	0.011066229044107095	775	GCA_003434175.1_genomic.fna.gz
G003800545	s__Pectobacterium atrosepticum	s__Pectobacterium atrosepticum	4933394	0.0630661486899939	0.07944247784502315	5561	GCA_003800545.1_genomic.fna.gz
G000760675	s__Rhodococcus fascians	s__Rhodococcus fascians	6032816	0.006181766284829016	0.009522332258029972	667	GCA_000760675.1_genomic.fna.gz
G000749995	s__Ralstonia solanacearum	s__Ralstonia solanacearum	5629362	0.18811191427459562	0.27038721337140886	18927	GCA_000749995.1_genomic.fna.gz
G005924195	s__Acinetobacter fasciculus	s__Acinetobacter lwoffii	3615619	0.4152255194554891	0.38333402288371676	26833	GCA_005924195.1_genomic.fna.gz
G003964485	s__Enterobacter cloacae_M	s__Enterobacter asburiae	4618376	0.06228251317355236	0.07344565123290825	5141	GCA_003964485.1_genomic.fna.gz
G000178515	s__Actinobacillus pleuropneumoniae	s__Actinobacillus pleuropneumoniae	2218721	0.7790612280229413	0.4413518536103408	30895	GCA_000178515.1_genomic.fna.gz
G006124975	s__Vibrio rotiferianus	s__Vibrio rotiferianus	5433650	0.15040670950330645	0.20867457640525422	14607	GCA_006124975.1_genomic.fna.gz
G002892225	s__Phaeobacter inhibens	s__Phaeobacter inhibens	4648923	0.10619701566633678	0.1260594289118843	8824	GCA_002892225.1_genomic.fna.gz
G900156985	s__Elizabethkingia anophelis	s__Elizabethkingia anophelis	3959008	0.04196492682505828	0.04242125565447127	2969	GCA_900156985.1_genomic.fna.gz
G003986695	s__Enterobacter mori	s__Enterobacter mori	5276730	0.011585672649328386	0.015609780493984324	1093	GCA_003986695.1_genomic.fna.gz
G900451125	s__Hafnia alvei	s__Hafnia alvei	4696389	0.009037484150867178	0.010837329568592537	759	GCA_900451125.1_genomic.fna.gz
G004001025	s__Paenibacillus amylolyticus_C	s__Paenibacillus amylolyticus	7110896	0.015745946828799363	0.02858931681453792	2001	GCA_004001025.1_genomic.fna.gz
G002045025	s__Salmonella enterica	s__Salmonella enterica	4522045	0.1169299859386311	0.13501171286356026	9451	GCA_002045025.1_genomic.fna.gz
G006716005	s__Zymomonas mobilis	s__Zymomonas mobilis	2110151	1.5103041962476214	0.8137455617775294	56962	GCA_006716005.1_genomic.fna.gz
G002901745	s__Pseudomonas_E protegens	s__Pseudomonas protegens	6945648	0.026551582765241073	0.04708839139207221	3296	GCA_002901745.1_genomic.fna.gz
G002969055	s__Photorhabdus luminescens_B	s__Photorhabdus luminescens	5395311	0.016185789064763294	0.022297749378105112	1561	GCA_002969055.1_genomic.fna.gz
G001867255	s__Citrobacter portucalensis	s__Citrobacter portucalensis	5388828	0.021725741654016553	0.02989369525100749	2093	GCA_001867255.1_genomic.fna.gz
G006740765	s__Leisingera aquaemixtae	s__Leisingera aquaemixtae	4380105	0.022887647167801877	0.025597428655837074	1792	GCA_006740765.1_genomic.fna.gz
G001053655	s__Alloscardovia omnicolens	s__Alloscardovia omnicolens	1725024	1.016851947291262	0.44788192507239677	31352	GCA_001053655.1_genomic.fna.gz
G005796045	s__Lactobacillus_C zeae	s__Lactobacillus zeae	3083267	0.28562184910164057	0.2248605305263017	15740	GCA_005796045.1_genomic.fna.gz
G006246155	s__Aeromonas dhakensis	s__Aeromonas dhakensis	4978023	0.010410129004340171	0.013231944788999256	926	GCA_006246155.1_genomic.fna.gz
