Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G004368255	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1875659	0.004569783061309612	0.0023003737860446457	161	GCA_004368255.1_genomic.fna.gz
G000155495	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1951667	0.0036576029823041103	0.001915804648993025	134	GCA_000155495.1_genomic.fna.gz
G001698615	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1855374	0.03952614708219821	0.019681803423662523	1378	GCA_001698615.1_genomic.fna.gz
G001698625	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1691767	0.002312433484275133	0.0010499261188950785	73	GCA_001698625.1_genomic.fna.gz
G001298055	s__Helicobacter_D pullorum	s__Helicobacter pullorum	2131353	0.00966339876580927	0.005527569693864376	387	GCA_001298055.1_genomic.fna.gz
G001698755	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1731995	0.05031060772631439	0.023385956551230415	1637	GCA_001698755.1_genomic.fna.gz
G001698765	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1783256	0.010588239077242803	0.005067413848446349	355	GCA_001698765.1_genomic.fna.gz
G000160615	s__Mobiluncus mulieris	s__Mobiluncus mulieris	2435166	0.04663651514178782	0.030479202786379705	2134	GCA_000160615.1_genomic.fna.gz
G900450465	s__Mobiluncus mulieris	s__Mobiluncus mulieris	2510813	0.0997770587853756	0.06723478298354456	4706	GCA_900450465.1_genomic.fna.gz
G003385435	s__Staphylococcus felis	s__Staphylococcus felis	2395775	0.00016464090537027506	0.00010586020129522129	7	GCA_003385435.1_genomic.fna.gz
G003387875	s__Staphylococcus felis	s__Staphylococcus felis	2467318	0.016494613923638518	0.010922353367514561	765	GCA_003387875.1_genomic.fna.gz
G003388125	s__Staphylococcus felis	s__Staphylococcus felis	2394735	0.019975016350206792	0.012837886927402654	899	GCA_003388125.1_genomic.fna.gz
G003387895	s__Staphylococcus felis	s__Staphylococcus felis	2435140	0.0037214312615667247	0.0024321081172621597	170	GCA_003387895.1_genomic.fna.gz
G003387955	s__Staphylococcus felis	s__Staphylococcus felis	2404746	0.011118805423653719	0.007175898420825876	502	GCA_003387955.1_genomic.fna.gz
G003387915	s__Staphylococcus felis	s__Staphylococcus felis	2454027	0.016865944751769436	0.01110807877950805	778	GCA_003387915.1_genomic.fna.gz
G003388035	s__Staphylococcus felis	s__Staphylococcus felis	2394985	0.009435483672102314	0.006064791937476314	425	GCA_003388035.1_genomic.fna.gz
G003391635	s__Staphylococcus felis	s__Staphylococcus felis	2381066	0.012328940671355561	0.007878547132137365	551	GCA_003391635.1_genomic.fna.gz
G003388075	s__Staphylococcus felis	s__Staphylococcus felis	2343559	0.0026221022944185077	0.0016492043178732902	115	GCA_003388075.1_genomic.fna.gz
G002115685	s__Leuconostoc citreum	s__Leuconostoc citreum	1829881	0.30622356313225624	0.15038703412739274	10527	GCA_002115685.1_genomic.fna.gz
G006381855	s__Leuconostoc citreum	s__Leuconostoc citreum	1835522	0.0024611315905988754	0.001212392860597672	85	GCA_006381855.1_genomic.fna.gz
G000955645	s__Prevotella intermedia	s__Prevotella intermedia	2790340	0.22740929928939277	0.17029985804633388	11921	GCA_000955645.1_genomic.fna.gz
G002753855	s__Prevotella intermedia	s__Prevotella intermedia	2905571	0.08095882100710483	0.06313128196232275	4419	GCA_002753855.1_genomic.fna.gz
G004119215	s__Clostridium_G tetani	s__Clostridium tetani	2762392	0.0039009152246521663	0.0028920164636515476	202	GCA_004119215.1_genomic.fna.gz
G000007625	s__Clostridium_G tetani	s__Clostridium tetani	2873333	0.05357211790882225	0.041311761930146414	2892	GCA_000007625.1_genomic.fna.gz
G004115495	s__Clostridium_G tetani	s__Clostridium tetani	2838573	0.017035935654202986	0.012978216051366304	908	GCA_004115495.1_genomic.fna.gz
G004119295	s__Clostridium_G tetani	s__Clostridium tetani	2860089	0.007323922452458341	0.005621759028349112	394	GCA_004119295.1_genomic.fna.gz
G004168545	s__Clostridium_G tetani	s__Clostridium tetani	2860667	0.0004870199585357168	0.00037390649274028593	26	GCA_004168545.1_genomic.fna.gz
G004115905	s__Clostridium_G tetani	s__Clostridium tetani	2895876	0.041057037907874405	0.03190924410906766	2234	GCA_004115905.1_genomic.fna.gz
G003944565	s__Escherichia fergusonii	s__Escherichia fergusonii	5179664	0.05781553781320239	0.0803702093147161	5626	GCA_003944565.2_genomic.fna.gz
G000191665	s__Escherichia fergusonii	s__Escherichia fergusonii	4866106	0.0028989849561011534	0.0037859638937912093	265	GCA_000191665.1_genomic.fna.gz
G002951525	s__Escherichia fergusonii	s__Escherichia fergusonii	4834952	0.002279743974649973	0.002958197628375244	207	GCA_002951525.1_genomic.fna.gz
G003382705	s__Escherichia fergusonii	s__Escherichia fergusonii	5069347	0.003117188137582565	0.004240958043724605	297	GCA_003382705.1_genomic.fna.gz
G002951495	s__Escherichia fergusonii	s__Escherichia fergusonii	5067154	0.030659476703016778	0.041694405193496084	2919	GCA_002951495.1_genomic.fna.gz
G002965025	s__Escherichia fergusonii	s__Escherichia fergusonii	4290658	0.01913742371511387	0.022037194908212054	1543	GCA_002965025.1_genomic.fna.gz
G001957105	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7013092	0.0003724444352053369	0.0007010031459859646	49	GCA_001957105.1_genomic.fna.gz
G001531615	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7168717	0.00926730152225503	0.017829685007866282	1248	GCA_001531615.1_genomic.fna.gz
G001523825	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7869073	0.07748207160825392	0.1636340724652374	11454	GCA_001523825.1_genomic.fna.gz
G001532215	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7450821	0.0005820937576395884	0.0011639813263133363	81	GCA_001532215.1_genomic.fna.gz
G001531665	s__Burkholderia ubonensis	s__Burkholderia ubonensis	6310759	0.06543570619871059	0.11082693693045624	7758	GCA_001531665.1_genomic.fna.gz
G003472575	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2142870	0.006520346253919865	0.003749863204225388	262	GCA_003472575.1_genomic.fna.gz
G003464925	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2202985	0.01115251230075482	0.006593760857671608	462	GCA_003464925.1_genomic.fna.gz
G000940535	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2254339	0.0010808224317789992	0.0006539168301058241	46	GCA_000940535.1_genomic.fna.gz
G005405745	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2545726	0.002448861618342926	0.0016731113435302942	117	GCA_005405745.1_genomic.fna.gz
G005405825	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2515748	0.0003340911340361986	0.00022556983812928682	16	GCA_005405825.1_genomic.fna.gz
G005405725	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2548130	0.0006483508846052599	0.00044338462558433825	31	GCA_005405725.1_genomic.fna.gz
G000964825	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2460104	0.15061779154494803	0.09944402261477892	6961	GCA_000964825.1_genomic.fna.gz
G900327225	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2089396	0.001128051994498714	0.0006325557644543768	44	GCA_900327225.1_genomic.fna.gz
G003579225	s__Staphylococcus_A vitulinus	s__Staphylococcus vitulinus	2577584	0.11308775084543814	0.07823072139028309	5476	GCA_003579225.1_genomic.fna.gz
G006739545	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5179960	0.004795966768054621	0.006667323264665043	467	GCA_006739545.1_genomic.fna.gz
G003386475	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5561540	0.007714669905722752	0.011514931386639176	806	GCA_003386475.1_genomic.fna.gz
G003469775	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4953783	0.004957759871019487	0.006591304987894615	461	GCA_003469775.1_genomic.fna.gz
G003475725	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5176159	0.04231572242643979	0.058783888276068716	4115	GCA_003475725.1_genomic.fna.gz
G006494755	s__Shewanella marisflavi	s__Shewanella marisflavi	4343492	0.023375486033913182	0.02724887751617085	1907	GCA_006494755.1_genomic.fna.gz
G003994875	s__Campylobacter fetus	s__Campylobacter fetus	1818560	0.014739156952871186	0.007193648595510745	504	GCA_003994875.1_genomic.fna.gz
G003994885	s__Campylobacter fetus	s__Campylobacter fetus	1828194	0.06235658730056654	0.030595218503336612	2142	GCA_003994885.1_genomic.fna.gz
G001175445	s__Streptococcus equi	s__Streptococcus equi	2151038	0.002005918443219791	0.0011580046284540135	81	GCA_001175445.1_genomic.fna.gz
G001178565	s__Streptococcus equi	s__Streptococcus equi	2159468	0.007991631949431822	0.004631601526933293	324	GCA_001178565.1_genomic.fna.gz
G001176305	s__Streptococcus equi	s__Streptococcus equi	2125659	0.003945471172000455	0.002250823348181445	158	GCA_001176305.1_genomic.fna.gz
G001177885	s__Streptococcus equi	s__Streptococcus equi	2131425	0.003580875761288963	0.0020483692609595825	143	GCA_001177885.1_genomic.fna.gz
G001176025	s__Streptococcus equi	s__Streptococcus equi	2137782	0.00041389410519206414	0.00023746608824785301	17	GCA_001176025.1_genomic.fna.gz
G001175245	s__Streptococcus equi	s__Streptococcus equi	2159320	0.004122977723603677	0.002389334405000063	167	GCA_001175245.1_genomic.fna.gz
G001175465	s__Streptococcus equi	s__Streptococcus equi	2128820	0.4633621799494666	0.2647332347021203	18531	GCA_001175465.1_genomic.fna.gz
G001177525	s__Streptococcus equi	s__Streptococcus equi	2134215	0.014961876769005136	0.008569849251332352	600	GCA_001177525.1_genomic.fna.gz
