Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G001698695	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1804031	0.012058460769331723	0.0056963596965827045	399	GCA_001698695.1_genomic.fna.gz
G001698625	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1691767	0.11955265420644798	0.052961625473156256	3707	GCA_001698625.1_genomic.fna.gz
G001698615	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1855374	0.18026416443392415	0.0875794876873955	6131	GCA_001698615.1_genomic.fna.gz
G001299515	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1814776	0.09322174774190367	0.04429980374666284	3101	GCA_001299515.1_genomic.fna.gz
G001298055	s__Helicobacter_D pullorum	s__Helicobacter pullorum	2131353	0.016403617120105567	0.009154961927146175	641	GCA_001298055.1_genomic.fna.gz
G001698595	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1856511	0.005249052628231883	0.0025517609559073382	179	GCA_001698595.1_genomic.fna.gz
G000155495	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1951667	0.11200711596469652	0.05724174542550815	4007	GCA_000155495.1_genomic.fna.gz
G005844135	s__Dorea hylemonae	s__[Clostridium] hylemonae	3794810	0.0004901530528081981	0.00048706091734006165	34	GCA_005844135.1_genomic.fna.gz
G003391645	s__Staphylococcus felis	s__Staphylococcus felis	2409877	0.09893435908242326	0.062431469239729545	4370	GCA_003391645.1_genomic.fna.gz
G003387875	s__Staphylococcus felis	s__Staphylococcus felis	2467318	0.0028874042847987064	0.0018654957237519334	131	GCA_003387875.1_genomic.fna.gz
G003388125	s__Staphylococcus felis	s__Staphylococcus felis	2394735	0.006543550903096097	0.004103292543033758	287	GCA_003388125.1_genomic.fna.gz
G003388135	s__Staphylococcus felis	s__Staphylococcus felis	2381609	0.0019342608751238002	0.0012062769917416483	84	GCA_003388135.1_genomic.fna.gz
G003385435	s__Staphylococcus felis	s__Staphylococcus felis	2395775	0.031916990961216585	0.020023016419025798	1402	GCA_003385435.1_genomic.fna.gz
G006381855	s__Leuconostoc citreum	s__Leuconostoc citreum	1835522	0.0023035094925813343	0.0011071619059335783	78	GCA_006381855.1_genomic.fna.gz
G002115685	s__Leuconostoc citreum	s__Leuconostoc citreum	1829881	0.000818085958552641	0.00039199752099706786	27	GCA_002115685.1_genomic.fna.gz
G002753855	s__Prevotella intermedia	s__Prevotella intermedia	2905571	0.001617827411488699	0.001230906927689652	86	GCA_002753855.1_genomic.fna.gz
G000955645	s__Prevotella intermedia	s__Prevotella intermedia	2790340	0.00013276984105059405	9.701035510021244e-05	7	GCA_000955645.1_genomic.fna.gz
G003590565	s__Flavobacterium anhuiense	s__Flavobacterium anhuiense	5377387	0.005565913153057748	0.007837350194232998	549	GCA_003590565.1_genomic.fna.gz
G002999435	s__Mesoplasma florum	s__Mesoplasma florum	738512	0.0010969388710734133	0.00021212971918331937	15	GCA_002999435.1_genomic.fna.gz
G002999355	s__Mesoplasma florum	s__Mesoplasma florum	792347	0.13676553451610599	0.028376159671541498	1986	GCA_002999355.1_genomic.fna.gz
G004168545	s__Clostridium_G tetani	s__Clostridium tetani	2860667	0.010218422083836491	0.007654426866512177	536	GCA_004168545.1_genomic.fna.gz
G000007625	s__Clostridium_G tetani	s__Clostridium tetani	2873333	0.00026138638739746443	0.00019666653280059348	14	GCA_000007625.1_genomic.fna.gz
G004115495	s__Clostridium_G tetani	s__Clostridium tetani	2838573	0.026301989012853796	0.019550154491442165	1369	GCA_004115495.1_genomic.fna.gz
G000931495	s__Vibrio fluvialis	s__Vibrio fluvialis	4849960	0.05353549205697999	0.06798944400152925	4759	GCA_000931495.1_genomic.fna.gz
G001418705	s__Vibrio fluvialis	s__Vibrio fluvialis	4524163	0.00037160446385430467	0.0004402310798539801	31	GCA_001418705.1_genomic.fna.gz
G000418995	s__Vibrio fluvialis	s__Vibrio fluvialis	4371313	0.025449101835859418	0.029130363113698297	2039	GCA_000418995.1_genomic.fna.gz
G007050345	s__Vibrio fluvialis	s__Vibrio fluvialis	4614072	0.24839410490503475	0.3001146430933393	21008	GCA_007050345.1_genomic.fna.gz
G000754645	s__Vibrio fluvialis	s__Vibrio fluvialis	4662925	0.004826225073354369	0.005892879165460427	413	GCA_000754645.1_genomic.fna.gz
G005405825	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2515748	0.008081831531985596	0.005324005107758871	373	GCA_005405825.1_genomic.fna.gz
G005405725	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2548130	0.014987647754486615	0.01000038206851797	700	GCA_005405725.1_genomic.fna.gz
G005405745	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2545726	0.00341588180211207	0.002277068140287096	159	GCA_005405745.1_genomic.fna.gz
G001534805	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7385010	0.0012378762473724053	0.002393810962749199	168	GCA_001534805.1_genomic.fna.gz
G003853005	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7478627	0.006946425058230701	0.013603315225207765	952	GCA_003853005.1_genomic.fna.gz
G001686005	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2182067	0.006037356660898949	0.003449661234849012	241	GCA_001686005.1_genomic.fna.gz
G003465065	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2202226	0.20147519410642778	0.11618364643106188	8133	GCA_003465065.1_genomic.fna.gz
G003472415	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2336191	0.003847070716999115	0.002353423307556242	165	GCA_003472415.1_genomic.fna.gz
G003459475	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2249138	0.012059608329630295	0.007102493425867042	497	GCA_003459475.1_genomic.fna.gz
G000940535	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2254339	0.10294428523606416	0.060769127517569674	4254	GCA_000940535.1_genomic.fna.gz
G003464925	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2202985	0.0019883680096989364	0.001147016965262524	80	GCA_003464925.1_genomic.fna.gz
G003437835	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2176405	0.009733668240737537	0.005547250639727549	388	GCA_003437835.1_genomic.fna.gz
G003472685	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2339457	0.0012070292740759437	0.0007394254672410048	52	GCA_003472685.1_genomic.fna.gz
G003467065	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2198965	0.00024153585228127385	0.00013907896666527747	10	GCA_003467065.1_genomic.fna.gz
G003382705	s__Escherichia fergusonii	s__Escherichia fergusonii	5069347	0.003193653560918567	0.004239370343259314	297	GCA_003382705.1_genomic.fna.gz
G002951525	s__Escherichia fergusonii	s__Escherichia fergusonii	4834952	0.02727584631879437	0.03453281132825114	2417	GCA_002951525.1_genomic.fna.gz
G003944565	s__Escherichia fergusonii	s__Escherichia fergusonii	5179664	0.024050989124212614	0.03262090942962348	2283	GCA_003944565.2_genomic.fna.gz
G000964825	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2460104	0.005157614574600051	0.0033224915549051317	233	GCA_000964825.1_genomic.fna.gz
G900327225	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2089396	0.0004826774508568581	0.0002640823059282548	18	GCA_900327225.1_genomic.fna.gz
G003579225	s__Staphylococcus_A vitulinus	s__Staphylococcus vitulinus	2577584	0.038580412175744795	0.02604001466886503	1823	GCA_003579225.1_genomic.fna.gz
G900683725	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5212259	0.024243050453666298	0.0330883253466216	2316	GCA_900683725.1_genomic.fna.gz
G003474765	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5043355	0.005002913887741814	0.006606996867549613	462	GCA_003474765.1_genomic.fna.gz
G000699765	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5417090	0.04568823294634765	0.0648084965500532	4537	GCA_000699765.1_genomic.fna.gz
G001406015	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5073478	0.11679225339968438	0.1551605653948242	10861	GCA_001406015.1_genomic.fna.gz
G003467575	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5119132	0.01197687233902085	0.016054666291172283	1124	GCA_003467575.1_genomic.fna.gz
G003726935	s__Vibrio mediterranei	s__Vibrio mediterranei	5976027	0.0012780887933889376	0.002000023561637599	140	GCA_003726935.1_genomic.fna.gz
G006494755	s__Shewanella marisflavi	s__Shewanella marisflavi	4343492	0.16717936120068608	0.19014426083207195	13310	GCA_006494755.1_genomic.fna.gz
G003994875	s__Campylobacter fetus	s__Campylobacter fetus	1818560	0.0015250030719305046	0.0007262060906985991	51	GCA_003994875.1_genomic.fna.gz
G003994885	s__Campylobacter fetus	s__Campylobacter fetus	1828194	0.761958587593249	0.3647666977660899	25534	GCA_003994885.1_genomic.fna.gz
G001177885	s__Streptococcus equi	s__Streptococcus equi	2131425	0.00847424016326664	0.0047296865253199545	331	GCA_001177885.1_genomic.fna.gz
G001177565	s__Streptococcus equi	s__Streptococcus equi	2126531	0.004080621288895976	0.002272267952042698	159	GCA_001177565.1_genomic.fna.gz
G001176605	s__Streptococcus equi	s__Streptococcus equi	2159279	0.38110885495442165	0.21548613657130664	15084	GCA_001176605.1_genomic.fna.gz
G001176025	s__Streptococcus equi	s__Streptococcus equi	2137782	0.0009959748106268466	0.0005575365006230531	39	GCA_001176025.1_genomic.fna.gz
G001176765	s__Streptococcus equi	s__Streptococcus equi	2159755	0.003938299208390148	0.0022272795542733607	156	GCA_001176765.1_genomic.fna.gz
G001178365	s__Streptococcus equi	s__Streptococcus equi	2151055	0.16190285208320906	0.09119426941969329	6384	GCA_001178365.1_genomic.fna.gz
G002557345	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5748897	0.06421825964993687	0.09667286590241815	6767	GCA_002557345.1_genomic.fna.gz
G001317525	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5403786	0.011751663904306757	0.016628728331478347	1164	GCA_001317525.1_genomic.fna.gz
G002555665	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5309062	0.0011477105226223145	0.0015955546893560778	112	GCA_002555665.1_genomic.fna.gz
G002557355	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5617898	0.0023263912721020433	0.0034223005239076075	240	GCA_002557355.1_genomic.fna.gz
G002569595	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5991849	0.003693675576143323	0.005795369649903849	406	GCA_002569595.1_genomic.fna.gz
G002557295	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5334297	0.0037550411816370697	0.005245095872574809	367	GCA_002557295.1_genomic.fna.gz
G002572225	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5817721	0.004530811204536212	0.006902245304308703	483	GCA_002572225.1_genomic.fna.gz
G003632585	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6598834	0.07438725282933681	0.1285367331351834	8998	GCA_003632585.1_genomic.fna.gz
G002312275	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	7175729	0.04710798802334342	0.08851606903003732	6196	GCA_002312275.1_genomic.fna.gz
G003632625	s__Pseudomonas aeruginosa	s__Pseudomonas aeruginosa	6579325	0.0007507020095081588	0.0012933332782895232	91	GCA_003632625.1_genomic.fna.gz
