Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003892335	s__Bibersteinia trehalosi	s__Bibersteinia trehalosi	2403107	0.0823187509133993	0.05843644181628799	4091	GCA_003892335.1_genomic.fna.gz
G002142265	s__Gilliamella apicola	s__Gilliamella apicola	3063691	59.30684933101518	53.6737201070146	3757160	GCA_002142265.1_genomic.fna.gz
G003026365	s__Photobacterium angustum	s__Photobacterium angustum	4969311	0.017269672782858306	0.02535082924091062	1775	GCA_003026365.1_genomic.fna.gz
G004770525	s__Leptospira_A meyeri	s__Leptospira meyeri	4192275	0.001690869342027022	0.0020939759849634724	147	GCA_004770525.1_genomic.fna.gz
G001500085	s__Mycolicibacterium lehmannii	s__Mycolicibacterium acapulense	5239336	0.02581483960823524	0.039953751615139234	2797	GCA_001500085.1_genomic.fna.gz
G001632075	s__Prochlorococcus_C marinus_B	s__Prochlorococcus marinus	2500454	0.6930429434528732	0.5119068002723657	35833	GCA_001632075.1_genomic.fna.gz
G003989055	s__Spiroplasma poulsonii	s__Spiroplasma poulsonii	1772183	0.03172163069339297	0.01660641758340432	1162	GCA_003989055.1_genomic.fna.gz
G006539825	s__Corynebacterium variabile	s__Corynebacterium variabile	3192709	0.07545053819012316	0.07115961045761705	4981	GCA_006539825.1_genomic.fna.gz
G003938225	s__Alcaligenes aquatilis	s__Alcaligenes aquatilis	4226930	0.1767282176218299	0.220669767150947	15447	GCA_003938225.1_genomic.fna.gz
G002999355	s__Mesoplasma florum	s__Mesoplasma florum	792347	0.0002333330449597247	5.4613945176982444e-05	4	GCA_002999355.1_genomic.fna.gz
G005844135	s__Dorea hylemonae	s__[Clostridium] hylemonae	3794810	0.09283257406687634	0.10406443069226519	7285	GCA_005844135.1_genomic.fna.gz
G003470805	s__Fusobacterium_A mortiferum	s__Fusobacterium mortiferum	2702339	0.01836308878323132	0.01465876715879857	1026	GCA_003470805.1_genomic.fna.gz
G004024475	s__Aeromonas caviae	s__Aeromonas caviae	4510338	0.06360353573873126	0.08474268713810941	5932	GCA_004024475.1_genomic.fna.gz
G005876865	s__Pseudoalteromonas ruthenica	s__Pseudoalteromonas ruthenica	3962600	0.01800683338953462	0.021078003144893064	1475	GCA_005876865.1_genomic.fna.gz
G002810985	s__Bacteroides fragilis	s__Bacteroides fragilis	5208842	2.2629207266442504	3.4819490179811257	243736	GCA_002810985.1_genomic.fna.gz
G006718285	s__Acidithiobacillus thiooxidans	s__Acidithiobacillus thiooxidans	3453155	0.0034619038108839885	0.0035313678035002634	247	GCA_006718285.1_genomic.fna.gz
G003993445	s__Xanthomonas perforans	s__Xanthomonas euvesicatoria	5046297	0.02492730746855391	0.037158661472896815	2601	GCA_003993445.1_genomic.fna.gz
G000759375	s__Metamycoplasma hominis	s__Mycoplasma hominis	766228	0.02145798912067292	0.004856897324472967	340	GCA_000759375.2_genomic.fna.gz
G003999735	s__Bacillus_W mesonae	s__Bacillus mesonae	5839313	0.11419254545730957	0.19697512849047374	13788	GCA_003999735.1_genomic.fna.gz
G004153875	s__Serratia liquefaciens	s__Serratia liquefaciens	5370120	0.37688596549316244	0.597868730215791	41851	GCA_004153875.1_genomic.fna.gz
G003433515	s__Maritalea myrionectae	s__Maritalea myrionectae	3703346	0.06729067862389075	0.07361411263874064	5153	GCA_003433515.1_genomic.fna.gz
G900332075	s__Brochothrix thermosphacta	s__Brochothrix thermosphacta	2534688	0.013157377822207474	0.00985157659308987	690	GCA_900332075.1_genomic.fna.gz
G001692365	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	6003936	1.7558734890809458	3.1141617019113585	217991	GCA_001692365.1_genomic.fna.gz
G900460135	s__Streptococcus uberis	s__Streptococcus uberis	1942125	0.09754905663973606	0.05596443661499238	3918	GCA_900460135.1_genomic.fna.gz
G005818945	s__Aliarcobacter thereius	s__Arcobacter thereius	1873208	0.11493519745615109	0.06359909469384217	4452	GCA_005818945.1_genomic.fna.gz
G000250655	s__Paenibacillus_G mucilaginosus	s__Paenibacillus mucilaginosus	8739048	0.0048278157712498375	0.012463117727851082	872	GCA_000250655.1_genomic.fna.gz
G003428875	s__Planomicrobium_A okeanokoites	s__Planomicrobium okeanokoites	3299170	0.19434657059201502	0.1894058809955366	13258	GCA_003428875.1_genomic.fna.gz
G004342945	s__Rhizobium sullae	s__Rhizobium sullae	7322818	0.3560826218509978	0.770266309829347	53919	GCA_004342945.1_genomic.fna.gz
G006740745	s__Methylobacterium populi	s__Methylorubrum populi	5395646	0.10987461231467045	0.17512683051992722	12259	GCA_006740745.1_genomic.fna.gz
G900638125	s__Capnocytophaga sputigena	s__Capnocytophaga sputigena	2933908	0.05017415584997203	0.043484897363902375	3044	GCA_900638125.1_genomic.fna.gz
G900573925	s__Campylobacter_A showae_A	s__Campylobacter showae	2308370	0.011228338531988362	0.0076565443607551934	536	GCA_900573925.1_genomic.fna.gz
G005843985	s__Caminibacter mediatlanticus	s__Caminibacter mediatlanticus	1685887	0.015603926528411444	0.007770952280936623	544	GCA_005843985.1_genomic.fna.gz
G004296255	s__Erythrobacter_A flavus	s__Erythrobacter flavus	2819202	0.001186079496599191	0.0009877610045879502	69	GCA_004296255.1_genomic.fna.gz
G004551515	s__Porphyromonas levii	s__Porphyromonas levii	2441726	0.05456027270088144	0.039353679426690484	2755	GCA_004551515.1_genomic.fna.gz
G004305355	s__Sphingobium xenophagum	s__Sphingobium xenophagum	4645154	0.4808385219892835	0.6597983934567421	46186	GCA_004305355.1_genomic.fna.gz
G006542315	s__Halomonas titanicae	s__Halomonas titanicae	5327410	0.025669897474373843	0.04039728137036491	2828	GCA_006542315.1_genomic.fna.gz
G004328965	s__Chryseobacterium gleum	s__Chryseobacterium gleum	4715692	1.6176422993872084	2.253407887489679	157739	GCA_004328965.1_genomic.fna.gz
G004365075	s__Rhodococcus opacus	s__Rhodococcus opacus	9868876	0.023699092982755774	0.06908938083778139	4836	GCA_004365075.1_genomic.fna.gz
G006438835	s__Curtobacterium flaccumfaciens	s__Curtobacterium flaccumfaciens	3812089	0.235979353461151	0.2657350995804719	18601	GCA_006438835.1_genomic.fna.gz
G003473975	s__Bacteroides xylanisolvens	s__Bacteroides xylanisolvens	6152001	0.025399532523494122	0.04615874628608704	3231	GCA_003473975.1_genomic.fna.gz
G003584185	s__Azospirillum brasilense	s__Azospirillum brasilense	7146592	2.187706466716623	4.618489099794666	323294	GCA_003584185.1_genomic.fna.gz
G003948005	s__Acinetobacter lactucae	s__Acinetobacter lactucae	4032676	0.16346352458786248	0.19472695514883107	13631	GCA_003948005.1_genomic.fna.gz
G007165645	s__Thermus thermophilus	s__Thermus thermophilus	2147632	0.7142856165386164	0.4531517430239258	31721	GCA_007165645.1_genomic.fna.gz
