Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G900198345	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1648261	0.005013862420168637	0.0019163928399691973	134	GCA_900198345.1_genomic.fna.gz
G001298065	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1691799	0.00206893402384138	0.0008116738411170102	57	GCA_001298065.1_genomic.fna.gz
G001698785	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1717485	0.05876953538467044	0.02340622384464895	1638	GCA_001698785.1_genomic.fna.gz
G900198375	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1819298	4.198464711777372e-05	1.7712525698994904e-05	1	GCA_900198375.1_genomic.fna.gz
G001698705	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1733930	0.003572890922368081	0.0014366052937972358	101	GCA_001698705.1_genomic.fna.gz
G900111105	s__Rosenbergiella nectarea	s__Rosenbergiella nectarea	3294717	0.0012292631476294549	0.0009391806209768682	66	GCA_900111105.1_genomic.fna.gz
G001188855	s__Staphylococcus schleiferi	s__Staphylococcus schleiferi	2435632	0.09611741587740252	0.05428750739911213	3800	GCA_001188855.1_genomic.fna.gz
G001548255	s__Staphylococcus schleiferi	s__Staphylococcus schleiferi	2528077	0.01637370997837531	0.009598945704816583	672	GCA_001548255.1_genomic.fna.gz
G000820985	s__Leuconostoc citreum	s__Leuconostoc citreum	1753809	0.20327572970959953	0.08267114775917397	5787	GCA_000820985.2_genomic.fna.gz
G002804045	s__Leuconostoc citreum	s__Leuconostoc citreum	1923830	0.08225270447862332	0.03669467311994824	2569	GCA_002804045.1_genomic.fna.gz
G000239915	s__Leuconostoc citreum	s__Leuconostoc citreum	1969963	0.00399695323007468	0.0018258844068175634	128	GCA_000239915.2_genomic.fna.gz
G002591805	s__Leuconostoc citreum	s__Leuconostoc citreum	1982921	0.024052773008367195	0.011060040287281804	774	GCA_002591805.1_genomic.fna.gz
G000026405	s__Leuconostoc citreum	s__Leuconostoc citreum	1896614	0.022910819123848427	0.010076407272781588	705	GCA_000026405.1_genomic.fna.gz
G001699795	s__Ralstonia pickettii	s__Ralstonia pickettii	5200293	0.00012140785771146855	0.00014640663321613886	10	GCA_001699795.1_genomic.fna.gz
G000743455	s__Ralstonia pickettii	s__Ralstonia pickettii	4765599	0.025858632507623817	0.02857651040104199	2000	GCA_000743455.1_genomic.fna.gz
G002516395	s__Ralstonia pickettii	s__Ralstonia pickettii	5484397	3.08080051421269e-05	3.9181278827630326e-05	3	GCA_002516395.2_genomic.fna.gz
G002900965	s__XJSP sp002900965	s__Tabrizicola sp. XJSP	3702758	0.003368320552536173	0.0028921771338876676	202	GCA_002900965.1_genomic.fna.gz
G002763975	s__Prevotella intermedia	s__Prevotella intermedia	2813841	0.0012483673736966522	0.0008145694295467373	57	GCA_002763975.1_genomic.fna.gz
G002763745	s__Prevotella intermedia	s__Prevotella intermedia	2890050	0.07928037680930035	0.05313212749145811	3719	GCA_002763745.1_genomic.fna.gz
G000261025	s__Prevotella intermedia	s__Prevotella intermedia	2699437	0.0026035370116165323	0.0016297579049928547	114	GCA_000261025.1_genomic.fna.gz
G002763715	s__Prevotella intermedia	s__Prevotella intermedia	2764740	0.0006338983985375003	0.00040640598450200405	28	GCA_002763715.1_genomic.fna.gz
G002763955	s__Prevotella intermedia	s__Prevotella intermedia	2928459	0.021698763686940757	0.014735344107008296	1031	GCA_002763955.1_genomic.fna.gz
G000180015	s__Lactobacillus_H oris	s__Lactobacillus oris	2115990	0.00048394509292631877	0.00023746294277417123	17	GCA_000180015.1_genomic.fna.gz
G001434465	s__Lactobacillus_H oris	s__Lactobacillus oris	2031774	0.014988500018477057	0.007061869947802435	494	GCA_001434465.1_genomic.fna.gz
G000221505	s__Lactobacillus_H oris	s__Lactobacillus oris	2174937	0.0022710613009653442	0.0011454118780883644	80	GCA_000221505.2_genomic.fna.gz
G900109495	s__Ectothiorhodospira marina	s__Ectothiorhodospira marina	3185852	0.017059427012225587	0.01260306513339087	882	GCA_900109495.1_genomic.fna.gz
G000741765	s__Bifidobacterium tsurumiense	s__Bifidobacterium tsurumiense	2164426	0.0014996623981360952	0.0007527008189118523	53	GCA_000741765.1_genomic.fna.gz
G000968895	s__Escherichia fergusonii	s__Escherichia fergusonii	4494663	0.01081118115381502	0.011268248691869908	789	GCA_000968895.2_genomic.fna.gz
G000026225	s__Escherichia fergusonii	s__Escherichia fergusonii	4643861	0.0015425740391900866	0.0016611596524582287	116	GCA_000026225.1_genomic.fna.gz
G000968885	s__Escherichia fergusonii	s__Escherichia fergusonii	4644753	0.025447973553198673	0.02740955423896925	1919	GCA_000968885.2_genomic.fna.gz
G000968905	s__Escherichia fergusonii	s__Escherichia fergusonii	4764067	0.04907849387478175	0.05421946540614897	3795	GCA_000968905.2_genomic.fna.gz
G000190495	s__Escherichia fergusonii	s__Escherichia fergusonii	4775957	0.02862305729352891	0.031700241579891694	2219	GCA_000190495.1_genomic.fna.gz
G001718695	s__Burkholderia ubonensis	s__Burkholderia ubonensis	6684845	0.06549602411988514	0.10152954108017458	7107	GCA_001718695.1_genomic.fna.gz
G000959245	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7189071	0.016847099126450334	0.028085622099553887	1966	GCA_000959245.1_genomic.fna.gz
G002796765	s__Vibrio fluvialis	s__Vibrio fluvialis	4665414	0.0026356467229253465	0.0028514353547385313	200	GCA_002796765.1_genomic.fna.gz
G001952955	s__Vibrio fluvialis	s__Vibrio fluvialis	4851664	0.0028774212995040524	0.0032372803744025614	227	GCA_001952955.1_genomic.fna.gz
G002953375	s__Vibrio fluvialis	s__Vibrio fluvialis	4867548	0.009535959129007553	0.010763679753123525	753	GCA_002953375.1_genomic.fna.gz
G000799015	s__Vibrio fluvialis	s__Vibrio fluvialis	4620763	0.004945778236128803	0.005299494883030997	371	GCA_000799015.1_genomic.fna.gz
G001558415	s__Vibrio fluvialis	s__Vibrio fluvialis	4827733	0.00020314483105473855	0.00022742340816627382	16	GCA_001558415.2_genomic.fna.gz
G000355905	s__Psychroflexus gondwanensis	s__Psychroflexus gondwanensis	3311768	0.024029519096086475	0.01845402602716705	1292	GCA_000355905.1_genomic.fna.gz
G000739555	s__Halolamina rubra	s__Halolamina rubra	2955001	0.0015545424641121835	0.0010652373020638998	75	GCA_000739555.1_genomic.fna.gz
G000972245	s__Bacillus_I filamentosus	s__Bacillus filamentosus	5313985	0.2378486588568372	0.2930941667855633	20517	GCA_000972245.3_genomic.fna.gz
G000283255	s__Bacillus_I filamentosus	s__Bacillus filamentosus	5107189	0.02082901332745753	0.02466816086165568	1727	GCA_000283255.1_genomic.fna.gz
G000307455	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5063281	0.008900324381653179	0.01045018574051241	732	GCA_000307455.1_genomic.fna.gz
G000012845	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4811379	0.006255689289700642	0.006979605596171846	489	GCA_000012845.1_genomic.fna.gz
G001427265	s__Agromyces sp001427265	s__Agromyces sp. Root1464	4042819	0.0037635562042987146	0.0035283271633703758	247	GCA_001427265.1_genomic.fna.gz
