Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000156515	s__Dorea hylemonae	s__[Clostridium] hylemonae	3889859	0.21685799501368402	0.21406614781762806	14985	GCA_000156515.1_genomic.fna.gz
G001558095	s__Vibrio jasicida	s__Vibrio jasicida	5988434	0.06518939720233993	0.09906698117552301	6935	GCA_001558095.1_genomic.fna.gz
G000829615	s__Vibrio jasicida	s__Vibrio jasicida	6217884	0.025030875843992467	0.03949638596260645	2765	GCA_000829615.1_genomic.fna.gz
G002887615	s__Vibrio jasicida	s__Vibrio jasicida	5989523	0.01201043248141263	0.01825532543910876	1278	GCA_002887615.1_genomic.fna.gz
G900239455	s__Tenacibaculum dicentrarchi_B	s__Tenacibaculum dicentrarchi	2677431	0.04160655775989823	0.028269541884206946	1979	GCA_900239455.1_genomic.fna.gz
G900239305	s__Tenacibaculum dicentrarchi_B	s__Tenacibaculum dicentrarchi	2663584	0.007938427816926349	0.005365863171911956	376	GCA_900239305.1_genomic.fna.gz
G001013505	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5032011	0.015203346649377017	0.019414198967147137	1359	GCA_001013505.1_genomic.fna.gz
G002939805	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4953281	0.11912708879967507	0.14974150420335244	10482	GCA_002939805.1_genomic.fna.gz
G002939825	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4846899	0.1735798988753978	0.21350207363650986	14945	GCA_002939825.1_genomic.fna.gz
G002939965	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4951907	1.1032612579767784	1.3864031742255898	97048	GCA_002939965.1_genomic.fna.gz
G000972745	s__Xanthomonas arboricola	s__Xanthomonas arboricola	5254865	9.50486555811335	12.674949512608716	887246	GCA_000972745.1_genomic.fna.gz
G002192595	s__Yersinia ruckeri	s__Yersinia ruckeri	3856634	0.08362304577638573	0.08184141015758506	5729	GCA_002192595.1_genomic.fna.gz
G000834255	s__Yersinia ruckeri	s__Yersinia ruckeri	3605216	0.0878415933905952	0.08036559997105681	5626	GCA_000834255.1_genomic.fna.gz
G002215195	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6703999	0.4790157658539052	0.8149340139957132	57045	GCA_002215195.1_genomic.fna.gz
G000147775	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6978785	0.0015835736799879674	0.0028045086916921127	196	GCA_000147775.3_genomic.fna.gz
G000218265	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7173736	0.36797101726085557	0.6698810618899881	46892	GCA_000218265.1_genomic.fna.gz
G000320385	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7141709	0.22105620832132658	0.40063008869473365	28044	GCA_000320385.2_genomic.fna.gz
G002197105	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6750789	0.021563097487391825	0.03694063672901572	2586	GCA_002197105.1_genomic.fna.gz
G002009195	s__Bacillus_C megaterium	s__Bacillus megaterium	5610875	2.029085913441545	2.8891475756864065	202240	GCA_002009195.1_genomic.fna.gz
G000225265	s__Bacillus_C megaterium	s__Bacillus megaterium	5075293	0.17352514066991212	0.22349212302439503	15644	GCA_000225265.1_genomic.fna.gz
G000025805	s__Bacillus_C megaterium	s__Bacillus megaterium	5097447	0.028406615800880896	0.03674607126126293	2572	GCA_000025805.1_genomic.fna.gz
G000832985	s__Bacillus_C megaterium	s__Bacillus megaterium	5746640	0.23318741465081272	0.3400617578028026	23804	GCA_000832985.1_genomic.fna.gz
G000025825	s__Bacillus_C megaterium	s__Bacillus megaterium	5523192	0.03536306018215252	0.049565407066092776	3470	GCA_000025825.1_genomic.fna.gz
G002287945	s__Lactobacillus_C rhamnosus	s__Lactobacillus rhamnosus	3013149	6.190785521499525	4.733747216377162	331362	GCA_002287945.1_genomic.fna.gz
