Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000757385	s__Flavobacterium aquatile	s__Flavobacterium aquatile	3490856	0.047526156111947084	0.04482044644042284	3137	GCA_000757385.1_genomic.fna.gz
G001667735	s__Mycobacterium sp001667735	s__Mycobacterium sp. E183	5672219	0.24802483421771226	0.38006660534083314	26605	GCA_001667735.1_genomic.fna.gz
G002763715	s__Prevotella intermedia	s__Prevotella intermedia	2764740	0.0014298101611867277	0.0010679335455043171	75	GCA_002763715.1_genomic.fna.gz
G002763955	s__Prevotella intermedia	s__Prevotella intermedia	2928459	0.009610650213319506	0.007603323566798869	532	GCA_002763955.1_genomic.fna.gz
G000261025	s__Prevotella intermedia	s__Prevotella intermedia	2699437	0.05207471232301408	0.03797621078992241	2658	GCA_000261025.1_genomic.fna.gz
G002763975	s__Prevotella intermedia	s__Prevotella intermedia	2813841	0.018460633732605904	0.01403323224669101	982	GCA_002763975.1_genomic.fna.gz
G002763745	s__Prevotella intermedia	s__Prevotella intermedia	2890050	0.3630757542553335	0.28347460463760227	19843	GCA_002763745.1_genomic.fna.gz
G002902925	s__Paraburkholderia_A terrae	s__Paraburkholderia terrae	10062489	0.0028012016420106756	0.007614849852363206	533	GCA_002902925.1_genomic.fna.gz
G000265745	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	4803726	0.004330668128301442	0.005620108306228346	393	GCA_000265745.1_genomic.fna.gz
G002759115	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5399156	0.020736985425734086	0.03024705192803747	2117	GCA_002759115.1_genomic.fna.gz
G001564415	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5036843	0.00021246367422065102	0.00028910436921875164	20	GCA_001564415.1_genomic.fna.gz
G001640215	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5003594	0.013431849150968945	0.018156386636353227	1271	GCA_001640215.1_genomic.fna.gz
