Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000210995	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2024476	0.023290065532102014	0.012557369058468444	879	GCA_000210995.1_genomic.fna.gz
G900476475	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2157682	0.032776709297118005	0.018835107489374177	1318	GCA_900476475.1_genomic.fna.gz
G000019005	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2111882	0.040158239560576556	0.022587056067063273	1581	GCA_000019005.1_genomic.fna.gz
G000018985	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2120234	0.031409391175557626	0.017736120389063137	1242	GCA_000018985.1_genomic.fna.gz
G001255215	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	1983415	0.04739966910954142	0.025038264239772307	1753	GCA_001255215.1_genomic.fna.gz
G000787395	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2702377	0.3968460268185473	0.2856164965211929	19993	GCA_000787395.1_genomic.fna.gz
G002555685	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5805784	0.003954332804626423	0.006114337494836192	428	GCA_002555685.1_genomic.fna.gz
G002556385	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5732941	0.009580854968152462	0.014628407620082773	1024	GCA_002556385.1_genomic.fna.gz
G002576515	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5697573	1.3918276601343837	2.111984256524602	147839	GCA_002576515.1_genomic.fna.gz
G000969235	s__Vibrio cholerae	s__Vibrio cholerae	3928357	7.42569418280985	7.768967830562103	543828	GCA_000969235.1_genomic.fna.gz
G000788715	s__Vibrio cholerae	s__Vibrio cholerae	4061813	0.07329846872230922	0.07929214057756333	5550	GCA_000788715.2_genomic.fna.gz
G000969265	s__Vibrio cholerae	s__Vibrio cholerae	4077462	0.05581512074410441	0.06061178946271154	4243	GCA_000969265.1_genomic.fna.gz
G002313025	s__Vibrio cholerae	s__Vibrio cholerae	4095733	0.057825672088370327	0.06307650791051436	4415	GCA_002313025.1_genomic.fna.gz
G002997215	s__Vibrio cholerae	s__Vibrio cholerae	4085460	0.005688911248971839	0.006189925705054045	433	GCA_002997215.1_genomic.fna.gz
G000239915	s__Leuconostoc citreum	s__Leuconostoc citreum	1969963	0.007179094407860998	0.003766544032843135	264	GCA_000239915.2_genomic.fna.gz
G000026405	s__Leuconostoc citreum	s__Leuconostoc citreum	1896614	0.10114572891063178	0.05109069560024811	3576	GCA_000026405.1_genomic.fna.gz
G002591805	s__Leuconostoc citreum	s__Leuconostoc citreum	1982921	0.6107710103869403	0.3225515571456037	22579	GCA_002591805.1_genomic.fna.gz
G002804045	s__Leuconostoc citreum	s__Leuconostoc citreum	1923830	0.021054021161307807	0.010787406960597266	755	GCA_002804045.1_genomic.fna.gz
G000820985	s__Leuconostoc citreum	s__Leuconostoc citreum	1753809	0.08271251276660548	0.03863392427437681	2704	GCA_000820985.2_genomic.fna.gz
G002999115	s__Acinetobacter pittii	s__Acinetobacter pittii	4145467	0.04243420431105689	0.04684948708189088	3279	GCA_002999115.2_genomic.fna.gz
G002158945	s__Acinetobacter pittii	s__Acinetobacter pittii	4182874	0.07232177960045813	0.08056737276288109	5640	GCA_002158945.1_genomic.fna.gz
G002863745	s__Acinetobacter pittii	s__Acinetobacter pittii	4099621	0.004686494015346539	0.005116901901648687	358	GCA_002863745.1_genomic.fna.gz
G000191145	s__Acinetobacter pittii	s__Acinetobacter pittii	3862530	1.7557088092336093	1.8060911681486755	126426	GCA_000191145.1_genomic.fna.gz
G002999215	s__Acinetobacter pittii	s__Acinetobacter pittii	3954562	0.015134468236086971	0.015939726678024017	1116	GCA_002999215.3_genomic.fna.gz
G001643235	s__Domibacillus aminovorans	s__Domibacillus aminovorans	3731130	8.411442575104354	8.35845830651696	585092	GCA_001643235.1_genomic.fna.gz
G001643245	s__Domibacillus aminovorans	s__Domibacillus aminovorans	4042194	0.021640555131410683	0.023297046444471753	1631	GCA_001643245.1_genomic.fna.gz
G001420285	s__Chryseobacterium aquaticum	s__Chryseobacterium aquaticum	3813178	0.006198427508848057	0.006294828758956262	441	GCA_001420285.1_genomic.fna.gz
G001685965	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2223124	0.019172934140466162	0.011351874541964884	795	GCA_001685965.1_genomic.fna.gz
G002075945	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2197471	0.033241601673099704	0.01945451501488722	1362	GCA_002075945.1_genomic.fna.gz
G001025215	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2313752	0.022581076062426677	0.013914793188728493	974	GCA_001025215.1_genomic.fna.gz
G001685985	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2300700	0.005210723768611446	0.0031928120844333086	223	GCA_001685985.1_genomic.fna.gz
G001405035	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2303871	1.049587015998143	0.6440089794942733	45081	GCA_001405035.1_genomic.fna.gz
G900115935	s__Pseudomonas_E fluorescens_AK	s__Pseudomonas sp. 43mfcvi1.1	6668541	0.018061055483289297	0.032076669362878556	2245	GCA_900115935.1_genomic.fna.gz
G003112675	s__Leptospira_B sp003112675	s__Leptospira johnsonii	4063992	0.02810122643957106	0.03041539311261125	2129	GCA_003112675.1_genomic.fna.gz
G000273465	s__Bacteroides eggerthii	s__Bacteroides eggerthii	4611535	0.11698630782110964	0.14367984763685487	10058	GCA_000273465.1_genomic.fna.gz
G000155815	s__Bacteroides eggerthii	s__Bacteroides eggerthii	4197635	0.010220134868111005	0.011425536825420194	800	GCA_000155815.1_genomic.fna.gz
