Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003852025	s__Pseudomonas_E synxantha	s__Pseudomonas synxantha	6277070	0.006940250450348641	0.01091570974616726	764	GCA_003852025.1_genomic.fna.gz
G003851525	s__Pseudomonas_E synxantha	s__Pseudomonas synxantha	6193282	0.02433617966186571	0.0377653159546642	2644	GCA_003851525.1_genomic.fna.gz
G900453405	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2245561	0.03690172989870371	0.020763064211383027	1453	GCA_900453405.1_genomic.fna.gz
G001446875	s__Aeromonas veronii	s__Aeromonas veronii	4678292	0.0031854659196814605	0.003734050202816299	261	GCA_001446875.1_genomic.fna.gz
G006246485	s__Aeromonas veronii	s__Aeromonas veronii	4600367	0.0074482708131412825	0.008585543690018807	601	GCA_006246485.1_genomic.fna.gz
G003722175	s__Aeromonas veronii	s__Aeromonas veronii	4683931	0.13412765802779544	0.1574159354727755	11019	GCA_003722175.1_genomic.fna.gz
G001446735	s__Aeromonas veronii	s__Aeromonas veronii	4681244	0.007207929590834788	0.008454573000344369	592	GCA_001446735.1_genomic.fna.gz
G001446535	s__Aeromonas veronii	s__Aeromonas veronii	4662691	0.15210736290589558	0.17770790078056922	12440	GCA_001446535.1_genomic.fna.gz
G001446575	s__Aeromonas veronii	s__Aeromonas veronii	4533292	0.044461565552867094	0.05050313162508316	3535	GCA_001446575.1_genomic.fna.gz
G003491365	s__Aeromonas veronii	s__Aeromonas veronii	4657278	0.09319115206111868	0.1087493593959699	7612	GCA_003491365.1_genomic.fna.gz
G001446835	s__Aeromonas veronii	s__Aeromonas veronii	4680965	0.028085481051578157	0.03294102624784934	2306	GCA_001446835.1_genomic.fna.gz
G002579785	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5559785	0.00955572215107577	0.013311940726741142	932	GCA_002579785.1_genomic.fna.gz
G002569755	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5526211	0.024428450991304314	0.03382542457150747	2368	GCA_002569755.1_genomic.fna.gz
G002571515	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5575088	0.1184006501653734	0.16539625752030662	11578	GCA_002571515.1_genomic.fna.gz
G002552575	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5645385	0.0500911833165359	0.07085568819430332	4960	GCA_002552575.1_genomic.fna.gz
G002556975	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5603647	0.013773982050693507	0.01933971840307949	1354	GCA_002556975.1_genomic.fna.gz
G002569605	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5663048	0.0053143207304750355	0.007540807744942303	528	GCA_002569605.1_genomic.fna.gz
G002572305	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5567010	0.7374670097523245	1.0286898692648339	72008	GCA_002572305.1_genomic.fna.gz
G002552375	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5569570	0.003931514264679251	0.005486575839294483	384	GCA_002552375.1_genomic.fna.gz
G002860925	s__Streptococcus anginosus	s__Streptococcus anginosus	1910673	0.015559965364095742	0.007449289573826959	521	GCA_002860925.1_genomic.fna.gz
G003460205	s__Streptococcus anginosus	s__Streptococcus anginosus	2180686	0.004886167725557634	0.002669816239938193	187	GCA_003460205.1_genomic.fna.gz
G002860945	s__Streptococcus anginosus	s__Streptococcus anginosus	2117394	0.005111269042209387	0.0027117539656098407	190	GCA_002860945.1_genomic.fna.gz
G003439105	s__Streptococcus anginosus	s__Streptococcus anginosus	1893088	0.009432444872170969	0.0044741953540474244	313	GCA_003439105.1_genomic.fna.gz
G005844435	s__Streptococcus anginosus	s__Streptococcus anginosus	2084952	0.008061486983727878	0.004211444506476816	295	GCA_005844435.1_genomic.fna.gz
G001074525	s__Streptococcus anginosus	s__Streptococcus anginosus	1839495	0.024037934490719455	0.011079384215292728	776	GCA_001074525.1_genomic.fna.gz
G002848125	s__Streptococcus anginosus	s__Streptococcus anginosus	1975957	0.017555935241635772	0.008692032147648677	608	GCA_002848125.1_genomic.fna.gz
G003463665	s__Streptococcus anginosus	s__Streptococcus anginosus	2317627	0.002410565660502871	0.0013998528039684795	98	GCA_003463665.1_genomic.fna.gz
G002860965	s__Streptococcus anginosus	s__Streptococcus anginosus	1968339	0.003746884655955891	0.0018479494445736335	129	GCA_002860965.1_genomic.fna.gz
G002848085	s__Streptococcus anginosus	s__Streptococcus anginosus	1960871	0.0029534780385297855	0.001451117681159111	102	GCA_002848085.1_genomic.fna.gz
G002137855	s__Acinetobacter pittii	s__Acinetobacter pittii	4034575	0.0025214004485280233	0.0025489392400259887	178	GCA_002137855.1_genomic.fna.gz
G000949755	s__Acinetobacter pittii	s__Acinetobacter pittii	4150412	0.03230962062236341	0.033600282820431385	2352	GCA_000949755.1_genomic.fna.gz
G000369025	s__Acinetobacter pittii	s__Acinetobacter pittii	3959833	0.005148719731932294	0.005108530454209017	358	GCA_000369025.1_genomic.fna.gz
G004209295	s__Acinetobacter pittii	s__Acinetobacter pittii	4012022	0.00044000304244033934	0.0004423223146444595	31	GCA_004209295.1_genomic.fna.gz
G000817365	s__Acinetobacter pittii	s__Acinetobacter pittii	3811215	0.0032155191170965378	0.0030706789319757902	215	GCA_000817365.1_genomic.fna.gz
G000965835	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	4956613	0.21439301781058742	0.26626587692288345	18639	GCA_000965835.1_genomic.fna.gz
