Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000265745	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	4803726	0.007271012651791643	0.006779020292068056	475	GCA_000265745.1_genomic.fna.gz
G001640215	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5003594	0.22889902159559547	0.22228993829684127	15560	GCA_001640215.1_genomic.fna.gz
G002759115	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5399156	0.020843053281741825	0.021841427559351534	1529	GCA_002759115.1_genomic.fna.gz
G001564415	s__Xanthomonas phaseoli	s__Xanthomonas phaseoli	5036843	0.007998352924575075	0.007819028267071029	547	GCA_001564415.1_genomic.fna.gz
G000522505	s__Bifidobacterium moukalabense	s__Bifidobacterium moukalabense	2515335	0.0023203615709531276	0.0011327792993231739	79	GCA_000522505.1_genomic.fna.gz
G001026985	s__Pragia fontium	s__Pragia fontium	4094629	0.008540518750946155	0.006787230749314259	475	GCA_001026985.1_genomic.fna.gz
G900112475	s__Pragia fontium	s__Pragia fontium	3950845	0.004730940036909275	0.003627698965483195	254	GCA_900112475.1_genomic.fna.gz
G003026835	s__Photobacterium angustum	s__Photobacterium angustum	4800083	0.0025142331867257428	0.0023423301438833598	164	GCA_003026835.1_genomic.fna.gz
G000950155	s__Photobacterium angustum	s__Photobacterium angustum	4930387	0.07017056234862022	0.06714748834412404	4700	GCA_000950155.1_genomic.fna.gz
G003026895	s__Photobacterium angustum	s__Photobacterium angustum	4882508	0.6352553568273436	0.6019842176236596	42139	GCA_003026895.1_genomic.fna.gz
G000153265	s__Photobacterium angustum	s__Photobacterium angustum	5181543	1.3564574537892267	1.3641404558527737	95490	GCA_000153265.1_genomic.fna.gz
G002954615	s__Photobacterium angustum	s__Photobacterium angustum	4885981	0.004969883141680247	0.004712938329121686	330	GCA_002954615.1_genomic.fna.gz
G002978775	s__Cronobacter dublinensis	s__Cronobacter dublinensis	4555212	0.4984496227246068	0.4406803354973469	30848	GCA_002978775.1_genomic.fna.gz
G002978755	s__Cronobacter dublinensis	s__Cronobacter dublinensis	4572165	0.011277125616490323	0.010007235468519182	701	GCA_002978755.1_genomic.fna.gz
G001277235	s__Cronobacter dublinensis	s__Cronobacter dublinensis	4628405	0.04036510436664733	0.036260287206580144	2538	GCA_001277235.1_genomic.fna.gz
G002978555	s__Cronobacter dublinensis	s__Cronobacter dublinensis	4513759	0.17172351036637123	0.1504395172046691	10531	GCA_002978555.1_genomic.fna.gz
G002979035	s__Cronobacter dublinensis	s__Cronobacter dublinensis	4523015	0.17813371489039656	0.15637522908019405	10946	GCA_002979035.1_genomic.fna.gz
G000215895	s__Shewanella baltica	s__Shewanella baltica	5526018	0.07965158726002297	0.08542805837598487	5980	GCA_000215895.1_genomic.fna.gz
G000017325	s__Shewanella baltica	s__Shewanella baltica	5312910	0.03525551777065849	0.03635409704310264	2545	GCA_000017325.1_genomic.fna.gz
G000147735	s__Shewanella baltica	s__Shewanella baltica	5199401	0.0012480005301975898	0.0012593947806599848	88	GCA_000147735.3_genomic.fna.gz
G003052765	s__Shewanella baltica	s__Shewanella baltica	4896215	0.11673044436081509	0.11092729551734498	7765	GCA_003052765.1_genomic.fna.gz
G000178875	s__Shewanella baltica	s__Shewanella baltica	5368767	0.036648182134498185	0.038187462347927074	2673	GCA_000178875.2_genomic.fna.gz
G900102005	s__Microbacterium sp900102005	s__Microbacterium sp. LKL04	2922123	0.09899690618512466	0.056145366470417325	3930	GCA_900102005.1_genomic.fna.gz
G000725725	s__Streptomyces xanthophaeus	s__Streptomyces xanthophaeus	8568408	0.15084313009339767	0.25085310421640183	17560	GCA_000725725.1_genomic.fna.gz
G000427925	s__Rhizobium mesoamericanum	s__Rhizobium mesoamericanum	6927906	0.03862506565604114	0.051935584414122674	3635	GCA_000427925.1_genomic.fna.gz
G000312665	s__Rhizobium mesoamericanum	s__Rhizobium mesoamericanum	6461927	0.008173827111145076	0.010251355653338547	718	GCA_000312665.1_genomic.fna.gz
G900103915	s__Tenuibacillus multivorans	s__Tenuibacillus multivorans	2950395	0.2659163874462992	0.15227165619319638	10659	GCA_900103915.1_genomic.fna.gz
G002018105	s__Leptospira kirschneri	s__Leptospira kirschneri	4615941	0.0024539222166166537	0.0021984411654096562	154	GCA_002018105.1_genomic.fna.gz
G000244515	s__Leptospira kirschneri	s__Leptospira kirschneri	4317431	0.10102753733247792	0.0846562405200692	5926	GCA_000244515.3_genomic.fna.gz
G000243915	s__Leptospira kirschneri	s__Leptospira kirschneri	4594734	0.1546411649741411	0.13790477141999705	9653	GCA_000243915.3_genomic.fna.gz
G000347235	s__Leptospira kirschneri	s__Leptospira kirschneri	4489381	0.001589943081908957	0.0013853574593222647	97	GCA_000347235.1_genomic.fna.gz
G900475435	s__Streptococcus equi	s__Streptococcus equi	2079111	0.03826825967310979	0.015442236316665563	1081	GCA_900475435.1_genomic.fna.gz
G900474805	s__Streptococcus equi	s__Streptococcus equi	2172187	0.13276605165714606	0.055972931886386565	3918	GCA_900474805.1_genomic.fna.gz
G900474875	s__Streptococcus equi	s__Streptococcus equi	2128266	0.02389842173216924	0.009871631468121074	691	GCA_900474875.1_genomic.fna.gz
G000026605	s__Streptococcus equi	s__Streptococcus equi	2149868	0.048355611221008905	0.020176808799126672	1412	GCA_000026605.1_genomic.fna.gz
G900475125	s__Streptococcus equi	s__Streptococcus equi	2071453	0.021385900712119828	0.008597980107040982	602	GCA_900475125.1_genomic.fna.gz
G001048495	s__Vibrio crassostreae	s__Vibrio crassostreae	5597818	0.2852726204867907	0.3099364623920273	21696	GCA_001048495.1_genomic.fna.gz
G001368855	s__Vibrio crassostreae	s__Vibrio crassostreae	5770567	0.006342084509707106	0.007103040951273877	497	GCA_001368855.1_genomic.fna.gz
G001048575	s__Vibrio crassostreae	s__Vibrio crassostreae	5479820	0.0001702123940233092	0.00018103030331264024	13	GCA_001048575.1_genomic.fna.gz
G001368895	s__Vibrio crassostreae	s__Vibrio crassostreae	5791842	0.01841291808274178	0.02069822639142788	1449	GCA_001368895.1_genomic.fna.gz
G002993885	s__Sphingopyxis sp002993885	s__Sphingopyxis lindanitolerans	4373091	1.3401797486421576	1.1374841967725564	79624	GCA_002993885.1_genomic.fna.gz
G900130145	s__Flavobacterium psychrophilum	s__Flavobacterium psychrophilum	2783852	0.006396642965373497	0.0034561458345716317	242	GCA_900130145.1_genomic.fna.gz
G000971785	s__Flavobacterium psychrophilum	s__Flavobacterium psychrophilum	2877807	1.114291087765555	0.6223778492937665	43566	GCA_000971785.2_genomic.fna.gz
G000754365	s__Flavobacterium psychrophilum	s__Flavobacterium psychrophilum	2835130	0.28739713559156077	0.158142725275595	11070	GCA_000754365.1_genomic.fna.gz
G900186445	s__Flavobacterium psychrophilum	s__Flavobacterium psychrophilum	2725440	0.1719168600444364	0.09093873358003855	6366	GCA_900186445.1_genomic.fna.gz
G900186755	s__Flavobacterium psychrophilum	s__Flavobacterium psychrophilum	2776950	0.023278865745454923	0.012546531512212949	878	GCA_900186755.1_genomic.fna.gz
G001645455	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5364880	0.11050694883444549	0.1150650435229018	8055	GCA_001645455.1_genomic.fna.gz
G002569675	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5356358	0.18128645270669774	0.18846415124757887	13192	GCA_002569675.1_genomic.fna.gz
G001044575	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5523305	0.5199395096404023	0.5573726470903628	39016	GCA_001044575.1_genomic.fna.gz
G002998985	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5484064	0.057266581057949274	0.060953349496476	4267	GCA_002998985.1_genomic.fna.gz
G002557315	s__Bacillus_A wiedmannii	s__Bacillus wiedmannii	5493997	0.021665463915734234	0.023102033895025197	1617	GCA_002557315.1_genomic.fna.gz
G000272815	s__Salmonella enterica	s__Salmonella enterica	4755838	0.03268551460620461	0.030170060808408602	2112	GCA_000272815.2_genomic.fna.gz
G000385905	s__Salmonella enterica	s__Salmonella enterica	4791958	0.0009181113008232964	0.0008538904214980807	60	GCA_000385905.1_genomic.fna.gz
G001956735	s__Salmonella enterica	s__Salmonella enterica	4648086	0.2929670638950725	0.2642936686270663	18501	GCA_001956735.1_genomic.fna.gz
G000623355	s__Salmonella enterica	s__Salmonella enterica	4678418	0.0527254398929164	0.047875468789900656	3351	GCA_000623355.1_genomic.fna.gz
G001623625	s__Salmonella enterica	s__Salmonella enterica	4751034	0.0177589686591336	0.01637569289423747	1146	GCA_001623625.1_genomic.fna.gz
G000783305	s__Sphingobacterium sp000783305	s__Sphingobacteriaceae bacterium DW12	5316652	0.0018228612097354491	0.0018809863493539172	132	GCA_000783305.1_genomic.fna.gz
G001293525	s__Ideonella_A sakaiensis	s__Ideonella sakaiensis	6142063	0.0011493934688850908	0.001370177393027232	96	GCA_001293525.1_genomic.fna.gz
G002056065	s__Escherichia flexneri	s__Escherichia coli	4734219	0.06884997853271883	0.06326244301796966	4428	GCA_002056065.1_genomic.fna.gz
