Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002243385	s__Mogibacterium pumilum	s__Mogibacterium pumilum	1862768	0.07667368603294707	0.041195931775766026	2884	GCA_002243385.1_genomic.fna.gz
G000469565	s__Oribacterium sp000160135	s__Oribacterium sp. oral taxon 078	2694758	0.10590074032467492	0.08231291567099927	5762	GCA_000469565.1_genomic.fna.gz
G001421885	s__Pseudomonas_E sp001421885	s__Pseudomonas sp. Leaf48	5689447	0.05800837808620301	0.09519409255355431	6664	GCA_001421885.1_genomic.fna.gz
G000169155	s__Thermosinus carboxydivorans	s__Thermosinus carboxydivorans	2889774	0.1696293716587414	0.14138852116798653	9897	GCA_000169155.1_genomic.fna.gz
G002192915	s__Yersinia kristensenii	s__Yersinia kristensenii	4737791	0.17595363503938258	0.24044921379643924	16831	GCA_002192915.1_genomic.fna.gz
G002368315	s__Fischerella sp002368315	s__Fischerella sp. NIES-4106	7250844	3.2741672821890058	6.847604131582906	479332	GCA_002368315.1_genomic.fna.gz
G000344135	s__Gordonia malaquae	s__Gordonia malaquae	4465464	0.0070008870582355795	0.009017141469152229	631	GCA_000344135.1_genomic.fna.gz
G001667775	s__Mycobacterium sp001667775	s__Mycobacterium sp. E1747	5694145	0.005219655464347345	0.008572738549564442	600	GCA_001667775.1_genomic.fna.gz
G900110635	s__Eubacterium_Q sp900110635	s__Lachnospiraceae bacterium NE2001	3721622	0.004155996664056307	0.0044612511202832645	312	GCA_900110635.1_genomic.fna.gz
G001546915	s__Burkholderia sp001524625	s__Burkholderia sp. BDU18	7159541	0.008712241725573278	0.017991373372213126	1259	GCA_001546915.1_genomic.fna.gz
G003234855	s__Curtobacterium sp003234855	s__Curtobacterium sp. MCBD17_032	3320482	0.5510994735597801	0.5278133198872079	36947	GCA_003234855.1_genomic.fna.gz
G001245615	s__Mycolicibacterium neworleansense	s__Mycolicibacterium neworleansense	6287317	0.07914980139088315	0.14353717893589116	10048	GCA_001245615.1_genomic.fna.gz
G001542875	s__Erythrobacter sp001542875	s__Erythrobacter sp. YT30	3202691	0.00817152143495238	0.007548613388332496	528	GCA_001542875.1_genomic.fna.gz
G900129875	s__Marivita hallyeonensis	s__Marivita hallyeonensis	4193223	0.043520258828619415	0.05263669931936351	3685	GCA_900129875.1_genomic.fna.gz
G900107145	s__Allochromatium warmingii	s__Allochromatium warmingii	2958507	4.94248530686944	4.21761766408334	295233	GCA_900107145.1_genomic.fna.gz
G001189235	s__Bradyrhizobium embrapense	s__Bradyrhizobium embrapense	8267832	0.0816940437658325	0.19481897604294027	13637	GCA_001189235.2_genomic.fna.gz
G002217205	s__Flavobacterium branchiophilum	s__Flavobacterium branchiophilum	3580395	0.04401366529028019	0.045453538465575205	3182	GCA_002217205.1_genomic.fna.gz
G001650725	s__Sphingobium sp001650725	s__Sphingobium sp. TCM1	5154797	0.011568476913280779	0.017200337583603162	1204	GCA_001650725.1_genomic.fna.gz
