Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000155495	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1951667	0.005286637033183387	0.0025789799638544554	181	GCA_000155495.1_genomic.fna.gz
G900450955	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1787994	0.00828014671321733	0.003700554838668659	259	GCA_900450955.1_genomic.fna.gz
G001298055	s__Helicobacter_D pullorum	s__Helicobacter pullorum	2131353	0.010538983226328463	0.005614574556579064	393	GCA_001298055.1_genomic.fna.gz
G001698675	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1862853	0.011893676690541852	0.0055380576157078	388	GCA_001698675.1_genomic.fna.gz
G001698685	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1856360	0.14698035965811018	0.06819998246192309	4774	GCA_001698685.1_genomic.fna.gz
G001298045	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1814173	0.019301229200664367	0.008752385187390225	613	GCA_001298045.1_genomic.fna.gz
G001299515	s__Helicobacter_D pullorum	s__Helicobacter pullorum	1814776	0.0005103878598009752	0.00023151872290831625	16	GCA_001299515.1_genomic.fna.gz
G900450465	s__Mobiluncus mulieris	s__Mobiluncus mulieris	2510813	0.00444541033484261	0.0027899021962799276	195	GCA_900450465.1_genomic.fna.gz
G000160615	s__Mobiluncus mulieris	s__Mobiluncus mulieris	2435166	0.0017127758444140035	0.001042537909902288	73	GCA_000160615.1_genomic.fna.gz
G900453215	s__Mobiluncus mulieris	s__Mobiluncus mulieris	2529093	0.006245318961998127	0.003948045767287431	276	GCA_900453215.1_genomic.fna.gz
G900453275	s__Mobiluncus mulieris	s__Mobiluncus mulieris	2661365	0.00510561146872747	0.00339636970867484	238	GCA_900453275.1_genomic.fna.gz
G003388075	s__Staphylococcus felis	s__Staphylococcus felis	2343559	0.010963391885915346	0.006422196434222873	450	GCA_003388075.1_genomic.fna.gz
G003387915	s__Staphylococcus felis	s__Staphylococcus felis	2454027	0.16343364604855695	0.10024981077041077	7017	GCA_003387915.1_genomic.fna.gz
G003388135	s__Staphylococcus felis	s__Staphylococcus felis	2381609	0.017196245057583374	0.010236861879881287	717	GCA_003388135.1_genomic.fna.gz
G003391635	s__Staphylococcus felis	s__Staphylococcus felis	2381066	0.026758481374858905	0.015925594419285913	1115	GCA_003391635.1_genomic.fna.gz
G003387895	s__Staphylococcus felis	s__Staphylococcus felis	2435140	0.002509231629049785	0.0015273108714879435	107	GCA_003387895.1_genomic.fna.gz
G003388125	s__Staphylococcus felis	s__Staphylococcus felis	2394735	0.0012413242346222472	0.0007430284643483457	52	GCA_003388125.1_genomic.fna.gz
G003387955	s__Staphylococcus felis	s__Staphylococcus felis	2404746	0.014750693374770474	0.008866340416851115	621	GCA_003387955.1_genomic.fna.gz
G003391645	s__Staphylococcus felis	s__Staphylococcus felis	2409877	0.0008627314135232271	0.0005196766981252078	36	GCA_003391645.1_genomic.fna.gz
G002115685	s__Leuconostoc citreum	s__Leuconostoc citreum	1829881	0.0035333259297825794	0.0016161039944922431	113	GCA_002115685.1_genomic.fna.gz
G006381855	s__Leuconostoc citreum	s__Leuconostoc citreum	1835522	0.0006798188048660343	0.0003119001066293469	22	GCA_006381855.1_genomic.fna.gz
G000955645	s__Prevotella intermedia	s__Prevotella intermedia	2790340	0.004662076214944893	0.0032516159798825924	228	GCA_000955645.1_genomic.fna.gz
G002753855	s__Prevotella intermedia	s__Prevotella intermedia	2905571	0.03900822721099775	0.028330253536271725	1983	GCA_002753855.1_genomic.fna.gz
G003590565	s__Flavobacterium anhuiense	s__Flavobacterium anhuiense	5377387	0.1130879274928378	0.1520023468504818	10640	GCA_003590565.1_genomic.fna.gz
G002504365	s__Mesoplasma florum	s__Mesoplasma florum	807195	0.003998257770198286	0.000806699909769246	56	GCA_002504365.1_genomic.fna.gz
