Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000799905	s__Rhizobium rhizogenes	s__Agrobacterium rhizogenes	6992870	0.005190756254573398	0.00900634911902489	630	GCA_000799905.1_genomic.fna.gz
G007002785	s__Rhizobium rhizogenes	s__Agrobacterium rhizogenes	7232935	0.00013698113778445268	0.00024583177599376367	17	GCA_007002785.1_genomic.fna.gz
G000339835	s__Streptococcus mutans	s__Streptococcus mutans	1961974	0.013832016864018437	0.00673350899832376	471	GCA_000339835.1_genomic.fna.gz
G000522925	s__Streptococcus mutans	s__Streptococcus mutans	2110426	0.03205974449837757	0.016787764674911835	1175	GCA_000522925.1_genomic.fna.gz
G000229025	s__Streptococcus mutans	s__Streptococcus mutans	1820468	0.0013685061490296918	0.0006181480303140711	43	GCA_000229025.2_genomic.fna.gz
G001596555	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2425481	0.00850499082054052	0.005118402246837087	358	GCA_001596555.1_genomic.fna.gz
G003261375	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2606972	0.16618430490179784	0.10749519672459631	7525	GCA_003261375.1_genomic.fna.gz
G007003215	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2686344	0.15539965681310478	0.10357963304898953	7251	GCA_007003215.1_genomic.fna.gz
G000741005	s__Borreliella afzelii	s__Borreliella afzelii	987652	0.11944660009302083	0.029271193275928926	2049	GCA_000741005.1_genomic.fna.gz
G000170935	s__Borreliella afzelii	s__Borreliella afzelii	1353819	0.02928013765745185	0.00983549917455735	688	GCA_000170935.2_genomic.fna.gz
G000222835	s__Borreliella afzelii	s__Borreliella afzelii	1404288	0.019194429391458306	0.006687966329140592	468	GCA_000222835.1_genomic.fna.gz
G000165595	s__Borreliella afzelii	s__Borreliella afzelii	1232503	0.08501186178724933	0.02599741696548676	1820	GCA_000165595.2_genomic.fna.gz
G003385465	s__Staphylococcus felis	s__Staphylococcus felis	2382602	0.004578035194582781	0.0027064082977971827	189	GCA_003385465.1_genomic.fna.gz
G003387995	s__Staphylococcus felis	s__Staphylococcus felis	2325452	0.1314223773499443	0.07582970839292731	5308	GCA_003387995.1_genomic.fna.gz
