Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000256465	s__Vibrio cyclitrophicus	s__Vibrio cyclitrophicus	5182207	0.005018179207818127	0.007502571976200046	525	GCA_000256465.2_genomic.fna.gz
G003340245	s__Eggerthella lenta	s__Eggerthella lenta	3541854	0.0016885740396058474	0.0017254405900345596	121	GCA_003340245.1_genomic.fna.gz
G000768955	s__Porphyromonas crevioricanis	s__Porphyromonas crevioricanis	2105287	0.7530418036671096	0.45738260312856094	32017	GCA_000768955.1_genomic.fna.gz
G000956675	s__Enterobacter himalayensis	s__Enterobacter hormaechei	5044696	4.890924082114618	7.118281671986979	498280	GCA_000956675.1_genomic.fna.gz
G003595625	s__Bacillus licheniformis	s__Bacillus licheniformis	4440709	0.286135563705482	0.36658391202619256	25661	GCA_003595625.1_genomic.fna.gz
G001372895	s__Paeniclostridium sordellii	s__Paeniclostridium sordellii	3458559	0.30636957714169855	0.3056962232103843	21399	GCA_001372895.1_genomic.fna.gz
G004349435	s__Sporanaerobacter acetigenes	s__Sporanaerobacter acetigenes	2865520	0.03029499225335298	0.02504514422838718	1753	GCA_004349435.1_genomic.fna.gz
G000958445	s__Enterobacter kobei	s__Enterobacter kobei	5015902	0.013299878162525022	0.019246242453045133	1347	GCA_000958445.1_genomic.fna.gz
G000730565	s__Pseudomonas_E fulva	s__Pseudomonas fulva	4768229	0.031110421147817594	0.04279689313424719	2996	GCA_000730565.1_genomic.fna.gz
G004195765	s__Streptomyces albidoflavus	s__Streptomyces albidoflavus	6978897	0.016674048795707844	0.03357199146888515	2350	GCA_004195765.1_genomic.fna.gz
G000347595	s__Bibersteinia trehalosi	s__Bibersteinia trehalosi	2407846	0.009016311655030793	0.006263352715143589	438	GCA_000347595.1_genomic.fna.gz
G000277505	s__Oribacterium parvum	s__Oribacterium parvum	2481911	0.001990402837426515	0.0014252020332367764	100	GCA_000277505.1_genomic.fna.gz
G004770545	s__Leptospira_A meyeri	s__Leptospira meyeri	3949338	0.049725226204367694	0.05665657521435852	3966	GCA_004770545.1_genomic.fna.gz
G001709215	s__Pseudomonas_E mosselii	s__Pseudomonas mosselii	5812302	0.03751475642271129	0.06290708335350781	4403	GCA_001709215.1_genomic.fna.gz
G001449085	s__Pseudomonas_E brassicacearum_C	s__Pseudomonas brassicacearum	6976764	0.04257214107972387	0.0856897296195588	5998	GCA_001449085.1_genomic.fna.gz
G003578645	s__Staphylococcus arlettae	s__Staphylococcus arlettae	2626046	0.013791095440043094	0.01044841323241285	731	GCA_003578645.1_genomic.fna.gz
G002735805	s__Streptococcus macedonicus	s__Streptococcus macedonicus	2008917	5.500610692047416	3.188028166932887	223162	GCA_002735805.1_genomic.fna.gz
G900186435	s__Flavobacterium psychrophilum	s__Flavobacterium psychrophilum	2752456	0.2926014430813512	0.232351829366193	16265	GCA_900186435.1_genomic.fna.gz
G000404125	s__Erwinia tracheiphila	s__Erwinia tracheiphila	4717274	0.011725145143794115	0.015957269412518224	1117	GCA_000404125.1_genomic.fna.gz
G001901965	s__Aeromonas salmonicida	s__Aeromonas salmonicida	4823596	0.007804200115970428	0.010860468759900146	760	GCA_001901965.1_genomic.fna.gz
G001700855	s__Raoultella ornithinolytica	s__Raoultella ornithinolytica	5398272	0.01811124570505233	0.028206703477761795	1974	GCA_001700855.1_genomic.fna.gz
G005049195	s__Lactobacillus_D curvatus	s__Lactobacillus curvatus	1871416	0.012109412872495562	0.006537966218873776	458	GCA_005049195.1_genomic.fna.gz
G003609655	s__Lactobacillus_F paraplantarum	s__Lactobacillus paraplantarum	3380735	0.09486093362175355	0.09252258790556178	6477	GCA_003609655.1_genomic.fna.gz
G005937255	s__Cutibacterium acnes	s__Cutibacterium acnes	2477161	0.06540968208143436	0.04674611460575776	3272	GCA_005937255.1_genomic.fna.gz
G003580475	s__Staphylococcus saprophyticus	s__Staphylococcus saprophyticus	2628681	0.01700814183447363	0.012898642388413364	903	GCA_003580475.1_genomic.fna.gz
G002205925	s__Brevundimonas diminuta	s__Brevundimonas diminuta	3402991	0.001192326516783323	0.0011705911875536722	82	GCA_002205925.1_genomic.fna.gz
G004363725	s__Aquamicrobium defluvii	s__Aquamicrobium defluvii	4522399	1.0216499210850312	1.3329695526206795	93308	GCA_004363725.1_genomic.fna.gz
G000009605	s__Buchnera aphidicola_I	s__Buchnera aphidicola	655725	0.22596497300287421	0.04274763702574307	2992	GCA_000009605.1_genomic.fna.gz
G004167545	s__Bacteroides salyersiae	s__Bacteroides salyersiae	5853831	0.006914700761112999	0.011677847993655401	817	GCA_004167545.1_genomic.fna.gz
G002978975	s__Cronobacter dublinensis	s__Cronobacter dublinensis	4504806	0.08299903745848249	0.10786943299676724	7551	GCA_002978975.1_genomic.fna.gz
G001541125	s__Leuconostoc mesenteroides	s__Leuconostoc mesenteroides	1815975	0.005195256002256554	0.0027218617682687333	191	GCA_001541125.1_genomic.fna.gz
G003467205	s__Odoribacter splanchnicus	s__Odoribacter splanchnicus	4501837	0.0019609700756661234	0.0025468887784281294	178	GCA_003467205.1_genomic.fna.gz
G001467035	s__Legionella cherrii	s__Legionella cherrii	3982132	0.058865283122424304	0.06762762509176258	4734	GCA_001467035.1_genomic.fna.gz
