Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003581325	s__Bordetella avium	s__Bordetella avium	3805243	0.015940694507259153	0.013825414993913737	968	GCA_003581325.1_genomic.fna.gz
G003439895	s__Parabacteroides gordonii	s__Parabacteroides gordonii	6348904	0.0014663049514798759	0.0021218349715245023	149	GCA_003439895.1_genomic.fna.gz
G004010015	s__Lactobacillus johnsonii	s__Lactobacillus johnsonii	1979358	0.009566484443465407	0.00431583926646588	302	GCA_004010015.1_genomic.fna.gz
G002252245	s__Wohlfahrtiimonas chitiniclastica	s__Wohlfahrtiimonas chitiniclastica	2134718	0.03963742465650888	0.01928565898975258	1350	GCA_002252245.1_genomic.fna.gz
G002102255	s__Mycobacterium nebraskense	s__Mycobacterium nebraskense	6727177	0.029013367827876783	0.04448560899142824	3114	GCA_002102255.1_genomic.fna.gz
G000493655	s__Ruminiclostridium thermocellum	s__Hungateiclostridium thermocellum	3452180	0.18504398203746095	0.14559851297057516	10192	GCA_000493655.1_genomic.fna.gz
G001476355	s__Pantoea stewartii	s__Pantoea stewartii	4693001	0.33684100711819775	0.3602999033257083	25221	GCA_001476355.1_genomic.fna.gz
G001975795	s__Agrobacterium sp000192635	s__Agrobacterium tumefaciens	5939274	0.003133342644889323	0.004241600801623289	297	GCA_001975795.1_genomic.fna.gz
G002192885	s__Yersinia intermedia	s__Yersinia intermedia	4994784	0.040936232952472104	0.046602919973479304	3262	GCA_002192885.1_genomic.fna.gz
G000244215	s__Leptospira borgpetersenii	s__Leptospira borgpetersenii	3888658	4.622560949124345	4.097046916613364	286793	GCA_000244215.3_genomic.fna.gz
G003025775	s__Photobacterium phosphoreum	s__Photobacterium phosphoreum	4545936	0.09232207413048667	0.09565714435357085	6696	GCA_003025775.1_genomic.fna.gz
G902161575	s__Enterococcus faecalis	s__Enterococcus faecalis	3043566	0.007134594780107877	0.004949263510824063	346	GCA_902161575.1_genomic.fna.gz
G000161995	s__Jonquetella anthropi	s__Jonquetella anthropi	1790058	0.22600233328577496	0.0922079926090273	6455	GCA_000161995.1_genomic.fna.gz
G900448055	s__Erysipelothrix rhusiopathiae	s__Erysipelothrix rhusiopathiae	1831038	1.6691766572839233e-05	6.966075894718884e-06	0	GCA_900448055.1_genomic.fna.gz
G001043375	s__Haemophilus_B ducreyi	s__[Haemophilus] ducreyi	1661948	0.02638880009277824	0.009995985466601612	700	GCA_001043375.1_genomic.fna.gz
G002118195	s__Bacillus_A mycoides	s__Bacillus mycoides	5743511	0.023213374794000707	0.030388151452793583	2127	GCA_002118195.1_genomic.fna.gz
G900105015	s__Pauljensenia meyeri	s__Schaalia meyeri	2026407	0.0029699831613795367	0.0013717317968032765	96	GCA_900105015.1_genomic.fna.gz
G003040915	s__Staphylococcus agnetis	s__Staphylococcus agnetis	2362314	0.003118493118101378	0.001679078324994719	118	GCA_003040915.1_genomic.fna.gz
G003664285	s__Cupriavidus plantarum	s__Cupriavidus plantarum	6296586	0.0002757055186503969	0.00039567548221494604	28	GCA_003664285.1_genomic.fna.gz
G900104755	s__Bradyrhizobium ottawaense_A	s__Bradyrhizobium lablabi	8269569	0.01528612150691332	0.02881168940091734	2017	GCA_900104755.1_genomic.fna.gz
