Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002179995	s__Streptococcus mutans	s__Streptococcus mutans	1985972	0.007232848579230203	0.003823906102840388	268	GCA_002179995.1_genomic.fna.gz
G000339235	s__Streptococcus mutans	s__Streptococcus mutans	2021665	0.15831012487338697	0.08520059135716436	5964	GCA_000339235.1_genomic.fna.gz
G900638155	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2335738	0.031629389698961986	0.019667070003682743	1377	GCA_900638155.1_genomic.fna.gz
G900030685	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2077173	0.38047338485145277	0.2103883444200622	14727	GCA_900030685.1_genomic.fna.gz
G001205575	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2094220	1.6709980741274069	0.9315860517154863	65211	GCA_001205575.1_genomic.fna.gz
G900029745	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2011888	0.13375157180275385	0.07163535540104266	5014	GCA_900029745.1_genomic.fna.gz
G900019795	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2091008	0.0010849167085604432	0.0006039163913922854	42	GCA_900019795.1_genomic.fna.gz
G001203075	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2240093	0.42723426032568224	0.25477502099129296	17834	GCA_001203075.1_genomic.fna.gz
G900194205	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae	2106478	0.01347403923001068	0.007555782718022778	529	GCA_900194205.1_genomic.fna.gz
G001647435	s__Aeromonas veronii	s__Aeromonas veronii	4523432	0.0030282038394957335	0.003646514098300415	255	GCA_001647435.1_genomic.fna.gz
G003013515	s__Aeromonas veronii	s__Aeromonas veronii	4619673	0.0055997783176633545	0.006886630715554886	482	GCA_003013515.1_genomic.fna.gz
G000298035	s__Aeromonas veronii	s__Aeromonas veronii	4565607	0.0024800379695360175	0.0030142660394917313	211	GCA_000298035.1_genomic.fna.gz
G006229085	s__Campylobacter_D helveticus	s__Campylobacter helveticus	1821144	0.005021690618482213	0.002434551496129792	170	GCA_006229085.1_genomic.fna.gz
G002929935	s__Vibrio jasicida	s__Vibrio jasicida	5814615	0.00797065021593977	0.012337848709086338	864	GCA_002929935.1_genomic.fna.gz
G001625175	s__Vibrio jasicida	s__Vibrio jasicida	5945135	0.01362346522747607	0.021561254888323018	1509	GCA_001625175.1_genomic.fna.gz
G002930015	s__Vibrio jasicida	s__Vibrio jasicida	5838255	0.0038934413518947886	0.006051198817601364	424	GCA_002930015.1_genomic.fna.gz
G000400365	s__Vibrio jasicida	s__Vibrio jasicida	6052299	0.05279990551835166	0.08507035513232772	5955	GCA_000400365.1_genomic.fna.gz
G002929925	s__Vibrio jasicida	s__Vibrio jasicida	5909950	0.06574361484821947	0.10343371216364926	7240	GCA_002929925.1_genomic.fna.gz
G002929985	s__Vibrio jasicida	s__Vibrio jasicida	6089772	0.2560289046845505	0.41506370316346936	29054	GCA_002929985.1_genomic.fna.gz
G002954525	s__Vibrio jasicida	s__Vibrio jasicida	6326035	0.010583733615963993	0.01782359133964289	1248	GCA_002954525.1_genomic.fna.gz
G002930045	s__Vibrio jasicida	s__Vibrio jasicida	6165807	0.053612104365573524	0.08799895320523879	6160	GCA_002930045.1_genomic.fna.gz
G000955645	s__Prevotella intermedia	s__Prevotella intermedia	2790340	0.04912084277713402	0.03648779838345251	2554	GCA_000955645.1_genomic.fna.gz
G002753855	s__Prevotella intermedia	s__Prevotella intermedia	2905571	0.22833415339786833	0.17661480005536814	12363	GCA_002753855.1_genomic.fna.gz
G001022655	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	5185929	0.0008846908684385234	0.0012213575921876728	85	GCA_001022655.1_genomic.fna.gz
G002162415	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	5316852	1.3824655917387403	1.9567422733541506	136972	GCA_002162415.1_genomic.fna.gz
G002151855	s__Enterobacter nimipressuralis	s__Enterobacter roggenkampii	5592139	0.0364489083521242	0.05426092696249499	3798	GCA_002151855.1_genomic.fna.gz
G002940475	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4886930	0.8597331926331324	1.1184705099617294	78293	GCA_002940475.1_genomic.fna.gz
G900240365	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4884039	0.025531250391700806	0.033195249200042846	2324	GCA_900240365.1_genomic.fna.gz
G900240345	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4692498	0.6448735979655906	0.805570247911464	56390	GCA_900240345.1_genomic.fna.gz
G002940315	s__Xanthomonas arboricola	s__Xanthomonas arboricola	4932703	0.02025033839529457	0.026591447416245233	1861	GCA_002940315.1_genomic.fna.gz
G004168545	s__Clostridium_G tetani	s__Clostridium tetani	2860667	0.07406115938654506	0.05640044592260529	3948	GCA_004168545.1_genomic.fna.gz
G004119215	s__Clostridium_G tetani	s__Clostridium tetani	2762392	0.024238587206108532	0.017824499144231818	1248	GCA_004119215.1_genomic.fna.gz
G004115495	s__Clostridium_G tetani	s__Clostridium tetani	2838573	0.029937412798836247	0.022622419863978928	1584	GCA_004115495.1_genomic.fna.gz
G004119295	s__Clostridium_G tetani	s__Clostridium tetani	2860089	0.07108139942562476	0.054120305858809954	3788	GCA_004119295.1_genomic.fna.gz
G000007625	s__Clostridium_G tetani	s__Clostridium tetani	2873333	0.005348579873325967	0.00409118550203499	286	GCA_000007625.1_genomic.fna.gz
G004115905	s__Clostridium_G tetani	s__Clostridium tetani	2895876	0.025507984984711605	0.01966440632788556	1377	GCA_004115905.1_genomic.fna.gz
G001532215	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7450821	0.017487235308412216	0.034685663706559525	2428	GCA_001532215.1_genomic.fna.gz
G001532785	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7410311	0.002737065604555629	0.005399410756466779	378	GCA_001532785.1_genomic.fna.gz
G001533785	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7108976	0.617522204115466	1.168649698317572	81805	GCA_001533785.1_genomic.fna.gz
G001527525	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7359996	0.00013959562972765347	0.0002735105769923635	19	GCA_001527525.1_genomic.fna.gz
G001532605	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7953385	0.008140260535376217	0.01723514875535854	1206	GCA_001532605.1_genomic.fna.gz
G001527085	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7534172	0.07618604620200545	0.15280434076621313	10696	GCA_001527085.1_genomic.fna.gz
G001525705	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7677001	0.009268256247951679	0.018941499418604398	1326	GCA_001525705.1_genomic.fna.gz
G001533325	s__Burkholderia ubonensis	s__Burkholderia ubonensis	7719817	1.543215230440551	3.171452647867094	222002	GCA_001533325.1_genomic.fna.gz
G003438015	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2200949	0.03440396575901111	0.020157803680306348	1411	GCA_003438015.1_genomic.fna.gz
G003471505	s__Bifidobacterium pseudocatenulatum	s__Bifidobacterium pseudocatenulatum	2225059	0.0071455143771190525	0.004232527162187178	296	GCA_003471505.1_genomic.fna.gz
G003026335	s__Photobacterium angustum	s__Photobacterium angustum	4784176	0.5839918569424953	0.7437700130726201	52064	GCA_003026335.1_genomic.fna.gz
G000950255	s__Photobacterium angustum	s__Photobacterium angustum	4909977	0.004627767018718183	0.006048889758960345	423	GCA_000950255.1_genomic.fna.gz
G003026365	s__Photobacterium angustum	s__Photobacterium angustum	4969311	0.04403961498193756	0.05825918651848838	4078	GCA_003026365.1_genomic.fna.gz
G004004375	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7188855	0.003648271874511856	0.006981868169028586	489	GCA_004004375.1_genomic.fna.gz
G002197085	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7281821	0.004773921930499514	0.009254224624642053	648	GCA_002197085.1_genomic.fna.gz
G004003355	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7123112	0.0006261241769698797	0.0011872849754424057	83	GCA_004003355.1_genomic.fna.gz
G002197045	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	7140241	0.03411436390604974	0.0648447579620485	4539	GCA_002197045.1_genomic.fna.gz
G004001855	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6827012	0.015184921411328614	0.02759738549110789	1932	GCA_004001855.1_genomic.fna.gz
G004002015	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6757901	0.1618239268583302	0.2911248556056679	20379	GCA_004002015.1_genomic.fna.gz
G002197125	s__Sinorhizobium meliloti_B	s__Sinorhizobium meliloti	6808187	0.03100863086936275	0.05620032050821717	3934	GCA_002197125.1_genomic.fna.gz
G000021665	s__Shewanella baltica	s__Shewanella baltica	5358884	1.2014298412115925	1.7139474264594907	119976	GCA_000021665.1_genomic.fna.gz
G900456975	s__Shewanella baltica	s__Shewanella baltica	5300842	0.09034098238700179	0.12748362191569312	8924	GCA_900456975.1_genomic.fna.gz
G003468915	s__Parabacteroides distasonis	s__Parabacteroides distasonis	4979547	0.03700943903557929	0.04905994573057225	3434	GCA_003468915.1_genomic.fna.gz
