Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G004209325	s__Acinetobacter sp001696605	s__Acinetobacter wuhouensis	4025933	0.02101446570455852	0.022743006939950735	1592	GCA_004209325.1_genomic.fna.gz
G004359815	s__Macrococcus goetzii	s__Macrococcus goetzii	2560158	0.01304729253907637	0.008979458692762695	629	GCA_004359815.1_genomic.fna.gz
G900142745	s__Morganella morganii	s__Morganella morganii	3916412	0.6561542869143073	0.6908079573710912	48357	GCA_900142745.1_genomic.fna.gz
G001690915	s__Aliivibrio fischeri	s__Aliivibrio fischeri	4343102	3.190581064821521	3.7250559562133647	260754	GCA_001690915.1_genomic.fna.gz
G900635345	s__Streptococcus dysgalactiae	s__Streptococcus dysgalactiae	2201894	0.4354742647758749	0.25776377947903867	18043	GCA_900635345.1_genomic.fna.gz
G900197055	s__Helicobacter_E bizzozeronii	s__Helicobacter bizzozeronii	1809004	0.9205152734582596	0.4476447695015257	31335	GCA_900197055.1_genomic.fna.gz
G000719185	s__Streptomyces rimosus	s__Streptomyces rimosus	9085517	0.5933242718678639	1.44912132876284	101438	GCA_000719185.1_genomic.fna.gz
G004323525	s__Helicobacter pylori	s__Helicobacter pylori	1613462	0.0168661642271534	0.007315399605487182	512	GCA_004323525.1_genomic.fna.gz
G000252345	s__Vibrio campbellii	s__Vibrio campbellii	5064254	3.640795535997883	4.956495978642668	346955	GCA_000252345.2_genomic.fna.gz
G002938685	s__Acinetobacter indicus	s__Acinetobacter indicus	3094048	0.0055140881801975395	0.004586313546395088	321	GCA_002938685.1_genomic.fna.gz
G001584655	s__Acinetobacter venetianus	s__Acinetobacter venetianus	3537772	0.09955737777404855	0.09468175034791239	6628	GCA_001584655.1_genomic.fna.gz
G902159045	s__Enterococcus_D casseliflavus	s__Enterococcus casseliflavus	3588789	0.025685572532472237	0.02477993506854093	1735	GCA_902159045.1_genomic.fna.gz
G001043695	s__Bacillus safensis	s__Bacillus safensis	3671006	1.816713477971616	1.792811052270344	125497	GCA_001043695.1_genomic.fna.gz
G004134945	s__Fusobacterium_C necrophorum	s__Fusobacterium necrophorum	2078803	0.11201335051355503	0.06259593215719679	4382	GCA_004134945.1_genomic.fna.gz
G000699165	s__Serratia liquefaciens	s__Serratia liquefaciens	5280113	0.6214421363277266	0.8820778208321839	61745	GCA_000699165.1_genomic.fna.gz
G005862345	s__Thermomonas fusca	s__Thermomonas fusca	2902433	0.25662722792704845	0.2002294361330973	14016	GCA_005862345.1_genomic.fna.gz
G004104415	s__Corallococcus coralloides	s__Corallococcus coralloides	9587888	0.08050865668538383	0.20750497853583125	14525	GCA_004104415.1_genomic.fna.gz
G003691545	s__Vibrio owensii	s__Vibrio owensii	6418562	0.018133517310978294	0.03128835858045775	2190	GCA_003691545.1_genomic.fna.gz
G900573975	s__Campylobacter_A showae_A	s__Campylobacter showae	2240249	5.1792179560543445	3.1190581259151218	218334	GCA_900573975.1_genomic.fna.gz
G004209145	s__Acinetobacter bouvetii	s__Acinetobacter bouvetii	3931964	0.034603675555226324	0.03657587737221217	2560	GCA_004209145.1_genomic.fna.gz
G001703885	s__Lactobacillus_H reuteri	s__Lactobacillus reuteri	2241971	0.2041489754697848	0.12303826086026083	8613	GCA_001703885.1_genomic.fna.gz
G900327215	s__Orientia tsutsugamushi	s__Orientia tsutsugamushi	2035338	0.014304627124132399	0.007826652846362752	548	GCA_900327215.1_genomic.fna.gz
G004358805	s__Paenibacillus_B dendritiformis	s__Paenibacillus dendritiformis	6777904	0.9753598801573288	1.7771467403968344	124400	GCA_004358805.1_genomic.fna.gz
G000988105	s__Leptospira santarosai	s__Leptospira santarosai	4089431	0.40176816525107384	0.4416735530589044	30917	GCA_000988105.2_genomic.fna.gz
G004022285	s__Bradyrhizobium yuanmingense	s__Bradyrhizobium yuanmingense	7541929	0.05475104872936442	0.11100380613338784	7770	GCA_004022285.3_genomic.fna.gz
G003204905	s__Serratia marcescens_I	s__Serratia marcescens	5276553	0.00582504728488399	0.008262524270444218	578	GCA_003204905.1_genomic.fna.gz
G900683635	s__Nocardia cyriacigeorgica	s__Nocardia cyriacigeorgica	6476621	0.17234306190022577	0.3000580458201092	21004	GCA_900683635.1_genomic.fna.gz
G003347575	s__Tritonibacter mobile	s__Epibacterium mobile	4854243	0.026165794890392745	0.03414431733563973	2390	GCA_003347575.1_genomic.fna.gz
G003370255	s__Bifidobacterium longum	s__Bifidobacterium longum	2275165	0.042224400536171124	0.025824943441325125	1808	GCA_003370255.1_genomic.fna.gz
G001983245	s__Yersinia enterocolitica	s__Yersinia enterocolitica	4782007	0.06649357624332981	0.08547771169186318	5983	GCA_001983245.1_genomic.fna.gz
G003885045	s__Faecalicatena sp000364245	s__Schaedlerella arabinosiphila	6521014	0.0417468311887247	0.07318155556402005	5123	GCA_003885045.1_genomic.fna.gz
G004569585	s__Muribacter muris	s__Muribacter muris	2526693	0.18616304799951713	0.12644712125096386	8851	GCA_004569585.1_genomic.fna.gz
G003944415	s__Streptococcus sanguinis	s__Streptococcus sanguinis	2338342	0.00378227928998037	0.0023775223781924825	166	GCA_003944415.1_genomic.fna.gz
G002922845	s__Tetragenococcus halophilus	s__Tetragenococcus halophilus	2570642	0.040913977191210184	0.02827328597692355	1979	GCA_002922845.1_genomic.fna.gz
G003610315	s__Rhodococcus pyridinivorans	s__Rhodococcus pyridinivorans	6415396	0.1296659450793714	0.22362089800174417	15653	GCA_003610315.1_genomic.fna.gz
G003115845	s__Brenneria_A roseae	s__Brenneria roseae	4508067	3.648130244967801	4.421032275028698	309472	GCA_003115845.1_genomic.fna.gz
G006246595	s__Aeromonas sobria	s__Aeromonas sobria	4637031	0.18529479821343195	0.23097565916327034	16168	GCA_006246595.1_genomic.fna.gz
G002846815	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2062414	1.0821290285795735	0.5999539040860901	41997	GCA_002846815.1_genomic.fna.gz
G003722215	s__Erysipelothrix rhusiopathiae	s__Erysipelothrix rhusiopathiae	1771674	0.20475925216849436	0.09751924602751545	6826	GCA_003722215.1_genomic.fna.gz
G003269215	s__Vibrio diazotrophicus	s__Vibrio diazotrophicus	5006253	0.4220618923393939	0.5680046928019313	39760	GCA_003269215.1_genomic.fna.gz
G004361925	s__Sunxiuqinia elliptica	s__Sunxiuqinia elliptica	5350779	0.02074821015866415	0.029844248025616357	2089	GCA_004361925.1_genomic.fna.gz
