Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000091645	s__Streptococcus mutans	s__Streptococcus mutans	2013587	0.001946315387560991	0.0012126752293478422	85	GCA_000091645.1_genomic.fna.gz
G000817065	s__Streptococcus mutans	s__Streptococcus mutans	2031692	0.21391506332730176	0.13448075223547784	9414	GCA_000817065.1_genomic.fna.gz
G002995555	s__Streptococcus mutans	s__Streptococcus mutans	2088369	0.020246925015191444	0.013083598369405418	916	GCA_002995555.1_genomic.fna.gz
G002212845	s__Streptococcus mutans	s__Streptococcus mutans	2012978	0.008007748088972984	0.004987814835609157	349	GCA_002212845.1_genomic.fna.gz
G000284575	s__Streptococcus mutans	s__Streptococcus mutans	2015626	0.014811291560656954	0.009237698307610261	647	GCA_000284575.1_genomic.fna.gz
G003173695	s__Lactobacillus helsingborgensis	s__Lactobacillus helsingborgensis	1867232	0.14227335717730982	0.08220206976753293	5754	GCA_003173695.1_genomic.fna.gz
G000970855	s__Lactobacillus helsingborgensis	s__Lactobacillus helsingborgensis	2020254	0.3568522459796496	0.22307725998918332	15615	GCA_000970855.1_genomic.fna.gz
G002556385	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5732941	0.02609425847259251	0.046289588909347194	3240	GCA_002556385.1_genomic.fna.gz
G002555685	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5805784	0.007829495683524723	0.014065512301546882	985	GCA_002555685.1_genomic.fna.gz
G000742855	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5675302	0.08765873389252488	0.15393772426427763	10776	GCA_000742855.1_genomic.fna.gz
G002576515	s__Bacillus_A pseudomycoides	s__Bacillus pseudomycoides	5697573	0.16014287022304527	0.28233089054745014	19763	GCA_002576515.1_genomic.fna.gz
G002763975	s__Prevotella intermedia	s__Prevotella intermedia	2813841	0.0028043289590879445	0.002441683687999103	171	GCA_002763975.1_genomic.fna.gz
G002763955	s__Prevotella intermedia	s__Prevotella intermedia	2928459	0.010114652734040922	0.009165391413347738	642	GCA_002763955.1_genomic.fna.gz
G002763715	s__Prevotella intermedia	s__Prevotella intermedia	2764740	0.07133834910227532	0.06102927943958286	4272	GCA_002763715.1_genomic.fna.gz
G000261025	s__Prevotella intermedia	s__Prevotella intermedia	2699437	0.010907572115512286	0.009110918903241666	638	GCA_000261025.1_genomic.fna.gz
G002763745	s__Prevotella intermedia	s__Prevotella intermedia	2890050	0.019207245133309424	0.01717636764606069	1202	GCA_002763745.1_genomic.fna.gz
G002157125	s__Acidovorax_B carolinensis	s__Acidovorax carolinensis	4704737	0.5580303744210248	0.8123703825144044	56866	GCA_002157125.1_genomic.fna.gz
G002157145	s__Acidovorax_B carolinensis	s__Acidovorax carolinensis	4122625	0.08094302803101398	0.10325573234520968	7228	GCA_002157145.1_genomic.fna.gz
G002157165	s__Acidovorax_B carolinensis	s__Acidovorax carolinensis	4058023	0.5792910191435373	0.7273981488511925	50918	GCA_002157165.1_genomic.fna.gz
G001017595	s__Metamycoplasma hominis	s__Mycoplasma hominis	695214	0.036829879321358984	0.007922818312713317	555	GCA_001017595.1_genomic.fna.gz
G000767725	s__Metamycoplasma hominis	s__Mycoplasma hominis	715165	0.005561333603286718	0.0012306826875640596	86	GCA_000767725.1_genomic.fna.gz
G002952835	s__Metamycoplasma hominis	s__Mycoplasma hominis	751310	0.00707997339158443	0.0016459312335053847	115	GCA_002952835.1_genomic.fna.gz
G000947915	s__Metamycoplasma hominis	s__Mycoplasma hominis	700851	0.07310460055757297	0.015853724156653034	1110	GCA_000947915.1_genomic.fna.gz
G000085865	s__Metamycoplasma hominis	s__Mycoplasma hominis	665445	0.3114397512226859	0.0641279123189221	4489	GCA_000085865.1_genomic.fna.gz
G000834255	s__Yersinia ruckeri	s__Yersinia ruckeri	3605216	0.0029883913137503716	0.0033337240405042225	233	GCA_000834255.1_genomic.fna.gz
G002192595	s__Yersinia ruckeri	s__Yersinia ruckeri	3856634	0.021661631442405717	0.02584999596853527	1809	GCA_002192595.1_genomic.fna.gz
G002983625	s__Yersinia intermedia	s__Yersinia intermedia	4960650	0.060119091227887056	0.09228091352644828	6460	GCA_002983625.1_genomic.fna.gz
G001088505	s__Yersinia intermedia	s__Yersinia intermedia	5127614	0.014718269505098256	0.023352477769105245	1635	GCA_001088505.1_genomic.fna.gz
G002188995	s__Yersinia intermedia	s__Yersinia intermedia	4957606	0.04857218989104836	0.07451103304706587	5216	GCA_002188995.1_genomic.fna.gz
G001140765	s__Yersinia intermedia	s__Yersinia intermedia	4667710	0.5933214207735096	0.8569486237751602	59986	GCA_001140765.1_genomic.fna.gz
G001244675	s__Yersinia intermedia	s__Yersinia intermedia	5167941	0.04061377778749831	0.06494591306710916	4546	GCA_001244675.1_genomic.fna.gz
G000225265	s__Bacillus_C megaterium	s__Bacillus megaterium	5075293	0.1566046572140098	0.24593859312865385	17216	GCA_000225265.1_genomic.fna.gz
G000025805	s__Bacillus_C megaterium	s__Bacillus megaterium	5097447	0.7747754958298072	1.222051440486833	85544	GCA_000025805.1_genomic.fna.gz
G002009195	s__Bacillus_C megaterium	s__Bacillus megaterium	5610875	1.2784736225314162	2.2196436527875583	155375	GCA_002009195.1_genomic.fna.gz
G000832985	s__Bacillus_C megaterium	s__Bacillus megaterium	5746640	0.0817228778664774	0.14531770654433548	10172	GCA_000832985.1_genomic.fna.gz
G000025825	s__Bacillus_C megaterium	s__Bacillus megaterium	5523192	0.05232275629948258	0.08942143734641407	6260	GCA_000025825.1_genomic.fna.gz
G001457595	s__Mycolicibacterium smegmatis	s__Mycolicibacterium smegmatis	6983267	1.0067300850146927	2.175367251097162	152276	GCA_001457595.1_genomic.fna.gz
G000767705	s__Mycolicibacterium smegmatis	s__Mycolicibacterium smegmatis	6988302	0.06637835627616344	0.14353540871019707	10047	GCA_000767705.1_genomic.fna.gz
G001444445	s__Prevotella enoeca	s__Prevotella enoeca	2861432	0.5469986715357581	0.4843179807568643	33902	GCA_001444445.1_genomic.fna.gz
G002984485	s__Oligella urethralis	s__Oligella urethralis	2511315	0.04668217368862605	0.03627547872658732	2539	GCA_002984485.1_genomic.fna.gz
G000372065	s__Oligella urethralis	s__Oligella urethralis	2311610	1.3589231878504215	0.9720091775667736	68041	GCA_000372065.1_genomic.fna.gz
G002884655	s__Oligella urethralis	s__Oligella urethralis	2529504	0.010157638978692254	0.007950401024054372	557	GCA_002884655.1_genomic.fna.gz
G000759065	s__Oligella urethralis	s__Oligella urethralis	2492199	0.040905369674366976	0.03154452055716505	2208	GCA_000759065.1_genomic.fna.gz
G001056285	s__Oligella urethralis	s__Oligella urethralis	2511525	0.19584293202519729	0.15219707278255737	10654	GCA_001056285.1_genomic.fna.gz
G001945535	s__Faecalibaculum rodentium	s__Faecalibaculum rodentium	2415791	0.2921758915115547	0.21840603193520147	15288	GCA_001945535.1_genomic.fna.gz
G001564455	s__Faecalibaculum rodentium	s__Faecalibaculum rodentium	2542486	0.009217255714539171	0.007251387242662069	508	GCA_001564455.1_genomic.fna.gz
G900101755	s__Pseudomonas_E alcaliphila	s__Pseudomonas alcaliphila	5283714	0.029780215517747375	0.048688683293580864	3408	GCA_900101755.1_genomic.fna.gz
G000306415	s__Leptospira borgpetersenii	s__Leptospira borgpetersenii	4267627	0.1441657254582972	0.1903747594299089	13326	GCA_000306415.2_genomic.fna.gz
G001444465	s__Leptospira borgpetersenii	s__Leptospira borgpetersenii	4037579	0.26609855016315725	0.3324485422097822	23271	GCA_001444465.1_genomic.fna.gz
G003254845	s__Leptospira borgpetersenii	s__Leptospira borgpetersenii	3907328	0.24327133015570757	0.2941248312409652	20589	GCA_003254845.1_genomic.fna.gz
G000304355	s__Methanoculleus bourgensis	s__Methanoculleus bourgensis	2789774	0.4002745155779006	0.3455316664739279	24187	GCA_000304355.2_genomic.fna.gz
G900079125	s__Methanoculleus bourgensis	s__Methanoculleus bourgensis	2551189	0.20600288865356983	0.16262107800084918	11383	GCA_900079125.1_genomic.fna.gz
G000834775	s__Yersinia pestis	s__Yersinia pestis	4777968	0.35964231357179005	0.5317101016248295	37220	GCA_000834775.1_genomic.fna.gz
G000737865	s__Bifidobacterium indicum	s__Bifidobacterium coryneforme	1755151	0.15071233770727785	0.08185103658085698	5730	GCA_000737865.1_genomic.fna.gz
G000967205	s__Bifidobacterium indicum	s__Bifidobacterium coryneforme	1749707	0.55880066554951	0.30254023206409003	21178	GCA_000967205.1_genomic.fna.gz
G001239225	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2458332	0.01308695200354574	0.009954969544403895	697	GCA_001239225.1_genomic.fna.gz
G000009865	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2697861	0.009094455799682256	0.007592017112401076	531	GCA_000009865.1_genomic.fna.gz
G001611955	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2560146	0.11078559600002956	0.08776248727962543	6143	GCA_001611955.1_genomic.fna.gz
G000763725	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2458301	0.3630948655952835	0.27619515583375454	19334	GCA_000763725.1_genomic.fna.gz
G002114275	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	2517398	0.009016890961436187	0.00702375885186115	492	GCA_002114275.1_genomic.fna.gz
G001263145	s__Riemerella anatipestifer	s__Riemerella anatipestifer	2187967	0.039206783414468135	0.026543786328789336	1858	GCA_001263145.1_genomic.fna.gz
G002025185	s__Riemerella anatipestifer	s__Riemerella anatipestifer	2425237	0.02914269795772034	0.021869801046179256	1531	GCA_002025185.1_genomic.fna.gz
G003024905	s__Riemerella anatipestifer	s__Riemerella anatipestifer	2127386	0.023307239637081076	0.015342567054575946	1074	GCA_003024905.1_genomic.fna.gz
G000734055	s__Riemerella anatipestifer	s__Riemerella anatipestifer	2234477	0.1276521776408285	0.08826022054427281	6178	GCA_000734055.1_genomic.fna.gz
G000331695	s__Riemerella anatipestifer	s__Riemerella anatipestifer	2166321	0.12141256335774317	0.08138555506325114	5697	GCA_000331695.1_genomic.fna.gz
G003186415	s__Enterobacter himalayensis	s__Enterobacter hormaechei	4724855	0.35382522065959876	0.5172948597806505	36211	GCA_003186415.1_genomic.fna.gz
G001022255	s__Enterobacter himalayensis	s__Enterobacter hormaechei	4973529	0.1851348313429972	0.28491392856227277	19944	GCA_001022255.1_genomic.fna.gz
G001729725	s__Enterobacter himalayensis	s__Enterobacter hormaechei	4782480	0.15027529957832617	0.2223830368457886	15567	GCA_001729725.1_genomic.fna.gz
G900322715	s__Enterobacter himalayensis	s__Enterobacter hormaechei	5200769	0.053922311534550744	0.08677546653287972	6074	GCA_900322715.1_genomic.fna.gz
G001729745	s__Enterobacter himalayensis	s__Enterobacter hormaechei	4678566	0.03504504393561719	0.05073413507995136	3551	GCA_001729745.1_genomic.fna.gz
G000740675	s__Massilia sp000740675	s__Massilia sp. BSC265	5326161	0.003015135212538397	0.00496914848881214	348	GCA_000740675.1_genomic.fna.gz
G000783875	s__Proteus mirabilis	s__Proteus mirabilis	3955473	0.01945735609477649	0.02381459187724296	1667	GCA_000783875.2_genomic.fna.gz
G000444425	s__Proteus mirabilis	s__Proteus mirabilis	3846754	0.030854901505856305	0.036726493884563303	2571	GCA_000444425.1_genomic.fna.gz
G002944495	s__Proteus mirabilis	s__Proteus mirabilis	4021165	3.2962483555785673	4.101405520633842	287098	GCA_002944495.1_genomic.fna.gz
G001281565	s__Proteus mirabilis	s__Proteus mirabilis	3794983	0.09722278992291745	0.11416653124921071	7992	GCA_001281565.1_genomic.fna.gz
G000178115	s__Ethanoligenens harbinense	s__Ethanoligenens harbinense	3008576	0.037183704704019084	0.03461581298194648	2423	GCA_000178115.2_genomic.fna.gz
G000719135	s__Streptomyces avicenniae	s__Streptomyces avicenniae	6480326	0.0003312543694660387	0.0006642313378791638	46	GCA_000719135.1_genomic.fna.gz
G003285165	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5542544	0.007348949513885249	0.012603620126098544	882	GCA_003285165.1_genomic.fna.gz
G003146655	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	6084196	4.262056093760213	8.02385827535136	561670	GCA_003146655.1_genomic.fna.gz
G002563775	s__Thioclava sp002563775	s__Thioclava sp. ES.031	4019144	0.04284547590615522	0.05328432019796669	3730	GCA_002563775.1_genomic.fna.gz
G000494895	s__Streptococcus suis	s__Streptococcus suis	2240234	5.632975554472851	3.904740189597923	273332	GCA_000494895.1_genomic.fna.gz
G002189695	s__Streptococcus suis	s__Streptococcus suis	2067932	0.043488344496010106	0.027827232765573553	1948	GCA_002189695.1_genomic.fna.gz
G001721625	s__Streptococcus suis	s__Streptococcus suis	2131882	0.06566428979701702	0.04331649479147075	3032	GCA_001721625.1_genomic.fna.gz
G003285245	s__Streptococcus suis	s__Streptococcus suis	2228089	0.009606352536108516	0.0066229571723248285	464	GCA_003285245.1_genomic.fna.gz
G001610935	s__Streptococcus suis	s__Streptococcus suis	2146151	0.11996088689612969	0.0796637662537142	5576	GCA_001610935.1_genomic.fna.gz
G900102815	s__Glycomyces sambucus	s__Glycomyces sambucus	5604480	0.015255056978179018	0.026455139105812844	1852	GCA_900102815.1_genomic.fna.gz
G002847235	s__Staphylococcus pseudintermedius	s__Staphylococcus pseudintermedius	2626639	0.7232846860777925	0.5878554515089363	41150	GCA_002847235.2_genomic.fna.gz
G002369795	s__Staphylococcus pseudintermedius	s__Staphylococcus pseudintermedius	2547015	0.1192199853359206	0.09395966472189791	6577	GCA_002369795.1_genomic.fna.gz
G000185885	s__Staphylococcus pseudintermedius	s__Staphylococcus pseudintermedius	2617381	1.4698643546357293	1.1904333776216285	83330	GCA_000185885.1_genomic.fna.gz
G002767815	s__Staphylococcus pseudintermedius	s__Staphylococcus pseudintermedius	2659857	0.04774755031409851	0.03929798434634063	2751	GCA_002767815.1_genomic.fna.gz
G001682335	s__Staphylococcus pseudintermedius	s__Staphylococcus pseudintermedius	2841212	0.00272781337495521	0.002398165696062358	168	GCA_001682335.1_genomic.fna.gz
G000380645	s__Smaragdicoccus niigatensis	s__Smaragdicoccus niigatensis	5320466	0.29905455325806224	0.4923353086672474	34463	GCA_000380645.1_genomic.fna.gz
G001526995	s__Burkholderia stagnalis	s__Burkholderia stagnalis	7526362	0.020616308673684525	0.04801278550504384	3361	GCA_001526995.1_genomic.fna.gz
G001527805	s__Burkholderia stagnalis	s__Burkholderia stagnalis	7559507	0.01593588105863265	0.037276098000601075	2609	GCA_001527805.1_genomic.fna.gz
G001718955	s__Burkholderia stagnalis	s__Burkholderia stagnalis	7583807	0.46489386147145334	1.0909427878686526	76366	GCA_001718955.1_genomic.fna.gz
G001527545	s__Burkholderia stagnalis	s__Burkholderia stagnalis	7763654	0.03834602969566684	0.09211862948917707	6448	GCA_001527545.1_genomic.fna.gz
G000800475	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2032698	0.030227124242719214	0.01901212156989524	1331	GCA_000800475.2_genomic.fna.gz
G002846685	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2050408	0.5847894016844077	0.3710228631533819	25972	GCA_002846685.1_genomic.fna.gz
G002846775	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2008481	0.038789020719520284	0.02410668176767155	1687	GCA_002846775.1_genomic.fna.gz
G002706665	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	1978157	7.872991757357382	4.819050147604784	337334	GCA_002706665.1_genomic.fna.gz
G002282915	s__Bifidobacterium pseudolongum_A	s__Bifidobacterium pseudolongum	2008102	0.03905320857259636	0.024266289878725793	1699	GCA_002282915.1_genomic.fna.gz
G000315055	s__Paraglaciecola polaris	s__Paraglaciecola polaris	5239503	0.02541334763958276	0.04120148434720407	2884	GCA_000315055.1_genomic.fna.gz
G000204665	s__Staphylococcus aureus	s__Staphylococcus aureus	2913900	0.02099041062595211	0.018925896891553176	1325	GCA_000204665.1_genomic.fna.gz
G001725965	s__Staphylococcus aureus	s__Staphylococcus aureus	2903376	0.47797474879656393	0.4294070079213466	30058	GCA_001725965.1_genomic.fna.gz
G002089095	s__Staphylococcus aureus	s__Staphylococcus aureus	2790204	0.14517347075463652	0.125338389073478	8774	GCA_002089095.2_genomic.fna.gz
G001611345	s__Staphylococcus aureus	s__Staphylococcus aureus	2678881	0.04561837483516921	0.03781413088513399	2647	GCA_001611345.1_genomic.fna.gz
G000759555	s__Staphylococcus epidermidis	s__Staphylococcus epidermidis	2538314	0.011154005079697394	0.0087606650227891	613	GCA_000759555.1_genomic.fna.gz
G001473265	s__Staphylococcus epidermidis	s__Staphylococcus epidermidis	2597704	0.690454532075731	0.5549906153040598	38849	GCA_001473265.2_genomic.fna.gz
G001956655	s__Staphylococcus epidermidis	s__Staphylococcus epidermidis	2625326	0.08249065951314255	0.06701143330271746	4691	GCA_001956655.2_genomic.fna.gz
