Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003471185	s__Coprococcus_B comes	s__Coprococcus comes	3513131	0.007772325728999702	0.007537316568373242	528	GCA_003471185.1_genomic.fna.gz
G005890445	s__Streptococcus pseudopneumoniae	s__Streptococcus pseudopneumoniae	2224110	0.032357981775019015	0.01986593945202463	1391	GCA_005890445.1_genomic.fna.gz
G900456975	s__Shewanella baltica	s__Shewanella baltica	5300842	2.866197071186254	4.193941092326378	293576	GCA_900456975.1_genomic.fna.gz
G003585975	s__Capnocytophaga canis	s__Capnocytophaga canis	2716283	0.010715980835904035	0.00803486089739452	562	GCA_003585975.1_genomic.fna.gz
G000175535	s__Chlamydia muridarum	s__Chlamydia muridarum	1088736	0.05443250151619866	0.016358832117031135	1145	GCA_000175535.1_genomic.fna.gz
G000963155	s__Xanthomonas_A albilineans	s__Xanthomonas albilineans	3549030	2.4168319630131982	2.3677047478916626	165739	GCA_000963155.1_genomic.fna.gz
G002556265	s__Bacillus_A toyonensis	s__Bacillus toyonensis	6086086	0.0016383596903972748	0.002752445685735927	193	GCA_002556265.1_genomic.fna.gz
G007004125	s__Methylosinus sporium	s__Methylosinus sporium	4591466	0.11299719929428804	0.14321564745217855	10025	GCA_007004125.1_genomic.fna.gz
G003546645	s__Komagataeibacter saccharivorans	s__Komagataeibacter saccharivorans	3768311	1.550969171134715	1.6133229881113738	112933	GCA_003546645.1_genomic.fna.gz
G005796055	s__Cutibacterium avidum	s__Cutibacterium avidum	2630617	0.008087529786109946	0.005872796255748524	411	GCA_005796055.1_genomic.fna.gz
G004368685	s__Paraburkholderia_B caballeronis	s__Paraburkholderia caballeronis	6890422	0.6329592275201446	1.2039070981947535	84273	GCA_004368685.1_genomic.fna.gz
G003797125	s__Shewanella frigidimarina	s__Shewanella frigidimarina	4784071	0.1172937287012192	0.15489729279670458	10843	GCA_003797125.1_genomic.fna.gz
G002369675	s__Staphylococcus delphini	s__Staphylococcus delphini	2599935	0.13575898544182058	0.09743219639121438	6820	GCA_002369675.1_genomic.fna.gz
G004770365	s__Leptospira_A vanthielii	s__Leptospira vanthielii	4065234	1.3660568608074686	1.5329420753164338	107306	GCA_004770365.1_genomic.fna.gz
G005864335	s__Lactococcus raffinolactis	s__Lactococcus raffinolactis	2347098	6.335301605452043	4.104591460225605	287321	GCA_005864335.1_genomic.fna.gz
G003950975	s__Sphingomonas koreensis	s__Sphingomonas koreensis	4668909	0.007368620451213272	0.00949670647710083	665	GCA_003950975.1_genomic.fna.gz
G900604845	s__Thermus thermophilus	s__Thermus thermophilus	2479642	0.11781176384071101	0.0806397291847152	5645	GCA_900604845.1_genomic.fna.gz
G006716005	s__Zymomonas mobilis	s__Zymomonas mobilis	2110151	1.7864731493051351	1.0405943075649544	72842	GCA_006716005.1_genomic.fna.gz
G006517775	s__Weissella cibaria	s__Weissella cibaria	2457678	0.03878237714351136	0.026310604474822384	1842	GCA_006517775.1_genomic.fna.gz
G002529085	s__Tannerella forsythia	s__Tannerella forsythia	3300179	0.9992839992852619	0.9103278899709494	63723	GCA_002529085.1_genomic.fna.gz
G003409975	s__Xanthomonas nasturtii	s__Xanthomonas nasturtii	4771852	0.7073615017719214	0.9317508630862148	65223	GCA_003409975.1_genomic.fna.gz
G004803645	s__Rhodococcus qingshengii	s__Rhodococcus qingshengii	7181410	0.0644167007156391	0.1276966835417947	8939	GCA_004803645.1_genomic.fna.gz
G000947275	s__Capnocytophaga canimorsus	s__Capnocytophaga canimorsus	2504412	0.041437401614293816	0.028646377405896897	2005	GCA_000947275.1_genomic.fna.gz
G003590565	s__Flavobacterium anhuiense	s__Flavobacterium anhuiense	5377387	0.31162972041897724	0.4625743866220497	32380	GCA_003590565.1_genomic.fna.gz
G002027295	s__Lactobacillus_H reuteri	s__Lactobacillus reuteri	2333530	0.18001275704458375	0.11595462901536069	8117	GCA_002027295.1_genomic.fna.gz
G002739255	s__Stenotrophomonas maltophilia	s__Stenotrophomonas maltophilia	4616950	0.14257077034808377	0.18170090323087665	12719	GCA_002739255.1_genomic.fna.gz
G000340745	s__Treponema_B denticola	s__Treponema denticola	2765731	0.20101454034431743	0.1534648182434441	10743	GCA_000340745.1_genomic.fna.gz
G001703835	s__Elizabethkingia anophelis	s__Elizabethkingia anophelis	4084052	0.8599053234078464	0.9694229998412425	67860	GCA_001703835.1_genomic.fna.gz
G001730205	s__Aeromonas caviae	s__Aeromonas caviae	4786889	0.27004241137234547	0.3568262148713052	24978	GCA_001730205.1_genomic.fna.gz
G900416705	s__Chlamydophila abortus	s__Chlamydia abortus	1140139	0.008234958715268356	0.0025917353148960515	181	GCA_900416705.1_genomic.fna.gz
G004337635	s__Myroides odoratimimus	s__Myroides odoratimimus	3938030	0.023166671763890475	0.02518338380489436	1763	GCA_004337635.1_genomic.fna.gz
G000493515	s__Lactobacillus helveticus	s__Lactobacillus helveticus	2385561	0.9623441766948077	0.6337126368697089	44360	GCA_000493515.1_genomic.fna.gz
G900576535	s__Streptococcus canis	s__Streptococcus canis	2408692	0.6200124551295353	0.4122428223417644	28857	GCA_900576535.1_genomic.fna.gz
G007050385	s__Vibrio furnissii	s__Vibrio furnissii	4865379	0.6124282631189603	0.8225140397802353	57576	GCA_007050385.1_genomic.fna.gz
G003814835	s__Methanobrevibacter_A gottschalkii	s__Methanobrevibacter gottschalkii	1878029	0.04020047912247846	0.020840346817660487	1459	GCA_003814835.1_genomic.fna.gz
G003474925	s__Absiella dolichum	s__Absiella dolichum	2190049	5.155056442677357	3.116439320096695	218151	GCA_003474925.1_genomic.fna.gz
G900451705	s__Klebsiella pneumoniae	s__Klebsiella pneumoniae	5484860	1.2714444267780276	1.9250160192015981	134751	GCA_900451705.1_genomic.fna.gz
G001853865	s__Mycobacteroides chelonae	s__Mycobacteroides chelonae	4938961	2.0159851871887824	2.7484912087993774	192394	GCA_001853865.1_genomic.fna.gz
G001279345	s__Streptomyces rimosus	s__Streptomyces rimosus	9518353	2.2807006137313905	5.992409794467969	419469	GCA_001279345.1_genomic.fna.gz
G004152845	s__Sphingobium barthaii	s__Sphingobium fuliginis	4595643	0.3279148921744221	0.41598612335494956	29119	GCA_004152845.1_genomic.fna.gz
G002872495	s__Bacillus_C megaterium	s__Bacillus megaterium	5121099	0.021576603653539708	0.030501252548380157	2135	GCA_002872495.3_genomic.fna.gz
G002242615	s__Lactobacillus_H fermentum	s__Lactobacillus fermentum	2092273	0.2723721463600858	0.1573085987416385	11012	GCA_002242615.1_genomic.fna.gz
G004196055	s__Streptomyces albidoflavus	s__Streptomyces albidoflavus	6970185	0.075468980887771	0.1452058820313848	10164	GCA_004196055.1_genomic.fna.gz
G001632075	s__Prochlorococcus_C marinus_B	s__Prochlorococcus marinus	2500454	12.484356694505562	8.617007214856946	603191	GCA_001632075.1_genomic.fna.gz
G900454855	s__Prevotella buccae	s__Prevotella buccae	3122366	0.22099503196207193	0.19047489312083085	13333	GCA_900454855.1_genomic.fna.gz
G000406165	s__Dickeya zeae	s__Dickeya zeae	4563790	1.1478415901329913	1.4460357421505052	101223	GCA_000406165.1_genomic.fna.gz
G002284365	s__Vibrio cholerae	s__Vibrio cholerae	3929714	0.002256416623449569	0.002447663171436565	171	GCA_002284365.1_genomic.fna.gz
G000241405	s__Listeria innocua	s__Listeria innocua	2892121	0.295450348688757	0.23586982479309243	16511	GCA_000241405.1_genomic.fna.gz
G900490835	s__Streptococcus intermedius	s__Streptococcus intermedius	1898090	0.02886269847880841	0.015122554286508903	1059	GCA_900490835.1_genomic.fna.gz
G000698205	s__Aeromonas hydrophila	s__Aeromonas hydrophila	4705099	0.02620179965147586	0.03403073318980093	2382	GCA_000698205.1_genomic.fna.gz
G900196905	s__Helicobacter_E felis	s__Helicobacter felis	1620313	0.06584332532172381	0.029449782470575173	2061	GCA_900196905.1_genomic.fna.gz
G003788965	s__Bifidobacterium mongoliense	s__Bifidobacterium mongoliense	2132511	2.6957071798457797	1.586848311386266	111079	GCA_003788965.1_genomic.fna.gz
G003970095	s__Stenotrophomonas geniculata	s__[Pseudomonas] geniculata	4618144	1.3931285898858683	1.7759473818747045	124316	GCA_003970095.1_genomic.fna.gz
G003475335	s__Bacteroides eggerthii	s__Bacteroides eggerthii	4234350	0.1163311256455984	0.13597344530464384	9518	GCA_003475335.1_genomic.fna.gz
G004770975	s__Leptospira_A sp002812165	s__Leptospira levettii	3889488	8.952451626607724	9.611824612514129	672828	GCA_004770975.1_genomic.fna.gz
G000736695	s__Xenorhabdus bovienii_A	s__Xenorhabdus bovienii	4674877	0.03556304216798143	0.04589237271722008	3212	GCA_000736695.1_genomic.fna.gz
G900446605	s__Campylobacter_D upsaliensis	s__Campylobacter upsaliensis	1860642	0.09387343185271947	0.04821441857067049	3375	GCA_900446605.1_genomic.fna.gz
G004768725	s__Mesomycoplasma hyopneumoniae	s__Mycoplasma hyopneumoniae	956514	0.09698505060699676	0.025607521519278198	1793	GCA_004768725.1_genomic.fna.gz
G003264135	s__Dolosigranulum pigrum	s__Dolosigranulum pigrum	1886398	0.5394526638700397	0.2809041063936629	19663	GCA_003264135.1_genomic.fna.gz
G003729985	s__Chryseobacterium cucumeris	s__Chryseobacterium cucumeris	5111118	9.701320268391777	13.687312041954245	958112	GCA_003729985.1_genomic.fna.gz
G003491185	s__Salinibacter ruber	s__Salinibacter ruber	3739924	0.04349077138874019	0.04489844564455515	3143	GCA_003491185.1_genomic.fna.gz
G001912755	s__Corynebacterium glutamicum	s__Corynebacterium glutamicum	3358320	0.09666021920946115	0.08960686229906048	6272	GCA_001912755.2_genomic.fna.gz
G003044725	s__Neisseria_D elongata	s__Neisseria elongata	2469171	0.07497734055587282	0.05110373215062604	3577	GCA_003044725.1_genomic.fna.gz
G003595235	s__Streptomyces griseorubiginosus	s__Streptomyces griseorubiginosus	9512378	0.008951737063053678	0.023505410262920013	1645	GCA_003595235.1_genomic.fna.gz
G001232905	s__Campylobacter_D jejuni	s__Campylobacter jejuni	1665638	0.048357539649615366	0.022233930077469773	1556	GCA_001232905.1_genomic.fna.gz
G004564605	s__Carnobacterium divergens	s__Carnobacterium divergens	2686673	0.05015945717657203	0.037199667445952864	2604	GCA_004564605.1_genomic.fna.gz
G004210355	s__Aeribacillus pallidus	s__Aeribacillus pallidus	3748965	0.05460049141917736	0.056504021181167804	3955	GCA_004210355.1_genomic.fna.gz
