Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003264115	s__Erythrobacter sp003264115	s__Erythrobacter sp. KY5	3311272	0.3126454782050112	0.19691148905212782	13784	GCA_003264115.1_genomic.fna.gz
G000687975	s__Eubacterium_Q sp000687975	s__Lachnospiraceae bacterium AC2031	3191482	0.9385091405004157	0.5697114576970976	39880	GCA_000687975.1_genomic.fna.gz
G900109885	s__Syntrophus gentianae	s__Syntrophus gentianae	3716692	0.023350816273128534	0.016507552508087955	1156	GCA_900109885.1_genomic.fna.gz
G000213975	s__Centipeda periodontii	s__Centipeda periodontii	2761262	0.03176904450904411	0.01668536905769514	1168	GCA_000213975.1_genomic.fna.gz
G001468005	s__Legionella steelei	s__Legionella steelei	4227172	0.014623038851087868	0.011757408316655088	823	GCA_001468005.1_genomic.fna.gz
G002002485	s__GCF-002002485 sp002002485	s__Pasteurellaceae bacterium 15-036681	2545170	0.010700200146699477	0.00518003560046236	363	GCA_002002485.1_genomic.fna.gz
G900105985	s__Tenacibaculum sp900105985	s__Tenacibaculum sp. MAR_2010_89	4172912	0.4579284378474868	0.363463570419685	25442	GCA_900105985.1_genomic.fna.gz
G900106065	s__Pseudomonas_E mandelii	s__Pseudomonas mandelii	7041758	23.065660676550717	30.893779487054257	2162565	GCA_900106065.1_genomic.fna.gz
G000970265	s__Methanosarcina lacustris	s__Methanosarcina lacustris	4139808	0.01962892134203601	0.015456127152603232	1082	GCA_000970265.1_genomic.fna.gz
G000022085	s__Methylobacterium nodulans	s__Methylobacterium nodulans	8839022	0.2456988632847271	0.4130773762234801	28915	GCA_000022085.1_genomic.fna.gz
G001619445	s__Bacillus_A thuringiensis_J	s__Bacillus cereus	5338004	0.10322246441616967	0.10480383293804994	7336	GCA_001619445.1_genomic.fna.gz
G001904635	s__Hydrococcus rivularis	s__Hydrococcus rivularis	5148315	0.9112998131615835	0.8923812575753282	62467	GCA_001904635.1_genomic.fna.gz
G000834255	s__Yersinia ruckeri	s__Yersinia ruckeri	3605216	0.20601858210184376	0.1412738339528223	9889	GCA_000834255.1_genomic.fna.gz
G003063475	s__Limnohabitans curvus	s__Limnohabitans curvus	3029942	0.25734371613913337	0.1483105109023673	10382	GCA_003063475.1_genomic.fna.gz
G002157355	s__Variovorax sp002157355	s__Variovorax sp. JS1663	7324361	0.21405679648579248	0.298210417541887	20875	GCA_002157355.1_genomic.fna.gz
G000426545	s__Paenibacillus panacisoli	s__Paenibacillus panacisoli	6326414	0.6479187767948829	0.7796545585265382	54576	GCA_000426545.1_genomic.fna.gz
G001426085	s__Rhodococcus sp001426085	s__Rhodococcus sp. Leaf278	5721797	4.28981921561745	4.668694792739874	326809	GCA_001426085.1_genomic.fna.gz
G002082585	s__Streptomyces albolonga	s__Kitasatospora albolonga	8027788	0.0092867847820307	0.014180296893173279	993	GCA_002082585.1_genomic.fna.gz
G001552895	s__Parvimonas sp001552895	s__Tissierellia bacterium KA00581	1600888	0.011138756704108306	0.0033917334538697084	237	GCA_001552895.1_genomic.fna.gz
G001243045	s__Clostridium_F niameyense	s__Clostridium niameyense	2542842	0.04649487017199681	0.02248787730824535	1574	GCA_001243045.1_genomic.fna.gz
G001469965	s__WRN-7 sp001641825	s__Halothiobacillus sp. XI15	2292855	0.004608528380196451	0.00200984656938869	141	GCA_001469965.1_genomic.fna.gz
G001655595	s__Pseudomonas_E sp001655595	s__Pseudomonas sp. DR 5-09	6427864	0.2848500636819477	0.34826276845907994	24378	GCA_001655595.1_genomic.fna.gz
G000745855	s__Xenophilus azovorans	s__Xenophilus azovorans	6535173	0.012248549641408535	0.015225298051291487	1066	GCA_000745855.1_genomic.fna.gz
G001499655	s__Protochlamydia naegleriophila	s__Candidatus Protochlamydia naegleriophila	3030375	0.10072575458908051	0.058057850379165735	4064	GCA_001499655.1_genomic.fna.gz
G001437435	s__Lactobacillus_I siliginis	s__Lactobacillus siliginis	2070447	0.03747275948327566	0.014757195851207772	1033	GCA_001437435.1_genomic.fna.gz
G000018005	s__Frankia sp000018005	s__Frankia sp. EAN1pec	8982042	0.41452827589898816	0.708195706230046	49574	GCA_000018005.1_genomic.fna.gz
G002142015	s__Gilliamella apis_A	s__Gilliamella sp. A7	2710452	0.16598521504018213	0.08557268792482986	5990	GCA_002142015.1_genomic.fna.gz
G000255495	s__Lactobacillus_O vini	s__Lactobacillus vini	2195706	1.7281412322442902	0.7217345048614814	50521	GCA_000255495.2_genomic.fna.gz
G900099695	s__Propionivibrio dicarboxylicus	s__Propionivibrio dicarboxylicus	4534676	0.06487755327020274	0.055958333608269996	3917	GCA_900099695.1_genomic.fna.gz
G000716715	s__Dactylosporangium aurantiacum	s__Dactylosporangium aurantiacum	11445570	0.05386569751624331	0.1172664455556126	8209	GCA_000716715.1_genomic.fna.gz
G001856685	s__Boudabousia sp001856685	s__Actinomyces tangfeifanii	2207832	0.16602325301082632	0.069720258784012	4880	GCA_001856685.1_genomic.fna.gz
G000227765	s__Neisseria_C wadsworthii	s__Neisseria wadsworthii	2467075	0.006428375758153375	0.0030165300415715838	211	GCA_000227765.1_genomic.fna.gz
G002269385	s__Maribacter cobaltidurans	s__Maribacter cobaltidurans	4639957	0.00494294468352292	0.0043623826142691864	305	GCA_002269385.1_genomic.fna.gz
G000423445	s__Acidipropionibacterium thoenii	s__Acidipropionibacterium thoenii	2938072	0.05449675024503992	0.030454893648518493	2132	GCA_000423445.1_genomic.fna.gz
G000380025	s__Streptococcus entericus	s__Streptococcus entericus	2036468	0.061797803912543484	0.023937273388660665	1676	GCA_000380025.1_genomic.fna.gz
G002174455	s__Enterococcus sp002174455	s__Enterococcus sp. 9D6_DIV0238	3615898	0.0582765109680409	0.040080558203336794	2806	GCA_002174455.1_genomic.fna.gz
G000092185	s__Thermosphaera aggregans	s__Thermosphaera aggregans	1316595	0.06369370928277122	0.015950444507170987	1117	GCA_000092185.1_genomic.fna.gz
G001937155	s__Salinicola sp003206695	s__Salinicola sp. MH3R3-1	4110743	1.520434465293661	1.1888089863407187	83217	GCA_001937155.1_genomic.fna.gz
G001641975	s__Alcaligenes faecalis	s__Alcaligenes faecalis	4047508	0.2527950290450174	0.19461678473135927	13623	GCA_001641975.2_genomic.fna.gz
G900090265	s__Micromonospora rifamycinica	s__Micromonospora rifamycinica	7011369	7.876921777017396	10.504693963936926	735329	GCA_900090265.1_genomic.fna.gz
