Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G002861105	s__Proteus mirabilis	s__Proteus mirabilis	4174256	0.10086606869428472	0.10266325628179689	7186	GCA_002861105.1_genomic.fna.gz
G003856175	s__Proteus mirabilis	s__Proteus mirabilis	3887792	0.006992030861628016	0.006628224642753359	464	GCA_003856175.1_genomic.fna.gz
G002265355	s__Proteus mirabilis	s__Proteus mirabilis	4003276	0.018748113999233297	0.018300543139074067	1281	GCA_002265355.1_genomic.fna.gz
G003194305	s__Proteus mirabilis	s__Proteus mirabilis	4101638	0.1824243553507067	0.18244459804074273	12771	GCA_003194305.1_genomic.fna.gz
G002212995	s__Streptococcus mutans	s__Streptococcus mutans	2001751	0.11879694110848199	0.05798373316001389	4059	GCA_002212995.1_genomic.fna.gz
G000339235	s__Streptococcus mutans	s__Streptococcus mutans	2021665	0.012306871769102841	0.00606663307723847	425	GCA_000339235.1_genomic.fna.gz
G000339715	s__Streptococcus mutans	s__Streptococcus mutans	1969615	6.227220749379552	2.9906560270134324	209346	GCA_000339715.1_genomic.fna.gz
G900638155	s__Mannheimia haemolytica	s__Mannheimia haemolytica	2335738	0.36013325940413254	0.2051059308796777	14357	GCA_900638155.1_genomic.fna.gz
G001541585	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2332118	0.0029412709933525558	0.0016725396482397778	117	GCA_001541585.1_genomic.fna.gz
G001563615	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2389793	0.0005166895667665222	0.00030107925836561774	21	GCA_001563615.1_genomic.fna.gz
G000162255	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2305246	0.04799227251392643	0.02697611801126579	1888	GCA_000162255.1_genomic.fna.gz
G001541405	s__Lactobacillus crispatus	s__Lactobacillus crispatus	2314219	0.024942679050714567	0.014074676257131368	985	GCA_001541405.1_genomic.fna.gz
G003386665	s__Xenorhabdus cabanillasii	s__Xenorhabdus cabanillasii	4335622	0.03430332836271154	0.03626423602212698	2538	GCA_003386665.1_genomic.fna.gz
G000963155	s__Xanthomonas_A albilineans	s__Xanthomonas albilineans	3549030	0.3635663822126865	0.3146184954131138	22023	GCA_000963155.1_genomic.fna.gz
G000963145	s__Xanthomonas_A albilineans	s__Xanthomonas albilineans	3582037	0.46927412267430585	0.4098713240228184	28691	GCA_000963145.1_genomic.fna.gz
G003671955	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6011680	0.024507608406144184	0.035924244890502936	2515	GCA_003671955.1_genomic.fna.gz
G002810225	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6177154	0.07823663622115416	0.11783911145788557	8249	GCA_002810225.1_genomic.fna.gz
G002554535	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6099642	0.0797056544242869	0.11854529965903192	8298	GCA_002554535.1_genomic.fna.gz
G002165665	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6185046	0.18812908112329899	0.28371985483286094	19860	GCA_002165665.1_genomic.fna.gz
G002891885	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6393883	0.0017451383263519154	0.0027207297295779825	190	GCA_002891885.1_genomic.fna.gz
G007279645	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6305977	1.0726343434671006	1.6492820834864037	115450	GCA_007279645.1_genomic.fna.gz
G000367825	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6315212	0.015316383168085274	0.023584953130452897	1651	GCA_000367825.1_genomic.fna.gz
G002165695	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	6094753	0.013910017884314108	0.020671626950416088	1447	GCA_002165695.1_genomic.fna.gz
G003053335	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5996379	0.06716341658963908	0.09820027766660674	6874	GCA_003053335.1_genomic.fna.gz
G000294445	s__Pseudomonas_E hunanensis	s__Pseudomonas putida	5874759	0.007762337990427878	0.01111919803115641	778	GCA_000294445.2_genomic.fna.gz
G004321085	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5535424	0.1563068113286953	0.21096949177151683	14768	GCA_004321085.1_genomic.fna.gz
G900509215	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5262847	0.27591795442994604	0.35407198595247136	24785	GCA_900509215.2_genomic.fna.gz
G004320955	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5515763	0.12477203439681961	0.16780840683777487	11747	GCA_004320955.1_genomic.fna.gz
G004321225	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5527116	0.007558360218432212	0.010186313213648678	713	GCA_004321225.1_genomic.fna.gz
G004321315	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	5461244	0.04027247464001582	0.05362789594246306	3754	GCA_004321315.1_genomic.fna.gz
