Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G003416235	s__Pseudomonas_E tremae	s__Pseudomonas coronafaciens	5597954	0.17779240244685995	0.22865740030221376	16006	GCA_003416235.1_genomic.fna.gz
G000255415	s__Ureaplasma urealyticum	s__Ureaplasma urealyticum	858138	0.00013431373836561276	2.648014192585802e-05	2	GCA_000255415.2_genomic.fna.gz
G001662305	s__Halomonas caseinilytica	s__Halomonas caseinilytica	3571641	3.7764241833896963	3.0987840183250936	216915	GCA_001662305.1_genomic.fna.gz
G000159035	s__Actinomyces urogenitalis	s__Actinomyces urogenitalis	2702812	0.09363819220896837	0.05814489581165268	4070	GCA_000159035.1_genomic.fna.gz
G003464145	s__Parabacteroides distasonis	s__Parabacteroides distasonis	5383493	0.002028110399971503	0.0025084097629272314	176	GCA_003464145.1_genomic.fna.gz
G900451085	s__Helicobacter_H mustelae	s__Helicobacter mustelae	1693077	0.06914884367756152	0.026897032625508535	1883	GCA_900451085.1_genomic.fna.gz
G001632865	s__Streptomyces ambofaciens	s__Streptomyces ambofaciens	8137876	0.0023765484133042272	0.004443247155698118	311	GCA_001632865.1_genomic.fna.gz
G003579615	s__Staphylococcus nepalensis	s__Staphylococcus nepalensis	2863098	0.003521501746276731	0.002316364280805707	162	GCA_003579615.1_genomic.fna.gz
G001706425	s__Acinetobacter pittii	s__Acinetobacter pittii	4262989	0.08050048754589048	0.07884160564780322	5519	GCA_001706425.1_genomic.fna.gz
G001077855	s__Franconibacter pulveris	s__Franconibacter pulveris	4856096	0.0016929429386660017	0.0018887406248173707	132	GCA_001077855.1_genomic.fna.gz
G001485105	s__Streptomyces acidiscabies	s__Streptomyces acidiscabies	10725420	0.015625550517858494	0.038502805266235854	2695	GCA_001485105.1_genomic.fna.gz
G900593345	s__Burkholderia mallei	s__Burkholderia pseudomallei	7192304	0.00751712931034363	0.012421178255081393	869	GCA_900593345.1_genomic.fna.gz
G000818695	s__Quasibacillus thermotolerans	s__Quasibacillus thermotolerans	3967261	0.2547467692024302	0.2321892963736046	16253	GCA_000818695.2_genomic.fna.gz
G001023195	s__Enterobacter kobei	s__Enterobacter kobei	4990470	0.0033475999262909803	0.0038381128194512485	269	GCA_001023195.1_genomic.fna.gz
