Accession	GTDB species	NCBI species	Genome size (bp)	Community (%)	Reads (%)	No. simulated reads	Genome file
G000813365	s__Streptomyces albus	s__Streptomyces albus	7594511	0.0033155411475709064	0.006781661183234546	475	GCA_000813365.1_genomic.fna.gz
G000228845	s__Streptococcus mutans	s__Streptococcus mutans	1776899	0.003458266933788341	0.0016550194646460735	116	GCA_000228845.2_genomic.fna.gz
G002269085	s__Pseudomonas_E lundensis	s__Pseudomonas lundensis	5016267	0.005716704868707802	0.007723395364196196	541	GCA_002269085.1_genomic.fna.gz
G000264375	s__Rhodanobacter thiooxydans	s__Rhodanobacter thiooxydans	4093898	0.027459488812430446	0.03027689375197919	2119	GCA_000264375.1_genomic.fna.gz
G002019535	s__GCF-000787395 sp000787395	s__Solemya velum gill symbiont	2827129	0.00023547927385210836	0.00017929994822213228	13	GCA_002019535.1_genomic.fna.gz
G001070105	s__Staphylococcus capitis	s__Staphylococcus capitis	2541734	0.006458915637612381	0.0044215196681256655	310	GCA_001070105.1_genomic.fna.gz
G003798325	s__Propionibacterium acidifaciens	s__Propionibacterium acidifaciens	3072768	0.007388002810312559	0.006114186391715629	428	GCA_003798325.1_genomic.fna.gz
G002303915	s__Pseudomonas_E kilonensis	s__Pseudomonas kilonensis	6485567	0.00018710176608586297	0.0003268192942804044	23	GCA_002303915.1_genomic.fna.gz
G001458315	s__Thalassobacter stenotrophicus	s__Thalassobacter stenotrophicus	3592055	0.15638359042255895	0.15129201545240953	10590	GCA_001458315.1_genomic.fna.gz
G000710955	s__Nocardiopsis alba	s__Nocardiopsis alba	5861114	0.2745568055158267	0.4334053145598118	30338	GCA_000710955.1_genomic.fna.gz
G000700985	s__Komagataeibacter rhaeticus	s__Komagataeibacter rhaeticus	3939137	0.08514651111647326	0.09033369889037306	6323	GCA_000700985.1_genomic.fna.gz
G002211205	s__Mameliella alba	s__Mameliella alba	5786070	0.0012547247877336435	0.001955302754003469	137	GCA_002211205.1_genomic.fna.gz
G001535615	s__Bacteroides ovatus	s__Bacteroides ovatus	6974841	0.3385165630592935	0.6359106308554473	44514	GCA_001535615.1_genomic.fna.gz
G002874375	s__Enterovibrio norvegicus	s__Enterovibrio norvegicus	5697426	0.059247785595069366	0.09091439791847815	6364	GCA_002874375.1_genomic.fna.gz
G006965505	s__Citrobacter_A amalonaticus_D	s__Citrobacter amalonaticus	4804472	0.020458018538877184	0.026472263999801047	1853	GCA_006965505.1_genomic.fna.gz
G000383515	s__Mesomycoplasma hyorhinis	s__Mycoplasma hyorhinis	806507	0.0004915080371749427	0.0001067629623716835	7	GCA_000383515.1_genomic.fna.gz
G000221025	s__Acidithiobacillus caldus	s__Acidithiobacillus caldus	3237599	0.021060198984390165	0.018364003979902503	1285	GCA_000221025.1_genomic.fna.gz
